,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
245,FFFFAA,AAABFE,CDEFAA,FFFEAA,CCDAEF,AABFAE,FFFEAA,AAEADF,DDFFBA,BBAFBF,BCCFEA,FFEAAE,EEFFAA,BBAAFF,FFEDAD,CCFFBA,EEBFAC,AAAAFF,FFFFAA,BBAAFF,CCDFDA,FFFAAC,AAAAFF,BBAAFD,CCDFDA
246,DCAEFC,FFFCAB,DEFAFA,EEFAFA,EEFCFA,BCFFCA,BAADEF,AAACEF,AAADFF,AAADFF,FFEFBA,FFFEAA,DDCAAF,AABDEF,FFAFBA,FFEDAA,FFFFAA,FFEFAA,FFFFAA,EEFDDA,EEFAEE,AAFAEE,AABAFF,AAFAFF,AAACFF
247,AAAAFF,FEBAFA,FFFCAD,AACFFB,FFFEAA,EEECAF,AAACFE,BBAAEF,AAABFF,FFFFAA,FFFFAA,AAABFF,EEFFAA,FEEAAF,AAABFF,AABBFF,FFFFAA,FFEFAA,BBAAFF,EEEFEA,AAABFF,AAACFE,FFFAAE,BBCFFA,AABFAD
248,AAABFF,EEFEAA,FEEFAA,FFFDAA,FFAEFA,AAAFED,AACBFF,AAABFF,AAAFFF,FFFAEA,EEFEDA,EEAFAC,AABAFF,DEFCBA,EDAFAF,FFFFAA,FFFEAA,FFFFAA,DEFFAD,AAAAFE,AABAFF,AAACFF,AABAFE,BBABEF,BCFFFA
249,AABBFF,FFFFAC,FFCBFA,CBAFED,FEDAFA,FFEEDA,EEAAFA,FFFAFA,EDAABF,AAABFF,AAABFF,AACECF,AAAAFF,FFEDAA,FFEFBA,FFFFAA,FFFDAA,FFAEAC,BBAAFE,EDAAFA,ABFBFB,FFDAAD,AACFAD,BCFFAE,FEAAFC
250,BBAAEF,BBEAAF,FFFEAD,FFFFAA,FFFFAA,AAABFF,BBFFEA,FFFEAB,FFDFBA,AAAAFF,FFFFAB,FFFFAA,AAAAFF,AAAFFD,FFFEAA,AABBFF,AABAFF,FEEFAA,FFFFAA,FFEECA,FFFFAB,AAABFF,AAAAFF,DDAAFF,BCBFDA
251,CCEFAA,FFCAEC,EEBFAA,FFEFAA,BBFDAF,AAAAFF,AAAAFE,AACAFF,AACFCF,BCFFAC,FFAFBA,FFEFAA,FFFEAB,AAABFF,AABFFD,FFDCAD,FFFFAA,FFFDBA,FFEFAB,EEFAFA,AAABFE,AABFDF,AACBFF,AAAEFF,FFCACC
252,AAAAFF,AAACFF,FFFFAA,FFEFAA,FFFFAA,FFEFAA,BBAAFF,AAABFF,AAABFF,AAEBFD,FFEFAA,FFFFAA,FEAAFC,BBABBF,AABAFF,AAAAFF,EEFFAA,FFFFAA,FFEFAA,FFFDAC,AAABFF,AAABFF,AAABFF,AAAAFF,EEDFCA
253,FFFACB,FFFEAA,AAACFF,FFEADA,DDFFAA,AAAAFE,FFFDBA,DDBADF,BCEFCA,FFFFAB,AAABFF,AAABFF,AAAAFF,FFFFAA,FFFFAA,FFFFAA,AABAFF,AAAAFF,BBAAFE,AAAAFD,FFDAAE,FFFAAD,EEFFAA,FFFBAB,DEFFAB
254,AAAAFF,AADBEF,CBAAFE,FEAFFA,ABFFCB,EEFFAC,FFEAEA,FFDFCA,FFFEAA,AAABFF,AABAFF,AABAFF,AAABFE,FFFEAA,FFFFAA,FFFFAA,FFFFAA,AABBEF,AAAAFF,AAABFF,FFFAAC,EEFAAF,CCFAAF,EEABFA,FFDFAA
255,AAABFF,AABFFD,FFFFAA,FFFEAA,FFFFAA,FFEEAA,BBAADF,AAABFF,AAABFF,BBACFC,FFFFAA,FFFFAA,BBAAFF,DCAACF,AAABFF,AAABFF,EEEFDA,FFFFAA,FFFFAA,FFFFAB,AAABFF,AAABFF,AAABFF,AAADFF,EEEFCA
256,AAAAFE,EEFFAD,FFFFAA,AABBFE,FFFEAA,CCCACF,AADFFC,FFFDAB,AAAAFF,FFFFAA,FFFFAA,AAABFF,EEFFAA,FFFFAC,AAABFF,AAAAFE,FFFEAA,BBAAFF,FFDEAA,BBAAFF,AAAFDF,EEFFAA,AABAFF,AAAAFF,CBAFFB
257,AAAAFF,AAABFF,AAAFEF,FFBFDA,CDFFAA,CCAFFA,EEFFAB,FFFFAA,FFFDAC,AAABFF,AABAFF,AAABFF,AAAAFF,FFEEAA,FFEFAA,FFFEAA,FFFFAA,EDAADF,AAAAFE,AAAFAE,AAAAFF,AAAAFE,ABFAFE,EEFFAA,FFFCBA
258,FFFEAA,DCAAFD,FFFFAA,AAACFF,ABCFFA,EEFFAA,DDFFAA,BBAAEF,FFFFAA,FFEAAE,AAAAFF,AABCFB,FFFFAA,FFFEAA,BBBAEF,AAFCBF,AAACFF,BBDFEA,FEBAAF,DEFFAB,BBCACF,FFFFAA,FFFFAA,AAAAFF,BBAAFF
259,AAABFF,FFEFAB,FFEFAA,EDADAF,BBCAFD,BBEBFA,FFFFAA,CCCACF,AAABFF,AAABFF,AABBEF,FFFFAC,DDDFFA,FFEDAA,AAAAFE,FFFFBA,FFFFAA,CBAACF,AAABFF,AAABFF,FFBFAA,FFEBEA,FFECAB,FFDEBA,CBADFB
260,AAAAFF,ABFFFA,AAAFFC,FFFFAA,AAABFF,FFEFAA,EEFEBA,BBAAFF,AAABFE,ABBAFF,CDEFCA,FFEFAA,AAAAEF,AAAFFE,FFEFAA,AAACFF,EFFFAA,FFFDAB,FEEFDA,AABBFF,BBCAFF,FFFFAA,AAACFF,EEBACF,FEAAFA
261,AABAFE,EFFBAB,AAAFFC,AAAFFD,AAAEBF,ABCAFB,CDFFAC,FFFFAA,FFFFAA,DDDAAF,AABBFF,AAAAFF,AAABFE,FFEEAA,FFFFAA,FFFFAA,DDAAFB,AABAFF,AAAAFF,AABDFF,BBAFAF,FFADAD,CCDFAB,CCCFAA,EEAFFA
262,FFEAAE,AAAAFE,EEDAAF,AABFFD,FFFFAA,AAAAFE,FFDFAA,DEFFAA,BBAAFF,AAABFF,AAAAFF,AAAAFF,FFFEAA,FFFEAA,FFFEAA,EEEFAE,AAAAFF,BBAAFF,AAAAFE,FFEAAE,ABEFAB,BBBAEF,FFFFAA,FFCAAD,EEFFAA
263,EEFFAA,DDEAAF,CBAFAF,AACBFF,BCFAFA,AAFFEB,FFFFAA,FFCFAC,DCAAEF,AACCFF,AABBFE,EDCAAF,BBAAFF,AABAFF,ABFFAC,EEFFAE,EEFFAA,FFFFAA,EFFEAA,BCCFAC,AAFAFC,DDFAFA,BBAFDA,FFBFAB,BBAAFF
264,FFEFAA,FFEFAB,FFBCFA,FEAAFD,FFEFBA,EDABEF,AABAFE,FFFFAC,FFFEAB,FFFFAA,AAABFF,AAABFF,FFFFAA,FFFEAA,CCCACF,AABDFF,AABAFE,EEBFAA,FFCFAA,CCEDAF,EEFAAC,CBAAFD,AAABFE,CDFAFB,AAACFF
265,FFEFAA,FFCADB,FEAFAC,ABDAFF,ABFAFC,CCFFAF,BBAFBE,AAABFF,AAABFF,AAABFF,ABEAFF,BCFABE,FFFDAA,AAAFAF,BBAFAB,FFEFAA,FFDAFA,FFFBDA,EEFABE,EEEFCA,DDFABE,CDFAFB,BBFABF,AABFFB,BBBAFF
266,AAADFE,FFCAAC,FFEFAA,FFECAB,FFEFAA,AABFFE,BBEAFB,EEFAAF,AAABFF,AAAAFF,AADAFE,FFFDAB,AAAAFF,FFEFAA,BBAAFF,AACFEC,FFDFCA,FFFDBA,CCEDFA,FFFFAA,EEAFDA,AAAAEF,AAAAFF,AAABFF,FFFABA
267,FFEAAB,FEECAF,AAACFF,FFFCAA,BCFEBA,FFDAAE,EEDFEA,FFFCCA,FFFFAA,AAAAFF,AAABFF,AAAAFF,AABBFB,FFFEAA,FFFEAA,FFFFAA,AAABFF,AAACFF,FFEFAA,FFFCAA,FFBBAC,BBBACF,FFFCAD,FFBAFB,AAABFF
268,FFEFCA,AABDDF,BBBADF,EEFFAA,BBCAEF,AAFAEF,EEFFAA,FFEFAA,EEDFCA,FFFFBA,FFFEAA,AAABFF,AAAAFF,AABFFC,FFFEAA,FFFFAA,AAAAFF,AABAFF,DDFFAE,AAACFF,FFAFAA,BBDFAF,FFFFAA,EEFCEA,FFFACC
269,AAAFAF,FEAAFB,EECAEF,FFFFAA,AAAAFF,EEFFBA,CCFFCA,AADFFC,DCAFFA,FEEAFD,CCAACF,CCEFEA,FFFFAA,AAAAFF,AADFFC,FFFEAA,AABCFF,FFDFBA,AAAFFE,FEDAAE,DEEFAA,CCEFEA,AAAAFF,FFFAAE,FFDAFB
270,AAAEFC,EEFADE,BCFAFA,FFFADB,FFEFBA,DCAAFF,BBAAFF,BBAAFF,BBCAFD,DDFAFB,EEFAFA,EEFFAA,FFFFAD,AAACDF,FFFFAA,EEFEDA,FFFECA,FFFDAB,ABFAFC,FFEFAB,FFABEB,AABAFF,BBCAFF,AABEEF,ABFAFB
271,BAADFD,FFFFBA,FFDFCA,EFFFAB,FFEFAA,AAABFF,DDFAFC,BBBAFF,AABAFF,AABBFE,AABAFF,FFEAAB,AAAAFF,FFFEAA,BAABFF,FFEAAB,FFFFAA,FFFAAC,FFFFAB,FFFEAA,DEFFAA,AAAAFF,AACAFF,BBAAFF,AAAAFF
272,FFFFAA,CDFFAC,EEFFAA,FFFAAB,CCFFCA,AABBDF,AABAEF,AAADFF,ABFAEF,DEFFFA,FFEFAA,FFFFAA,BBAAFF,AAAAFF,FFFFAA,FFFEAA,EEEFBA,BBEABF,AAABFE,CBAFFD,AAABFF,FFFBAE,EEFAAB,BBAFFA,CBAAFF
273,FFEDBA,FFEEAA,FFDDFA,AAEEFD,AAEDFD,AAEFDD,BBCCAF,BBBFAF,BBAAFF,AADAFE,FFBFAA,FFFCAA,FFDAED,BBCACF,AADAFE,AADFAC,FFAFAA,DEFFAA,DDEEFA,DCAEFA,CCCDFA,DDBEFA,EEFFAB,AAADFE,AABAFF
274,EDAFDC,BBCAEF,ABFFEB,FFEAAE,FEEAAF,ABCFEB,CDFFCA,AAAFFB,FFDFAA,AAAAFF,AAABFF,AAABFF,BBBFFA,FFFEAA,FFFFAA,FFFFAA,AAADEF,AAAFFC,ABFAEF,EEFFAA,AAABFF,AAAFBF,FFFBBA,FFEAAD,EEFEAB
275,BBAFAF,AACDFF,DDEFAA,FFFEAA,FFEFAA,FFDFAA,AAFAFE,BBBFFA,FFEDAB,EEFECA,FFFFAB,EEFBCA,AABAEF,AAAEFE,FFDFAA,AADCFE,FFCFAB,FFFDAA,FFEFAA,FFFCCA,FFFEAA,FFFCAA,AAADDF,AAABFF,AABAFF
276,AAABFF,DEFFAA,FFFFAA,FFFEAA,EECFCA,EEFFAA,FFFAAE,BBAAEF,AAAAFF,AAABFE,EDAADF,CCAADF,EEFFBA,FFEBAA,CCAFAF,AAEFCE,FFFEAA,FEEAEE,CCFEAF,AAAFFE,FFFBAE,BBABDF,AAABFF,AADAFF,FFFFAA
277,FFFFAC,CDFFAA,BBAAFF,FFEDAA,AAAAFF,FFFEAA,AAAAFF,FFFEAB,BBAAFF,FFFEAB,BBAAFF,FFFAAC,CCFFAB,BBFFDA,AABFFC,BBAAFF,FFEDCA,AAACFC,FFDFAC,BCCFFA,BBAAFF,FFFFAA,AAAAFF,FFDAAE,EEFFAA
278,FFFFAA,FFDACD,AAAFDD,AAAEFF,AACAFF,BBEBAF,AABCFD,CDBFEA,FFEDAA,FFFEAA,FFFEAB,AAABFF,AAAAFE,FFFEAA,FFFEAA,AAAAFF,AAAAFF,AAAAFF,AAABFF,DDCFFA,FFDFAA,EEFCEA,FFDFAA,FFFFAA,AAAAFF
279,FFEFAA,FFDAAE,AAACEF,BCFFCA,BBAAFF,BBABFB,FFFFAA,FFEFAA,FFFFAA,FFFEAB,AAABFF,AAABFF,AAAAFF,FFFEAA,FFFEAA,FFFFAA,AAAAFF,AAABFF,AAADFC,FFAFCA,AABAFD,FFFBDA,FFDDAD,EEFFAA,BBAAFF
280,AAAAFF,AAACFF,AAAFDF,BAAAFD,CCABFA,FFFEBA,FFFEAA,FFFDAA,AAAAFF,AAABFF,AAAAFF,BCFFAC,AAAAEF,FFECAA,AAEAFF,FFFFAA,FFFFAA,FFFFAA,AABAEF,AAABFF,AABDDF,FFFDAA,DDDAAF,ABEFAC,FFFDAA
281,EEDAAF,AABFCC,FEDAFA,CCAFAB,CCCAFC,AAAAFE,FEAFAD,FFFFAA,FFEDAB,BBBAFF,AAABFF,CDDFFA,FFFEAA,FFFCAD,AAABFF,AABBEF,AAAAFF,AAAFFD,FFEFAA,FFEDCA,BBFAAF,ABFAFB,AAADFF,BBABFF,DDFFEA
282,AAEAFE,AAFFEC,EEEAAF,AADFFC,FFFEAA,FFFFAA,AAAAFF,AAFFFC,FFEFAA,FFFCAD,AABEFE,AABCFD,AAAAFF,FFFDAA,FFFEAA,FFEEBA,FFEFAA,AAAAFF,AAACFF,FFFFAA,FFDAAE,AAABFF,EEFFCA,AABAFF,FFFFAA
283,FFFEBA,EEEAEF,CBAFAE,BCFFAD,FEAFAE,EEAFCA,EEABFA,CCBAFE,AABAFF,AABAFF,AAAEFD,FFFCAB,ABCBBF,AADAFE,FFDEBA,FFDFAA,FFEFAA,FFFAAA,AAAFAF,BCFAFE,ABFADF,DEFFAB,AABFAF,DEFFAB,AABAEF
284,FFFDDA,EEEFAF,DDEFFA,BCFFBA,EEFFAA,EEFFAA,CDFFAF,AABAFF,AACBFE,FEDAFB,FFCCFA,DDFFBA,DCAEAF,AAAAEF,EEFFAA,FFFDAB,FFFEAA,FFFBAA,FFEFAB,EEFAAA,AABAFE,AAEACF,BCFAFB,FFBAFA,BBDCAF
285,CBACAF,BCFFCA,FFEFAE,AAACFF,FFFBBA,EEFFBA,AAAAFF,FFFFAA,FFFBAA,FFFEAB,AAABFF,AAABFF,AAAAFF,AAAAFF,FFFFAA,FFFEAA,FFFFAA,FFFEAC,AAAAFF,BBAFFA,AAAAFF,BBAAFF,FFFFAA,AAABFF,FFFFAB
286,AAAAFF,AAADFE,FFFFAA,FFFEAA,FFEFAA,EDBAAF,AAAAFF,AABAFF,AAABFF,AABDFB,FFFFAA,FFFEAA,BBAAFF,DCAACF,AAABFF,ABDAEF,FFEFBA,FFFFAA,FFFFAA,FFFDAC,AAABFF,AAABFF,AABBFF,AAAAFF,EEDFCA
287,FFDAFA,FFEBAB,FFEFBA,AAFBED,CCDAFC,ABCAEF,AAADEF,AADBEF,AACFBE,AABAFF,AAADFF,AAAEFE,FFFFAA,BBAAFE,AAACDF,FFAEAE,FFFFAB,FFEFAB,FFFADB,FFFEAA,EECFAA,FEAFAE,AAAFDF,AAAAFE,BBAAFF
288,FFDFAA,EEFFAA,AAABFF,FEEFAA,AAADDF,AAAFFE,BBAFCC,FFFBAB,FFFFAA,EDBACF,AAABFF,AAABFF,AAAAFF,FFFEAA,FFFEAA,FFFFAA,EDAABF,AABBFF,AAADEF,BBCAFF,DDBBFA,FFFABB,CDEBFA,FFDAFA,AAADFF
289,AAFFCC,ABFFDA,AAABFF,FFFFAA,FFECAE,AAABFF,FFFDAA,FFFDAA,AAAAFF,AAAFFC,FFEBBA,AAABFE,AAABFF,DCAACF,FFFEAA,BBAAFF,FFFFAA,FFFBAA,DDAAFF,AABCFE,FFFFAA,AAAAFF,AAABFF,FEFFAA,ABAEFA
290,BBAAFD,AABFFB,AAAAFF,FFFFAA,FFEFAA,FFFDAA,AAAAFF,ABCFFA,FFFAAB,AACEFD,FFFFAA,FFEFAA,FFDEAA,AAABFE,FFDABD,DEFFAA,FFFFAB,AAACFE,EEFAAF,DEFFDA,AAACFE,FFFFAC,AABCFC,AABFDF,FFCFAA
291,AACCEF,EEFFAC,EEFFAA,CCAAEF,FFFFBA,FFFFAA,AAABFF,EEFFAA,FFFFAA,FFFAAE,ABBFAB,AAAEFD,AAAAEF,AAAAFF,FFFFAA,FFFDAA,EEFFBA,FFECAA,FFFFAA,AACEFE,AAABFF,EEFFAA,AABBFF,FFFFAB,FFFCAB
292,AABFFB,FEAFAD,FFFEAA,FFBFAA,FFDFAA,AAFAFE,AACAFF,BBBBAF,AAAAFF,AABAFF,EDBFAF,AAABFF,FFEDAA,ABDAFF,BBAAFF,AAACFC,EECAFA,FFFEAA,FFFADA,FFFDAB,FFBAFA,DDAAFC,ABBAFF,AAADFD,BBBFAF
293,AABBFE,FFFDAA,FFFDBA,FFBFBA,FEDFAA,EEFFAB,FFEFAB,EEFAAF,AAABFF,AAABFF,EEFFDA,FFEAAC,AAAAFF,FEFFAA,CCAAFF,BBAAFE,FFFFAB,FFFDAA,EEFFAA,EEEDFA,AAABFF,AABAFE,AAAAFF,BBAAFC,DCCAFB
294,FFFDEA,FEBFAE,DEFAEA,FFFABA,EECFBA,CCFAFC,CCDAAF,AAAEEF,AABAFF,AAAFCC,DDFFAA,EEFFBA,FFFFAB,AAACFF,AACAFE,FFEBEA,DDEFAB,FFFEAA,FFFAAA,DDEFAA,FEAECD,EECFAC,AAAAFF,DEFAFB,AAAAFF
295,FFFFAA,FFFAAC,EDAFAB,AAACFE,BBAFAF,BBAAFF,AABAFE,BBAFFA,EEEEEA,FFFFBA,FFFAAD,AAABFF,AAAAFF,FFFFAA,FFFFAA,EEDAAF,AAABFF,AAAAFF,AAAAFF,DEEFAA,FFEFAC,FFDFAA,FFDFAE,CBAFBF,AAACEF
296,ABDEAF,FFFEAA,CDFFCA,CBAAFF,ABDFFB,FFFFAA,DCBACF,AAAAFF,BBEFEA,FFFEAA,FFABAC,BBAAFF,BBAAEF,AAABFE,AADFFB,FFFEAA,FFFCAA,EEEFCA,FFFCAD,AAAAFF,EEEFCA,FFFCAC,AAAAFF,DDEFFA,DCAAFF
297,BBABCF,FFFFAA,EEFEBA,FFFBBA,AAAAFF,AACAFF,CCAEFA,EEBFDA,DCAADF,AAAAFC,EEDFAA,FFFFAA,AAAAFF,FFFEAA,EECADF,FFAAFC,FEEFAA,BBAAFF,AAAEFD,AACAEF,AAEDFC,AACEAF,AAABFF,AACBFE,AACFAF
298,BCFFAA,FFBBCB,FFEFAA,EEAAAF,AABAFE,AABAFF,FFEFAA,DDCFFA,FFECAC,FFEFCA,FFEFAA,BBAACF,AAAAEF,ABFFDB,FFEEAA,FFFEAA,FFFFAA,DCAAFF,AAAFFD,AAADFF,BBCABF,EEEFAA,EDAFAE,DCAAFD,ABFAFF
299,AABFFB,EEFEAE,FEBFAF,FFFEAB,AABFFE,EEFFAB,FFFAAB,FFFACA,FFBAFA,FFFCAB,AAABFF,AAAAFF,AAAAFF,EEEFAA,FFFEAA,FFFDAA,AABDFF,AAAAFF,AACAFE,AAAFFE,EEFAFA,FFEBAB,BCDDFA,AAAFFC,DEFAAE
300,FFFEBA,DDCAFC,FFFECA,BCFAFB,BBCFAF,AAAAFD,BBDFAF,AAADFF,AAABFE,AAAAFF,EEEFBA,EEFFBA,FFFFAA,AACFFB,AAEFEB,CDFAFC,FFEFAA,FFFEAB,ABFAFE,FFAFAA,AAFEFD,ABFBAF,AAFADF,AAAEDF,AAADEF
301,AAEFFB,AADFEB,BBAAFF,EEFFAA,FFFFAA,AAAAFF,BCEFFA,FFFEAA,AAABFF,EEFFAA,FFFEAA,AABDFE,AABAEF,AAABFF,FFDFAA,FFFBAB,FFFFAA,FFEFAA,FFFFAA,AAABEF,AABBFF,FFFFAA,AAABFF,EEFFAA,ABBDFA
302,FFFFAA,FFEFAA,EEFEAA,AAAFFD,AAABFF,BBBBBF,AAACFE,AACAFE,DDDAFA,FFFFAA,FFFFAA,FEAABE,AAAAFF,FFFEAA,FFFFAA,AAAAFF,AAACFF,FFFAAB,DDFBFA,EEFAEB,FFFEAB,BBCAFA,AAEDAF,ABFAEF,AAAAFF
303,AAAAFF,AACFBC,FFFFAA,FFFEAA,FFFEAA,FFCEAD,AABAFF,AAABFF,AAABFF,BBBDFA,FFFFAA,FFFFAA,DCAAFE,CBAADF,AAABFF,AAAFBF,FFFFAA,FFFFAA,FFFEAA,FFFCAB,AAABFF,AAABFF,AAABFF,AAABFF,EEEFCA
304,ABFFEB,AABFFD,FFFFAA,AAABFF,FFFFAA,FFFEAA,AAAAFF,AAACFE,FFFEAA,FFFFAA,AACBFF,BBCAFF,AAAAFE,FFEFAA,FFFEAA,FFFEAC,AAAAFF,ABCEFA,FFFEAA,FFEBAC,AAABFF,AAAAFE,FFFBAC,AACAFF,FFAABD
305,FFFDBA,FFFFAB,AAEDDE,AACBEF,FFEFAA,CBAAFF,AAABFF,EEEFAB,FFEFBA,FFFFAA,AAABFF,AAABFF,AAAAFF,FFFEAA,FFFEAA,FFFFAA,AAAAFF,AAABFF,AABFAE,AAAAFF,FFFEAA,EDAFAF,FFDFAA,FFFBAB,AAAAFF
306,FFFFAC,BCFFAC,FFFAAE,FFFEAB,AAAAFF,FFFFAA,AAAAFF,FFFFAA,AACAFF,CCEFDA,FFCAAF,CCDFDA,AAAAFE,DDBADF,FFFEAB,AAAAFF,FFFEAA,BBAAFF,FFFFAA,CBAAEF,CCEFDA,EEACAF,AAAFEC,FFFFAA,AAAAFF
307,EEEFAE,FFFFAA,BBAAFF,FFFEAA,DCCADF,ABDFFA,FFFFAA,AAADFD,AAACFE,FEEAAF,AAAAFE,EECABF,FFFFAA,AAACFC,CCAFAC,AAAAFF,FFFDAC,CBAAEF,DEFFBA,FEFAAF,AAACFD,FFFAAD,AAACFD,FFFCAB,AAABFD
308,BBAFFB,FFCBAC,DCADFB,EDAAFD,CDFAFB,FECFFA,FFFACD,DDAAFF,AAABEF,AABBFF,AAACFF,AABAFF,FEEFAA,AAADDF,AADEFE,FFFCCA,FFFEBA,FFFEAA,FFFCBA,ABFFAF,AACAFF,ABEACF,AAAFFC,FFBFAB,AAACFF
309,FFDFBA,FFFAAB,BCFAFB,DDEAFC,FFFAFA,BBAECF,AAAFFF,BBAAFF,AACAFF,AABAFE,DCABAF,FFEFAA,FEBAFE,AAABFE,FFCFBA,FFFFAA,FFFEAA,DDFFCA,EEFAFA,AADAFD,AAEDBF,BCCFAD,FFAFAA,FEAFAE,AAAAFF
310,FFFFAA,BBAAFD,CCBAEF,AAAAFF,EFFFAA,DCAAFA,CCAAEF,FFFFAA,FFBAFC,FFFFAA,AAABFF,AAABFF,AAAEFB,FFFEAA,FFFEAA,CCBADF,AADFAE,AADADF,BBBFFA,FECAAF,FFFAAD,BBEFEA,FFFDBA,AAAAFF,DCAAEF
311,FFFFAA,AAAAFF,FFFEAA,BBAAFF,FFFFAA,DDFAAF,AABFFB,FFEAAD,AAABFF,FFEAAB,AAAAFF,FFFEAB,AAAAFE,BBAAFF,FFFFAB,BBEFEA,BBAAEF,EEFFAA,FFFAAE,BBCFFA,FFECAD,AAACFD,FFFDAB,AAABFF,CBAAFE
312,AABAFD,EEFFAA,FFFFAA,FFFBAD,ABFBAE,DDFBAF,AADAFE,EEBFFA,FFDFAA,AAACFE,FFFBAB,FEFAAE,AAAAFF,FFFEAA,FFFEAA,FFFEBA,FFFEAA,AAACFF,ABFAEE,AAABFF,AAAFFC,DDBAEF,ABBAEF,ABCAFD,BBFAFB
313,AAAAFF,CCCACF,DEEFBA,FFFDAC,ABFFFA,FFFEAA,CBAAEF,BCFFCA,FEEAAF,AABEFE,BBAAFF,AAACFE,AAAAFF,FFEEAB,FFEEAA,FFFFAB,AAACFF,FFFEAA,AAAAFF,AABBFF,EEEFCA,FECAAF,AAABFF,FFFFAA,AAACFD
314,CDFAFA,DCBAFE,FFEFAA,CBAAFF,FFCAAE,EECEFA,FFFFAA,FFEEAA,EDABAF,AAAAFF,AABBFF,AAABFF,AAABFD,FFFEAA,FFEEAA,FFFBAA,AADFBD,AAAAFF,AACAEF,CBABFE,FFAFAB,FFEFBA,FFAEAC,DDACAF,AABAFF
315,AAABFF,FFFACA,EEFFCA,FFCADE,CBAFFC,EEDBAF,AAADFE,FFFFAA,CCAAEF,AAABFF,FFFEAA,FFFAAB,ABBADF,AAABFF,FFFFAA,FFEFAA,DEFFAC,AAAAFF,AAABFF,EEEFBA,FFFFAB,AAABFF,ABBAFF,FFFEAC,ABCFAD
316,AAABFD,FFFFAA,EEFFAA,EDABFD,AAAAFF,FFFFAB,DDBAAF,AAAAFF,FFFFAA,FFFFAA,CBAAFF,DDEFEA,FFFFAA,AAAAFF,AAAAFF,AACEFC,FFFFAB,AAAAFF,FFFFAA,FFFAAC,AABAFF,EEEFDA,DCAADF,AABFFB,AADFAE
317,BBAAFF,DCEAFF,FFFEAC,DDFFBA,CCFFDA,EDCAFF,AADFAF,AAAAFF,AAABFF,EEFFAA,AABAFF,AABEFB,FFFFAA,EEDAAF,BBAADF,DEFFAA,BBAAFF,ABDFFA,FFFAAD,AABCFE,AAABFE,FFFFAA,AAABFF,CDFAAF,FFABFA
318,BCFEFA,FFEEBA,FFEFAA,FFFFAA,FFFFAD,EEFEAA,CBAAFF,BAAAFF,AABAFF,AAAFFD,FFFECA,FFFEAC,BBCFFA,FFFEAE,AAACFF,AABBBF,FFFFBA,EEEFAA,FFFEAA,EEBFAA,BBAAFD,AAADBF,AAADEF,AACAFF,AAAAFF
319,BBAAFF,AACAEF,EDCBAF,FFBFCA,EEEBAF,FECAFD,FFCFBA,FFEEAA,FEEAAF,AAABFF,AAAAFF,AAACFF,AAAAFD,FFABDB,FFFEAA,FFFFAA,FFFFAA,AAAAFF,AABAFF,AAABFF,EDAAFF,BBAAFF,AAAAFF,BDFEAD,FFEBDA
320,FFFEAA,FFAFAC,DDBAFD,AAAEFE,AAEFFD,DEFFAB,BBBAFF,CCAFFB,AAEFFD,CBAAFD,ABFFAE,FFFDAC,EEEFBA,AAAAFF,AAAFFB,DDEAFA,DDECFA,CCAFFA,CCAEFA,BBAEFA,EEFFAA,EEFFAA,FFFFAA,FFCFAB,AAAAFF
321,AAAAFE,EEBFDA,EEFFBA,FFEEAB,AAAEFD,DCBADF,FEEFAA,BBAAFF,FFFACA,CCAADF,FFFFAA,FFFFAB,AAAAFF,FFFFAA,AAAAFF,AAABFF,AACFFB,FFFEAB,BBBFFA,BBAAFF,FFEAAE,DDFFDA,DCAAFF,ABBFFA,AACFAD
322,AADEFE,FFEBAB,FFFCAB,FFEFAB,FFFFAA,DCAAFA,BBFABF,AAAAFF,AABDFF,BAAAFF,EEEFAA,FFDAAD,AAAAFD,FFFFAA,AAAAFF,FFECEA,EEFFDA,FFFEAA,FFFCAA,EEFCAC,FFFFAA,BBFACF,AACAFF,AAAAFF,AABCFF
323,AABEFE,FFFCAB,FFEFAA,FFCEAB,AAFACF,CBAAFF,CDFAFC,AADFDB,FFCFAA,EEFFCA,FFFEBA,DDDAEF,AAAAFF,AACEFD,FFFFAA,FFEACB,FFFFAA,FFFFAA,EEFFAC,AABADF,CCCFDA,AAABFF,AAABFF,BBAAFF,FFEFAA
324,AAAAFF,AABDFF,FFFFAC,FFFDAB,FFEAFB,AAFFAD,EDAAFF,FFFFAA,FFFFAA,FFFDAD,AAABFF,AAACFF,AAAAFF,FFFFAA,FFEEAA,FFEFAA,FFFAAC,AAAAFF,AAAAFE,AAAAFF,EEFFAB,EEFAFA,AAAEEF,FFDFCA,FFFAAB
325,AAAAFE,FEAFCA,AABFFB,AAAEFC,CBAAFF,FFEFAB,AACFFD,FFFFAA,FFFEAA,AAAFFB,FFBCAC,AAAAFF,FFFEAA,BBAAFF,AAAAFF,AABFFC,FFFFAB,AAABFF,FEEFBA,FFFCAB,AABBFB,AAAAFF,AAAFAF,FFFBAD,DDDAFA
