,0,1,2,3,4,5,6,7
453,ABCDDDCCBAA,DCBAABCCCCD,AABBBCCBCDD,DDDCBABBBAA,DDDDCBAAAAA,BCAAABBCCDD,CDCAABDDDAA,BCCCAAABDDD
454,BBCCDCCDCBA,CDDCBCDCBAA,AAABBCDDDDD,CDDDDCCBAAA,BCDDDCBAAAB,DDDDCBBBAAB,CCBCDDDCBAA,AABCDDCBBDD
455,CDCCCBCDBAA,DDDDCCAAAAA,AAAABCCCDDD,AABBBBCDDDA,DDBAAABBCDD,CCCCCCCCABA,DDDDCBAAAAA,BCAAABBDCDD
456,AABCDDDDCCB,DDDCCBBAAAA,AAAABCCDDDD,DDDDCCBBAAA,BABBAABCDDD,CCCDDCCCAAA,DDCBAAABBCD,AAAABCCDDDD
457,DDDDBAABBAA,AACDDCABCCC,AAAABBCCDDD,AABBBBCCDDD,DDCBAAABBBC,DDDDCCBBAAA,DDDCCBBAAAA,CDCCBCCBACB
458,AAABBCCDDDD,AABBCDDDDCA,DDDCBAAAABC,AAABCCDDDCC,ABDDCBABBCC,DDDDCCBBAAA,AAABBCCDDDD,DCCBCCCCAAA
459,BABABCBBBDD,ACDDCBCCAAB,DDDCCCBBBAA,AAABBCCDDDD,CCDDDCBBAAA,DCCBAAABCDD,AACBCDDDBBC,DCCCDDCBAAA
460,CCBAABDDCBC,CBBCCAAACDD,CCBAAAABCDD,DDCBCCBAAAB,DCAABBBBBCD,DDDDDCBAAAA,AABCDDCBBCD,DCBABCDDCAA
461,DDCBBBBAABD,ACDDDBBBCBA,ACDDDCBBBAA,DDDCCBAAABB,CCDDDCBBAAA,AABBBBCCCDD,DDCBAABBBBC,DDCCAAAABCC
462,BCCBAAABDDD,DDCBBBCBAAA,DDDDDCBBAAA,AAABBCCDDDD,DDDCCBBAAAA,CBBAAABCDDD,DDDCCCCBAAA,AAABDDDDCBA
463,DCBABDCACDB,AABCBABDDDD,AABCCBBBCDD,DCBCDDCBAAA,DDCBAAABCDD,CBBAAABCDDD,DCBAAAABCDD,CCBAAABCDDC
464,DDDBBBAABBA,BCACDDBABBC,AAABCCCCDDD,DDDDCCBBAAA,AAABBDDDDCC,DDBBAAABCCD,AAAABCDDDDA,ABCDDDCBBBA
465,DDCCBACDBAA,AABCDDDCBBB,BBDDDCCBAAA,BAAABBCDDDD,DDDCBBBAAAB,AABBBBCDDDD,DDCAAABCBBC,DDDDCBBAAAA
466,AAABBCCCDDD,DDBCCCDCBAA,DDDDCBBAAAA,AAABCCCDDDD,BCDDDCBBAAA,DDDDCBAAAAB,AAABBCCCDDD,CCCDCDCDBAA
467,AAAABCDDDDD,DDDCBCBBAAA,BBBAAABCDDD,AAABBCCCDDD,DDCAABBBBBC,CDDCDBBAAAB,DCDCDDBAAAA,AAAABBCDDDC
468,DDDDCBBAAAA,ABABCCCCCCD,AAABAABDDDD,BCDDDCBAADA,AAAABBCDDDD,DDDDCCBAAAA,DDDCBBAAAAA,AAAAABBDDDD
469,DDDDCBBAAAA,CAACDDCCDBA,AAAABBCCDDD,BCDDDDDAAAB,DDDCBAAABCC,DDDCCBBBAAA,DDDBABAABCD,AAAABBCCDDD
470,AABDDDDCCBA,DDDCCBBAAAA,AAABBCCDDDD,DDDDCCBBAAA,AABBAABCDDD,CDDDDCCBAAA,DDBAAAABCDD,AAAABCCDDDD
471,AAAACCBBCDD,BDDBBBCBAAC,DDCCBACCAAA,AAABBCCDDDD,CDDDCCBBAAA,CBBAAABCDDD,ABBBDDCAACD,DCCDDCBBAAA
472,DDDCCBAAAAA,AAABBCCDDDD,CCCCDDCBBAA,DDCBAAABBCD,CDDDCCBBAAA,AAABCCCDDDD,CCDDCCDCAAA,DDDDCBBBAAA
473,ABBBAACDDCB,AACDDDDCBAA,AABDDDCCBCC,CCDDDCBAAAA,AAAABCDDDDD,DDDCCBBAAAA,AAAABCCDDDD,BAABCCDDDBA
474,AABDDDDCAAC,CBAAABCDDDC,DCCAAAACDDD,DCBAAACDDBA,AAAAABCDDDD,DDCCCCCBBAA,BBCCDDDBAAB,CDCBAABCDCB
475,AABBBBBCDDD,DDDCCCBAAAA,AABABBBCDDD,AAAABBCCDDD,DDBAAABBBCC,DDDDCCCBBAA,DDCCBAABABB,ABAAACDDDDB
476,DDDDCBABBAA,CBAACDDBABD,AAAABBBCDDD,AABBBBCDDDD,DCBAAABBCCD,CCCCCCDCBAA,DDCCCBBBAAA,CBCABBCADDB
477,BCDDDDBAAAA,DDAABBAACDC,AADCBBDDCBB,CCDDCBAAACD,BCDDDCBBAAA,DDDDCBAAAAA,AAABCCCCDDD,AABBBBCCDDD
478,DDDDCBBBAAA,DDCCBAAABDC,AAAABBCDDDD,DDDDDCBAAAA,CBBABBBABDD,DDCCCCBCBAA,DDDBABBAABB,AAABBCBDDDD
479,AABCDDDDCBA,DDDCCBBAAAA,AAAABBCDDDD,DDDDCCBBAAA,BBBBAABCDDD,CCDDDCCBAAA,DDCBAAABBCD,AAAABCCDDDD
480,DDDCBBBBBAA,AAABCCCDDDD,AAAABCCCDDD,DDDDCCBBAAA,BAAAABBDDDC,DCCDDCCBAAA,AAAABCCDDDD,BABDDCCADCA
481,DDDCBAAABBA,BBDDDDCBAAA,BBABAABCDDD,AABAABCDDDB,DDBAAAABCDD,DCDCDCDBBAA,DDCBCCBAAAA,BCBDDDCABAA
482,DDDBAAABBAB,BBDDBAABDDB,DDDCCCCCBAA,AAAAABCCDDD,DDDCCBBAAAA,AAABCCCCDDD,DDDBBAAAAAB,BBAACDDDCBA
483,DDDCBBAAABB,DDCDDCBAAAA,AAABCDDCDDC,DDDCBAAAABC,AABDDDDCBBA,DDBBAAAACDD,AAAABCDDDCC,BCDCBDDDCAA
484,AAAAABCCDDD,AAABBCCDDDC,DDDCCBAAAAB,AAABBCCDDDD,DDDCCBBAAAA,DDDDCBAAAAB,AAABCCDDDDD,DDDCBBBAAAA
485,DDCBAAAABCD,AABBBCCCDDD,DDDCCCBBBAA,DDCAAAABBCC,AABDDDDCBAA,BBBAAABCDDD,ABCCCDDDCAA,DDDDCCBAAAA
486,CCCCDCBDCAA,BDDCBAAACDC,AACDDCCCBBB,DDCBBCCBBAA,AAAABCDDDDC,CBBCDDDDBAA,BCCCCCDDCAA,AAABCDDBCDD
487,BAAABDCCDDB,DDDCCCBAAAA,DCBAAABCCDD,AAABBBBCDDD,DDDDCBBAAAA,AAABBCCDDDD,DDCBBCCBBAA,BAABABCDCDD
488,AACDDDCCCBB,DDBBBBABBBB,CCCDDDCCBAA,DCDDDDCBAAA,AAABCDDDCCC,DCDDDCCBAAA,DDCBBAAACDD,AAAAACBCDDD
489,CDDDCCBBAAA,DDCCBBBAABA,AAABBCDDDDD,DDDDDCCBAAA,AABDDCCCBBC,DDDCCCBAAAA,DDCBAAABCCC,AAAABBCCDDD
490,DDDCBBABBAA,BDDDDAAAABC,AAABBCCCDDD,CDDDDCBBAAA,CAABCDDCBBA,DDDDCCCBAAA,AAABBCDCDDD,AABACDDBDBD
491,AABBCBCDDDC,ACABABBDCDD,DDDCBAAABBB,DDDCCCBAAAB,AABDDDDCBBA,DDDDCBBBAAA,AABBBCCCDDD,AAAABBCDDDD
492,DDDCCBBBAAA,CAABBDBABDD,AAAABCCCDDD,DDDDCCCCAAA,DBAAAABDDCB,BDDDDCCBAAA,DCBBBAAABCD,AAABBCDDDCD
493,AAABCCCBBCD,ABDDCCCDBAA,DDDCCCBABAA,BAAABBCCDDD,AAAABCDDDDC,DDDDCCBBAAA,AABCBCCDDDC,CCCCDDCCAAA
494,DDDDCBBBAAA,DDDCCCBAAAA,AAAABCCCDDD,CCCDDCDCAAA,BAAAABCCDDD,BABCCDDDCAA,DDDCCCBAAAA,ABAAABBCDDD
495,DDCAAABBDCC,AABBACDDCDD,AAABBBDDDDD,AACABBCDDDC,DDCDCBABBAA,DDDDDCBAAAA,ABABCBBCDDD,CCDDDDBBAAA
496,ABCCBABDDDD,DDDCCCBAAAA,DDDCCBAAABC,AAABCCCDDDD,DDDCBBBAAAA,CCCBAAABCDD,AAABCDDDCCC,AABCCCDDCCA
497,ABCBABDDCCB,DDCCBBBBAAA,BBBBBAABDDD,AAABCCDDDCB,AACDDBAABDD,DDDDCCBBAAA,DDCCBBCBAAA,AAAABBCDDDD
498,ABBBCDDDCAA,ABCDDDDCBAA,AAABCDDDDCC,AAABBCCCDDD,DDDCBBAAABA,AAABCDDDDBA,BBCDDDDCAAA,ABCDDDBAABC
499,BCDDDDCCBAA,BAAAABBCDDD,DDDDCBAAAAB,AAABCCCDDDD,DDDDCBAAAAA,DDDDCBAAAAB,AABBCDDDDCC,DDBAAAABCDD
