,0,1,2,3,4,5,6,7,8,9
398,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBBBBAAABC,AAAABBCCCC,AAAABBCCCC,AAAAABCCCC,AAAABBCCCC,CBAAAABBCC,CCCCCCAAAA
399,CCCCCCBBAA,CCCBBBAAAA,AAABBBCCCC,BBCCAAAAAA,AACCCBBBBB,BBBBBBABCC,BBBCBBBBBA,CAABACBCCB,AAAAAACCCC,AAABBBCCCC
400,CCCCCBBBAA,CCCCCBAAAA,AAAABBCCCC,CCCCBBBBAA,CCBBBBBAAA,CCCBAAAAAB,CCCBBBAAAA,AAAABBCCCC,AAAABBCCCC,AAAAAAACCC
401,CCCCCCBAAA,AAAABCCCCC,CCCCAAAAAA,BAAAAABCCC,AAABBBCCCC,AAABBBBCCC,AAABBBCCCC,BBBCCCCBAA,BAAAABBCCC,CCCCCAAAAA
402,AAAAAABCCC,CCCBBAABBC,BAAAABCCCC,CCCCBBAAAA,CCCBAAABBC,BCCBCABABA,CCCCBBAAAC,CCCCCCBAAA,AAAAABBCCC,AAABBCCCCC
403,CCCCCCBBAA,CCCBAAAAAB,AAABBCCCCC,CCCCCBAAAA,AAAABCCCCB,ABAAABCCCC,AAAAABBCCC,AAABCCCCCC,AAAAAACCCC,AAABBBCCCC
404,CCCCCCBAAA,AAAAAABCCC,BBCCCCBAAA,CBBBBBAAAC,AABBBBCCCC,AAABBBCCCC,AAAABBCCCC,BBBCCCCBAA,AAAAABBCCC,CCCAAAAAAA
405,AAAAAAABCC,CCCBBAABCC,CCCCCCAAAA,AAABCCCCCC,ABBAABCCCC,CCAAABAACC,BAAAAAACCC,AAAABBCCCC,AAAAABBCCC,CCAAAAABBB
406,CCCCCBBBAA,CCCCAAAAAA,AAAABCCCCC,CCCCCBBAAA,CBBBBBBABA,CCBBBBBAAA,AAAAABBCCC,AAAAABCCCC,AAAAABBCCC,AABBBBCCCC
407,AAAAAAABCC,CCCBBAABBB,CCCCBAAAAA,AABCCCBBBB,AAAABACCCC,BCCBAAAABB,BBBAAAAACC,AAAABBCCCC,AAAAABBCCC,CCCCCCBAAA
408,CCCCCCBAAA,AAAAAABCCC,BBBCCCBAAA,CCCBBBBBAA,ABBBBBBBBB,BCCCCBAABB,CBCCCAAABB,AAAABBCCCC,AAAAABBCCC,CCCCCAAAAA
409,AAAABCCCCC,CCCBBBBBBA,AAAABBCCCC,CCCCBBAAAA,BBAAABCBBC,CCBBBAAAAC,BABBBBAACC,AAAABBCCCC,CCCBAAAAAB,AAABBCCCCC
410,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBBAAAAACC,AAAABBCCCC,AAABBBCCCC,AAAABBBCCC,AAAABBCCCC,CCBAAAABCC,BBCCCCCBAA
411,CCCCCCBAAA,AAAACBBCCC,CCCAAAAAAA,AAAAAACCCC,AAABBBBCCC,AABBBABBCC,ACCCCBBAAA,CCCBAAAAAA,CCCCCCCAAA,AAABBCCCCC
412,CCCCCBBBAA,CCCCBAAAAA,AAABBCCCCC,CCCCBCBAAA,BCBCCBBAAA,AABBBBBBBB,BBCACAAABB,AABAABCCCC,AAABBBBBBC,AAABBBCCCC
413,CCCCCCBAAA,AAABCCBBBB,BBBAABCCCC,BBAAAAACCC,ABCCCCBBAA,CCCCCBBAAA,BCBAAABAAC,AAAAABCCCC,AAAAABBCCC,CCAAABBBBB
414,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBAAAAABCC,BCCBBABBBB,CCCAABBBAA,CCBBBAAABC,AAAABBCCCC,AAAAABBCCC,CCCCCCCAAA
415,CCCCCBBBAA,CCCCCCAAAA,AAAABCCCCC,CCCCBBBBBA,AACCCBBCBA,BAACCCCABA,CCACABBBAC,AABBBCBCCC,AAAABBBBBC,AABCCCCBAA
416,CCCCCCBAAA,AAAAAACCCC,BBCCCCAAAA,BBBBAAAACC,BCBBAAAABB,CCCCBBBBAA,AAABCBBBBC,AAAABBCCCC,AAAAABBCCC,AAABBCCCCC
417,AAAAAAABCC,CCCBBAABBC,CCCAAAAAAB,BCCCCBAAAA,ACBCCBABAC,ABBCCCBBAB,BCBCCCBAAB,AAAABBCCCC,CCCCCBAAAA,AAABBCCCCC
418,CCCCCCBAAA,AAAABCCCCC,CCCCBAAAAA,BAAAAAACCC,BCCBAAAABB,CBCCCCBAAA,BBBAAABBBC,AAAABBCCCC,AAAAABBCCC,CCCCBAAAAA
419,AAAAAAABCC,CCCBBAABBB,CCCCAAAAAA,ABCCCBBAAA,AAABCBACCB,BCAABCCBAB,AAABCBABCC,AAAABBCCCC,CCCCCAAAAA,AAABBCCCCC
420,CCCCCCBAAA,AAAAAACCCC,BBCCCCAAAA,BBBAAAABCC,CCCBAAAAAA,BAAAABCCCB,CCCBAAAAAC,AAAABBCCCC,CCCCCCCAAA,AAABBCCCCC
421,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BAAAAAACCC,BCCBABBBBA,BBAAACBCCC,CCCCCAAAAB,AAAABBCCCC,AAAAABBCCC,CCCCBAAAAA
422,AAAAAAABCC,CCCBBAABCC,CCCCCCAAAA,AAABCCCCCC,AAAAACCCCC,AAACBCCCCB,BABBBBBBBC,AAAABBCCCC,AAAAABBCCC,BBCCCCCBAA
423,CCCCCCBAAA,AAACCBBCCC,CCAAABBBBB,AAABCCCBBC,CCBBAAABAB,AAABCCCBBB,CCBBBAAAAC,AAAABBCCCC,CCCCCAAAAA,AAABBCCCCC
424,AAAAAAABCC,CCCBBAABBB,CCCAAAAAAB,BCCCCBAAAA,CABCCABACB,BAACCCBBAA,AABACCCBBB,AAAABBCCCC,BBBBBBBCCA,AAABBBCCCC
425,CCCCCCBAAA,BBAAAACCCB,AABCCABBBB,BBBAAAAACC,ABBCCCBBBA,CCCCBAAAAA,BCCCBBBAAA,AAAABBBCCC,AAAAABBCCC,CCCCAAAAAA
426,CCCCCBBBAA,CCCCBAAAAA,AAABBCCCCC,CCCCBCBAAA,CBBCBACBAB,CAABACBACB,BACBABCBAC,CAAAACBBCC,AAAAABBBCC,AAABBBCCCC
427,CCCCCBBBAA,CCCCBAAAAA,AABBBCCCCC,CCCCBAAAAA,ABCBCBABAC,AABBBBCBCC,CBCCBAAAAA,AAABBCCCCC,AAAAAAACCC,AAABBBCCCC
428,CCCCCBBBAA,CCCCAAAAAA,AAABBCCCCC,CCCBBAAAAA,AAABBBCCCC,CCBBCBAAAA,AAAAAABBCC,AAAABBCCCC,AABCCCCCCC,AAABBBCCCC
429,CCCCCBBAAA,BCCCCBBBAA,AAAABBBBCC,CCCCBBAAAA,CCCBBAAAAA,CCBBBAABAB,BBBCBBBAAC,CCCCCAAAAA,AAAAABBCCC,AAABBCCCCC
430,CCCCCCBBAA,CCCCCBAAAA,AAAABBCCCC,CCCCBBBBAA,CCCBBAAAAA,CCCABBBBAA,CCBBBAABCC,AAAAABBCCC,AAAAABBCCC,AAACCCCCCC
431,CCCCCCBAAA,BBBAAABCCC,AABCCCAAAA,BBBBBAAABC,AABCCCCCBB,CCCBBBAAAA,CCCBBBBAAA,AAAABBCCCC,AAAABBBCCC,CCCCCBAAAA
432,BCCCCCBBAA,CBBBAAAACC,AABBCCCCAA,CCCBBBBBAA,AAABBBCCCB,BCBBBCCAAA,BBBBBBBBAC,AAAAACCCCC,AAAAABBCCC,AAABBBCCCC
433,CCCCCCBAAA,AAACCBBCCC,CCAAABBBBB,AAAACCCCBC,AAABBBBCCC,AAABBBBCCC,CCCCBBBAAA,CCAAAABBBB,CCCCCBAAAA,AAABBCCCCC
434,CCCCCCBAAA,AAAACCBCCC,CCCAAAAAAA,AAAAAACCCC,AAABBBCCCC,AAAABCCCCC,BBCCBABAAB,CCCBAAAAAB,CCCCCBAAAA,AAABBCCCCC
435,CCCCCCBAAA,AAAACCCBBB,BBCBABCCCB,AAAAAABCCC,BCCCBBAAAA,CCCCBBAAAA,CCCBBAAABC,AAAABCCCCC,BBBBBBBBBA,AAABBCCCCC
436,CCCCCCBAAA,AAACCBBCCC,CCAAABBBBB,AAAAACCCCC,AAAABBCCCC,AAAABBCCCC,ABCCBCCAAB,CCCBBAAAAA,BBBBBBBCCA,AAABBCCCCC
437,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBBAAAAACC,AAABBBCCCC,AAAABCCCCC,AAABBBCCCC,AAAABBCCCC,CBBAAAABCC,BBBBBBBCCA
438,AAAAAABCCC,CCCBBBBBBA,AAAABCCCCC,CCCCBBAAAA,ACBABBBBCC,CCAACBBAAA,CCBCBAAAAC,CCCCCCBAAA,AAAAABBCCC,AAABBCCCCC
439,CCCCCBBBAA,BBBBBCBAAA,AAAABCCCCC,BBBBBAABCA,ABCBCBBBBB,AABBBCCCCC,CAACCCBAAA,AAAABBBCCC,AAAAABBCCC,AABBBCCCCC
440,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BBAAAAABCC,BCCBAABBAB,CCCBCAAAAA,CCBBBAAABC,AAAABBCCCC,AAAAABBCCC,CCCCAAAAAA
441,CCCCCCBAAA,AAAAAABCCC,CCCCCCAAAA,BBBBBAAABC,AAABBBCCCC,AAAABBBCCC,AAAABBCCCC,CCCCCBAAAA,AAAAABBCCC,AAABBCCCCC
442,CCCCCBBBAA,CCCCBBAAAA,AAAABCCCCC,CCCCBBBBAA,CCCBBAAABB,CCCCCBAAAA,CCCCAAAAAA,AAAAABBCCC,AAAAABBCCC,AAAACCCCCC
443,CCCCCBBAAA,CCCCCBBAAA,AAAAACCCCC,CCCCBBAAAA,CCCBBBAAAA,BCCCABBBBA,BBBBBBBBBA,ABBBBBBCCB,AAAAABBCCC,AAABBCCCCC
444,AAAAAAABCC,BCCBBAABCC,CCCAAAAAAB,ACCCCBBAAA,ABAAABBCCC,ACACCCBABA,CCBAABABCC,AAAABBCCCC,BCCCCCCBAA,AAABBCCCCC
445,CCCCCCBAAA,AAACCCBAAA,BBAAABCCCC,AAAAACCCCC,CCCCBBAAAA,CCCBAAAAAA,AAABBBBBCC,AAACCCCCBC,CCCCCCCBAA,AAABBCCCCC
446,CCCCCCBAAA,BAAAAACCCC,AABCCCAAAA,BBBBAAAABC,AABCCCCBBB,CCCBBBAAAA,CCCBAAAABB,AAAABBBCCC,AAAAABBCCC,CCCCCAAAAA
447,CCCCCCBAAA,AAACCCBBBB,CCBAABCCCB,AAAAACCCCC,CCCCBBAAAA,CCCCBBBAAA,AAAABCCBCC,AAACCBCCCC,CCCCCCCBAA,AAABBCCCCC
448,CCCCCCBAAA,ABCCCBBCBA,AAAABBBBCC,CCCCBBAAAA,CCCBAAAAAA,CCCCCBAAAA,CCBBBAAAAC,CCCCCBAAAA,AAAAABBCCC,AAABBCCCCC
449,AAAAAAABCC,CCCBBAABBB,CCCAAAAAAB,ACCCCBBAAA,ACCCBABABB,CCCBCAAAAA,ABBBBCBCAA,AAAABBCCCC,BBBBBBBCCA,AAABBCCCCC
450,CCCCCCBAAA,AAAABCCCCC,CCCCAAAAAA,BAAAAAACCC,BCCBBABBAA,CBAACCBBBA,BBBBCCAAAC,AAAABBCCCC,AAAAABBCCC,CAABBBBBBB
451,CCCCCBBBAA,CCCCAAAAAB,AAAABCCCCC,CCCCCBBBAA,CCCCBBAAAA,CCBBCCAABA,AAABCCAABC,AAAAABBCCC,AAAAABBCCC,AABCCCCCCC
452,CCCCCCBAAA,AAAAAABCCC,CCCCCCAAAA,CCCBBBBBAA,ABBBBBBBBC,AAAABCCCCC,AAABBBBBCC,AAAABBCCCC,CBAAAABBCC,CCCCCCBAAA
453,CCCCCCBAAA,AAAACBBCCC,CCCAAAAAAA,AAAAAACCCC,AAABABBCCC,AAABBBCCCC,ABBBCAAACC,CCCCBAAAAA,BBBBBCCCAA,AAABBCCCCC
454,CCCCCCBAAA,AAABCCBCCC,CCCBAAAAAA,AAAAABCCCC,CCCBAAABAB,CBBCBAAABC,CBABCABABB,AAAABBCCCC,BBBBBBBBCA,AAABBCCCCC
455,AAAAAAABCC,CCCBBAABBC,CCCCAAAAAA,AACCCCBAAB,CBBCACACBA,BABBBACBBC,CBBCBBBABB,AAAABBCCCC,AAAAABBCCC,AAABBCCCCC
456,CCCCCCBAAA,AAACCCBAAA,BAAABCCCCC,AAACCCCBBC,CCCCBBAAAA,CCCCBBBAAA,ABAABAABCC,AACBBBBCCC,CCCCCAAAAA,AAABBCCCCC
457,AAAAAABBCC,CCCBBAABCC,CCCCCBAAAA,AABCCCCBBB,ACABBCACCB,AABABCCACC,BBBBBBAABC,AAAABBCCCC,AAAAABBCCC,BAAABBCCCC
458,CCCCCBBBAA,CCCCBAAAAA,AAABCCCCCC,CCCCBBCAAA,AABBCCCCCC,AABCCBBBBA,BABABCCABC,ABAABBCCCC,AAAAAABBCC,AAABBBCCCC
459,CCCCCCBBAA,BBBBCBAAAA,AAAABCCCCC,CCCCBBBCAA,CABAACBBBA,ABCBCAACCA,AAACCCCCBA,AAAAABCCCC,AAAAABBCCC,AAABCCCCCC
460,CCCCCCBAAA,AAACCBBCCC,CCAAABBBBB,AAAAACCCCC,AAAABBCCCC,AAABBBBCCC,AABCBBBBBC,CCCCBAAAAA,BBBBBBBCCA,AAABBCCCCC
461,AAAAAAABCC,CCCBBAABBC,CCCCAAAAAA,ABCCCCBAAB,AAABABBCCB,ACBCCBABAA,BCCCCBAAAA,AAAABBCCCC,BBCCCCCBAA,AAABBCCCCC
462,CCCCCCBBAA,CCCCBAAAAB,AAAABCCCCC,CCCCBBBBAA,CCBBBBAABA,CCCBAAAAAB,CCCCCBAAAA,AAAAAABCCC,AAAAABBCCC,AAACCCCCCC
463,CCCCCCBAAA,AAAAAACCCC,BCCCCCAAAA,BAAAAAACCC,BCCAAABBBB,AACCCCBBBA,CCCCBAAAAB,AAAABBCCCC,AAAAABBCCC,CCCCCBAAAA
464,BCCCCCBBAA,BACBBAAACC,BBBBCCCCAA,CCCBBBBBAA,AAABCCCCBB,ABAAABCCCC,CCCCCABAAB,AAAACCCCCC,AAAAABBCCC,AAABBBCCCC
465,CCCCCCBAAA,AAAABCCCCC,CCCAAABBBB,AAACCCCBBC,CCBBBAAABA,CCCAAABAAB,CCBCBBBAAA,AAAABBCCCC,CCBAAAABBB,AAABBCCCCC
466,CCCCCCBBAA,CCCCCBAAAA,AAAABBCCCC,CCCCBBBBAA,CCBCBBAAAA,CCCABBBBAA,BBBBBBBACC,AAAABBBCCC,AAAAABBCCC,AAAABCCCCC
467,CCCCCCBAAA,BBBAAAACCC,BABCCCBAAA,CCBBBBAAAC,ABBBCCCBBB,CCCBBBAAAA,CCBBBBBAAA,AAAABBCCCC,AAABBBBCCC,BBBBBCCCAA
468,CCCCCBBBAA,CCCCCAAAAA,AAABBCCCCC,CCCCCCBAAA,BCBBCACAAA,ABBBBBBBCC,BBCBBABBBC,BAABABCCCA,AAAAABCCCC,AAABBBCCCC
469,CCCCCCBAAA,BBAAAACCCC,BABCCCAAAA,BBBBAAAABC,AABCCCCCBB,CCCCCBAAAA,CCCCBBAAAA,AAAABBBCCC,BAAAAABCCC,CCCCCAAAAA
470,CCCCCCBBAA,CCCCBAAAAB,AAAABCCCCC,CCCCCBBAAA,CCBCBBBAAA,AABBBCCCBA,BBBBBAACCC,AAAABBBCCC,AAAAABBCCC,AAAABCCCCC
471,CCCCCBBBAA,BBBBBBCBAA,AAAABBCCCC,BBBBBAAACC,ABCAABBBCC,AABBBBBBCC,BBBBBBCAAA,AAAAABCCCC,AAAAABBCCC,AAABCCCCCC
472,AAAAAABCCC,CCCBBAABBB,CCCCAAAAAA,ABCCCCBAAB,AAABBBCCCC,CCBBAABAAB,BBABCBAABC,AAAABBCCCC,CCCCCAAAAA,AAABBCCCCC
473,CCCCCBBBAA,CCCAAAAAAB,AAABBCCCCC,CCCCCAAAAA,CBBBCABBBA,CCCCCCBAAA,AAAAABBCCC,AAAABCCCCC,AAAAAAACCC,AAABBBCCCC
474,CCCCCCBAAA,AAAACCCCCC,CCCAAAAAAA,AAAAAACCCC,AAAABBCCCC,AAAABBCCCC,ABABCCBABC,CCCCBAAAAA,BBBBBBBCCA,AAABBCCCCC
475,CCCCCBBBAA,ACCBAAABCC,BBBCCCCAAA,CCCCBBBBAA,AAABBCCCCC,BCBBBCCBAA,AAABBBCCCA,AABBBCCCCC,AAAABBCCCC,AAABBBCCCC
476,AAAAAAABCC,CCCBBAABCC,BCCCCCBAAA,AAABCCCCCC,AAABBBBCCC,AABAAACCBC,BABBBABBCC,AAAABBCCCC,AAAAABBCCC,BCCCCCCAAA
477,CCCCCCBAAA,AAAACBBCCC,CCCBAAAAAA,AAAABCCCCC,AAAABBCCCC,AAABBCCCCB,CCCAABBBAB,CCBAAAABBB,CCCCCBAAAA,AAABBCCCCC
478,CCCCCCBAAA,AACCCBBCCB,AAABBBBBCC,CCCCBBAAAA,CCCBBBAAAA,CCBBBACBAA,BCCCBCAAAB,CCCCCCAAAA,AAAAABBCCC,AAABBCCCCC
479,CCCCCCBAAA,AAABCCCCCC,CCCAAAAAAA,AAAAACCCCC,AAAABBBCCC,AAAABBBCCC,AAABCCCABC,CCCCCCBAAA,BBBBBCCCAA,AAABBCCCCC
480,CCCCCCBAAA,AAAACBBCCC,CCCAAAAAAA,AAAAAACCCC,AAABBBBCCC,AAABBBCCCC,ABACCCBBAB,CCCBAAAAAA,CCCCCCCBAA,AAABBCCCCC
481,AAAAAABCCC,CCCBBAABBC,AAAAABCCCC,CCCCBBAAAA,BCAAAABBCB,AAACABCCCA,BCBBBBAABC,CCCCCCBAAA,AAAAABBCCC,AAABBCCCCC
482,CCCCCCBBAA,BBBBBCCAAA,AAAABBCCCC,CCCCBBAAAA,CBBBBBBBBB,ABAABCCCBC,CCCCACCABA,AAAABBCCCC,AAAAABBCCC,AAABBCCCCC
483,CCCCCBBBAA,CCCCBBAAAA,AAABBCCCCC,BBBBBCCAAA,ACAABBBBBB,AAAAACCCAA,AAAAABBBCC,AAAACBCCAB,AAAAABBCCC,AABBBBCCCC
484,CCCCCCBAAA,AAAAAACCCC,CCCCCCAAAA,BBBAAAAACC,AAAABBCCCC,AAAABBCCCC,AAAABBBCCC,AAAABBCCCC,CBAAAABBCC,BCCCCCCAAA
485,CCCCCCBAAA,AAACCBBCCC,CCCAAABBBB,AAAAACCCCC,CCCCABAAAA,CCCBAAABBA,CBBBCAAABC,AAAABBCCCC,BBBBBBBBCA,AAABBCCCCC
486,CCCCCBBBAA,CCCCBAAAAA,AAABBCCCCC,BBBBBCBAAA,CCAAACBAAB,ACBBBBBBBB,AAAAABBBCC,AAAABBCCCB,AAAAABBBCC,AABCCCCBBA
487,AAAAAAABCC,CCCBBAABBC,CCCCAAAAAA,ABCCCBBAAB,ABBBABBCCC,CBCBBBBBBB,BCBABBBCAB,AAAABBCCCC,CCCCCBAAAA,AAABBCCCCC
488,CCCCCCBAAA,AACCCBBAAA,BAAABCCCCC,AAAAACCCCC,CCCBBBAAAA,CCCBBAAAAA,AAABBCCBBC,AAAABCCCCC,BBBBBBBBBA,AAABBCCCCC
489,CCCCCBBBAA,CCCCBBAAAA,AABBBCCCCC,CCCCBAAAAA,CCCBCBAAAA,ABCBCCBAAA,BBABACBBCB,BAACCACCCB,AAAAACCCCC,AAABBBCCCC
490,CCCCCCBAAA,AAAAACCCBB,AABCBABBBB,BBAAAAACCC,BCCCCBBAAA,CCCBBBBAAA,CBAAAABBCC,AAAAABCCCC,AAAAABBCCC,CCAAABBBBB
491,CCCCCBBBAA,CCCCCBAAAA,AAAABBCCCC,CCCCBBBABA,CCCBBAAAAA,CCCBAAAAAB,CCAAABBBBB,AAAAABBCCC,AAAAABBCCC,AAAABCCCCC
492,CCCCCBBBAA,CCCBAAAABB,AAAABCCCCC,CCCCCBBAAA,CCBBBABBAA,CBAAABBBBC,ABBAAABCBC,AAAAAABCCC,AAAAABBCCC,AABBBBCCCC
493,CCCCCBBBAA,CCCCCCAAAA,AAAAACCCCC,CCCBBBBBBA,BAAAABCCCB,AABBBBCCCC,BAAAABCCCC,BAAAABCCCC,AAABBBBBBC,AAABBBCCCC
494,CCCCCBBBAA,CCCBAAAAAB,AAABBCCCCC,CCCCCBAAAA,CAABCABBBB,CCCCAAAAAA,CCAAAAAABB,AAAABCCCCC,AAAAABBBCC,AABCCCCBBA
495,CCCCCBBBAA,CCCAAAAABB,AAABBCCCCC,CCCCCBAAAA,BAABCCBBCC,CCCCCBAAAA,CCAAABBBBB,AAAABBCCCC,AAAAAAACCC,AACCCCBBBA
496,CCCCCBBBAA,CCCCCBAAAA,AAAABBCCCC,CCCCBBBBAA,CCBCBABAAA,CCBBAABCAA,BBBBBBBCCA,AAAAABCCCC,AAAAABBCCC,AAABBBCCCC
497,CCCCCCBAAA,AAABCCBBBB,BBBAABCCCC,AAAAAACCCC,BCCCCCBAAA,CCCCBAAAAA,CCBABBABAB,AAAACCCCCC,BBBBBBBBCA,AAABBCCCCC
498,CCCCCCBAAA,AAABCCBBBB,BBBAABCCCC,AAAAACCCCC,CCCBBBBAAA,CCCCCBAAAA,BAAAACBBCC,AAAABCCCCC,BBBBBBCCAA,AAABBCCCCC
499,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,CCCBBBBBAA,CBABAABBBB,CCCBABBBAA,ACCBBBAABC,AAAABBCCCC,AAAAABBCCC,CCCCCBAAAA
500,CCCCCBBBAA,CCCCCAAAAB,AAAABCCCCC,CCCCBBBBAA,CCBCBAAAAB,CCBBBBBBAA,AAAAABBCCC,AAAAABBCCC,AAAAABBCCC,AABBBBBCCC
501,CCCCCCBAAA,AAAACCCBBB,ABCBABCCCB,BBBAAAAACC,ABCCCCBBBA,CCCCBBAAAA,CCBBBBBAAA,AAAABBBCCC,AAAAABBCCC,BBCCCCCBAA
502,CCCCCCBAAA,AAACCBBCCC,CCAAABBBBB,AAAACCCCCC,CCCBBAAAAA,AACCCABBBB,CCBBCBAABB,AAAABBCCCC,CCCCCCCAAA,AAABBCCCCC
503,AAAAAAABCC,CCCBBAABBB,CCCAAAAAAB,ACCCCBBAAA,BBCAABBCBC,AAABBCCCBC,AABBCCBABB,AAAABBCCCC,CCCCCBAAAA,AAABBCCCCC
504,CCCCCCBBAA,CCCBAAAAAB,AAAABCCCCC,CCCCCBAAAA,CCAAABACBC,CCCBAAAAAB,BBBAABCCCB,AAAABCCCCC,AAAAAABBCC,AAABBBCCCC
505,CCCCBBBBAA,CCCCBAAAAA,AAABBCCCCC,BBBBBCCAAA,BCBAACCBBC,BBBAAACCBB,CCBBBAAAAB,BBBACCCBAA,AAAABBBBBC,AAABBBCCCC
506,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBBAAAAACC,AAAABBCCCC,AAABBCCCCC,AAABBCCCCC,CCCCBAAAAA,BBBBBCCCAA,AAABBCCCCC
507,CCCCCBBBAA,CCCCBAAAAA,AAAABCCCCC,CCCCCCBAAA,CBBCCBAAAA,CCBBBBBBAA,ABCCCCCAAA,AAAAABBCCC,AAAAABBCCC,AAAABCCCCC
508,AAAAAAABCC,CCCBBAABBC,CCCCAAAAAA,ABCCCCBAAB,ACBAAAABCC,CACBCCBBAA,BCCBBABBAB,AAAABBCCCC,AAAAABBCCC,AAABBCCCCC
509,CCCCCCBAAA,AAAAAACCCC,CCCCCCAAAA,CCBBBAAAAC,ABBBBBCCCC,AAAABBCCCC,AAAABBCCCC,AABBBCCCBA,BAAAABBCCC,CCCCBAAAAA
510,CCCCCBBBAA,CCABBAAABB,AAABBCCCCC,CCCCBAAAAA,CCBCBCABAA,ABAAABCCCC,CCAAAABCCB,AAABBCCCCC,AAAAAABCCC,AAABBBCCCC
511,CCCCCBBBAA,CCCCAAAAAA,AAAABCCCCC,CCCCCBBAAA,CBACCBCAAA,CCBCBBBAAA,BBBBBABCCC,AAABCCCCCC,AAAAAAACCC,AAABBBCCCC
512,CCCCCCBAAA,AACCCBBBCC,CBAABBBBBB,AAAAABCCCC,CCCBBBAAAA,CCCAAABBAB,CCCCBBAAAC,AAAABBCCCC,AAAAABBCCC,CAABBBBBBB
513,CCCCCBBBAA,CCCBBBAAAA,AABBBCCCCC,CCCCBAAAAA,BCCBBCBAAA,AAABBCCCBC,AABBCAABCC,AABABBBCCC,AABCCCCCCC,AAABBBCCCC
514,CCCCCCBAAA,AAAAAABCCC,CCCCCCAAAA,CCCBBBAAAB,ABBBBBCCCC,AAAABCCCCC,AAAABBCCCC,AAAABBCCCC,CBAAAABCCC,CCCCCCBAAA
515,AAAAAAABCC,CCCBBAABBB,CCCCAAAAAA,ABCCCCBAAB,CCBAAAABCC,BCCAAABCCA,BCBAACBBAB,AAAABBCCCC,BCCCCCCBAA,AAABBCCCCC
516,CCCCCCBAAA,AAAABCCCCC,CCCCAAAAAA,AAAAAACCCC,AAABBBBCCC,AAABBBCCCC,AAABBCCCCC,CCCCCBAAAA,AAAAABBCCC,AAABBCCCCC
517,AAAAAAABCC,CCCBBAACCC,BBBCCCCAAA,AAAABCCCCC,AABBBBBCCC,BBBCBAABCC,AABAABCCCC,AAAABBCCCC,AAAAABBCCC,BCCCCCCAAA
518,CCCCCCBBAA,CCCBCBAAAA,AAABBCCCCC,BBBBBBBBCA,CAAABCCBBB,ABCAAABCCC,AAAAABBBCC,AAABCABBCC,AAAAABBCCC,AAAABCCCCC
519,CCCCCCBAAA,AAABCCBBBB,ABCBABCCCB,AAAAACCCCC,CCCCBAAAAA,CCCCCAAAAA,CBAABBBBCC,AAAABCCCCC,CCCCCCCBAA,AAABBCCCCC
520,CCCCCBBBAA,CCCCAAAAAA,AAAABCCCCC,CCCCCBCAAA,CCBCBBBAAA,BCCBCAAAAA,CAAAAAABCC,AAAABABCCC,AAAABBCCCC,AAAAABCCCC
521,AAAAAAABCC,CCCBBAABBC,CCCAAAAAAB,ACCCCBBAAA,CBBAAAABCC,CCCCBAAAAA,CBABAABACC,AAAAABCCCC,CAAAABBBBC,AAABBCCCCC
522,CCCCCCBAAA,AACCCBBCCA,AAABBBCCCC,CCCCBBAAAA,CCBBBBAAAA,ABAABBCCCC,CCBBBAAABC,CCCCCCAAAA,AAAAABBCCC,AAABBCCCCC
523,CCCCCCBAAA,AAACCBBCCC,CCCAAAABBA,AAAAAACCCC,AAAABBCCCC,AAABBBCCCC,AABBBCBBCC,CCCCBAAAAA,BBBBBBBCCA,AAABBCCCCC
524,CCCCCCBAAA,CCCBBBAAAA,AAABBCCCCC,AABCCCBBBC,BCCCBBBAAA,BBAABBCCBB,AAAAABBBCC,AAAAABCCCC,CCCAAAAAAB,AAABBCCCCC
525,CCCCCCBAAA,AAACCCBCCC,CCCAAABBBA,AAAABCCCCC,AAAABBBCCC,AAABBBCCCC,AAAABCCCCC,CCCCCBAAAA,CCCCCCCBAA,AAABBCCCCC
526,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BBAAAAACCC,AAABBBCCCC,AAAAABBCCC,AAABBCCCCC,AABBCCCCBA,BBAAAABCCC,CCCCCBAAAA
527,CCCCCBBBAA,CCCCCAAAAA,AAABCCCCCC,BBBBBCBAAA,ABCCCABBAB,BACCCBAAAA,CCAAAAACCC,AAABBBCCCB,AAAAABBBCC,AABCCCCBBA
528,CCCCCBBBAA,CCCCCAAAAA,AAAABCCCCC,CCCCCBBBAA,CCBBBAABAB,CCCCACAAAA,CCCCAABAAA,AAAAABCCCC,AAAAABBBCC,AAABBBCCCC
529,AAAAAAABCC,CCCBBAABBC,CCCAAAAAAB,ACCCCBBAAA,ACBCBBABCC,BBCACBBABB,CCCCBAAAAB,AAAABBCCCC,BBBBCCCCAA,AAABBCCCCC
