,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
754,ADCDB,DDCBA,DDBAA,CDCBA,DDCAA,DBBAB,CCDAA,ACCDC,DCBAA,DCCAA,ABCDD,ABCDD,DDCBA,DDBAA,DDBBA,DDCBA,DCBBA,DDCAA,ADBCD,AACDD,AABDD,AABCD,DDCAA,CABBD,AABDD,AABCD,DDDAA,ABCDD,AACDD,AACBD
755,DACBB,DDCAA,BBBBD,DCCAA,DCADA,ACBDD,AACDD,AABDD,BDDAA,DDCBA,DCAAB,ACDCC,DCBAA,DDACA,AACCD,BCACD,ABBDC,DDBAB,CDDBA,BACBD,DDDAA,AACDD,DCABA,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,BCBDA
756,DBBBA,DCCBA,DDBAA,CBBDA,DDDAA,AACDD,ABCDD,ABDCD,CDCBA,BBBBD,DBBBB,BDDAB,CDADA,ABDCC,ACDCC,DADDA,DDDAA,AADDD,ACDAC,CACDC,BBBAD,DABCC,AABDD,ABCAD,ABBDD,ACCCC,ABBDD,ABCCD,AADCC,DDCBA
757,ADCDB,DDCBA,DDBAA,BBBBD,DCAAC,AACDD,DDAAB,ACCDC,DCBAA,BBBBD,DCAAB,ACCCC,DDBAA,BCCAD,CCCDA,BBBAD,DACCC,DDCAA,DDBCA,AACDD,AABDD,AACDD,AACDD,AABCD,AABDD,AABCD,DDAAA,ABCDD,AACDD,AACBD
758,DBBBB,DCCBA,DDBAA,DCCAA,DDBAA,AABDD,AABCD,ABDCD,BDCCA,DDCBA,BDCAA,AAADD,DBCAC,DAADA,BBBDB,DADDA,DAAAD,DBBBB,ACDAD,AABDD,AABDD,AADCC,DCCCA,AABCD,ABBCD,AACDD,ACBDC,ABCCD,ABDCB,DDBBA
759,ADCDB,DDCBA,DDBAA,AAADD,DCCAA,AACCD,DAACD,ACCDC,DCBAA,AAADD,DCAAC,ACDCB,DCBAA,DCCAA,CDCCA,ADBDA,CCBDA,DBBAB,ABBDD,AACDD,AABCD,AADDC,ABDCC,AACCD,CCCCA,AABCD,ABCDD,ABCDD,AADDB,DCCAA
760,ADDDA,DDBBA,DDBAA,DCCAA,BDBBA,AACDD,AACDD,ABDCD,CDCBA,DDCAA,CBBDA,DACCA,AACDD,ACDCC,AADCC,ABBDD,AACCD,DDDAA,AACCD,DAADC,AABDD,BABDC,DABBB,AABBD,ABBDD,ACCCC,ABBDD,ABCCD,AADCC,DDBBA
761,ADCDB,DDCBA,DDBAA,DDCBA,DBABD,ABBDD,DDDAA,ABCDC,DCBAA,DCCAA,AACDD,ACCCD,AABCD,ABCCD,ABBDD,AACDD,AACCD,ABCDD,ACDDB,BACDC,DDCBA,DBABB,AADCD,AABCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
762,DAADB,DDBAA,DDBAA,DCCAA,DDCAA,ABCDD,AABDD,ABDCD,ADCCB,DDCAA,DCDAA,DBBBA,CDAAC,ABDCC,DDDAA,ACCCC,AACCD,ACBDC,ABDAD,AABDD,CCACD,AACDD,DBBBA,ABBCD,ABBDD,AAADD,ACBDD,ACDCD,ABDBA,DDBBA
763,ADCDB,DDCBA,DDBAA,AAADD,DBABD,ABBDD,DBABB,ACCDC,DCBAA,DCCAA,CDBAC,ACCCD,ABCCD,AABCD,ABBDD,ABCDD,AACDD,ABCCD,BBDDA,AACDD,AABDD,DDCBA,DBABB,AABCD,AABDD,AABCD,DBBBB,ABCDD,AACDD,AACBD
764,DBBAC,DCCBA,DDBAA,DCCAA,DCBAA,AACDD,AABDD,ABDCD,ADCCB,DDCBA,DDBAA,DCBAA,CCDAA,BCDDA,CBDAA,DDDAA,AACCD,DBBBB,ABDAD,AABDD,AABDD,AABCD,AABDD,ABBCD,ABBDD,AABCD,BBBBD,DADAC,DBBBA,DDBBA
765,DBBBB,DCCBA,DDBAA,BBBDA,CDDBA,ABCDD,ACCCD,ABDCD,ADCBA,BBBBD,DDDBA,BCDAB,AACDD,AADDD,ACCCD,DBBBB,DBBBB,BBBBD,ABDAD,AABDD,BBADC,ADBDB,AAADD,AABBD,ACBDD,AABCD,ABACD,ABCCD,ABDCB,DDBBA
766,ADCDB,DDCAA,DDBAA,CDCBA,DCABC,AACDD,CDDAA,ACCDC,DCBAA,DCCAA,ACCCC,ACDCC,DBAAD,CDBAD,CDABB,DCCAA,DDBAA,DDCAA,CBABD,CABDD,AABDD,AACDD,AACDD,AABCD,AABDD,CCCCA,ABCDD,ABCDD,AACDD,AACBD
767,ADCDB,DDCBA,DDBAA,BBBAD,DCAAB,DCBAA,CDDAA,ABCDC,DDBAA,BBBBD,DCAAC,ACDCC,DCCCA,CADCB,DDCAA,DCCCA,BBDCA,ABADD,AABCD,DDBBA,CABCD,AABDD,DBBBB,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,AACBD
768,ADCCB,DDCBA,DDBAA,CDCBA,ADCCC,DCBAA,BBCDA,ACCDC,DCBAA,DCCAA,AACDD,ACCCD,BCDAA,DBBBA,DBADB,BAADD,ACACD,AACDD,DBADA,AACCD,AACDD,AACDD,AACDD,AABCD,DBBBB,AABCD,ABCDD,ABCDD,AACDD,AACCD
769,DCBBA,DDCBA,AACDD,DCDAA,DBABD,ABBDD,CCCDA,ADCDB,BAADD,ADDCA,DCBAA,ACCDC,CCCAD,DCCAB,DDCBA,ADBDD,CCACC,DDACA,ACBDB,BAADC,AABCD,AACDD,AABDD,ABBCD,DDDAA,ABBCD,ABCDD,ABCDD,AACDD,AACBD
770,BBBAD,CDBDA,BADCA,DACAB,CDCAA,AABDD,AABDD,ABBDD,CDBBA,DCCAA,DDCBA,DBBAB,AACCD,ABDCC,CCDCA,ACBDD,AADCD,BBBBD,DCDAA,AABDD,ABACD,ACBDD,AABDD,AABCD,AABDD,AABCD,ABBDD,ABCDD,AADCC,DCCAA
771,ADCDB,DDCBA,DDBAA,CDCBA,ADDCB,DCBAA,BBCDA,ACCDC,DCBAA,DCCAA,AABDD,ABCDD,DDABA,DCCAA,DCACA,DCAAB,DDBAA,DBDBA,DDBBA,BACBD,AACCD,ABDDC,DBAAC,BBABD,AABDD,DDBAA,ABCDD,ABCDD,AACDD,AACBD
772,BADDA,DCCBA,DDBAA,DCCAA,CCDAA,AACDD,AACDD,ABDCD,ADCBA,DDCAA,BBBDA,BAADD,ADAAD,CCACC,AADDD,ABBDD,DBBBB,CCDAA,ABDAD,CCCAD,AABDD,ADBBB,BBBDB,AABCD,AABDD,BBBBD,ABACD,ABCCD,ABDCB,DDBBA
773,ADCDB,DDCBA,AAADD,DCCAA,DCABC,DBBBB,AACDD,ACCDC,BBBBD,DDCBA,DCAAB,ACDCC,DCBAA,BBBDB,DDCAA,DCCAA,BBBAD,DCACC,DACDB,BADCC,AABDD,AACDD,AACCD,AABCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
774,DDDAA,DCBBA,DDBAA,DDDAA,DDDAA,AACDD,AACDD,ABDCD,ADDBC,DDCBA,DCBBA,DCAAB,DABBC,DDAAA,CBDAA,ABBDD,AACCD,DAAAD,DBBBB,AABDD,CAABD,AABDD,AACDD,ABCBD,ABBDD,AABCD,BBBBD,ACDCC,BBDBA,DDBBA
775,ADCDB,DDCBA,DDBAA,CDCBA,ADDCB,DCBAA,BBCDA,ACCDC,DCBAA,DCCAA,ABCDD,ABCCD,DDCAA,DCCAA,DCCAA,DCCAA,DDBAA,DDAAC,DCCBA,AACDD,AABDD,AADDC,CABDD,AABCD,AABDD,DDBAA,ABCDD,ABCDD,AACDD,AACBD
776,DBBBA,DCCBA,DDBAA,DCCAA,DCDAA,AACCD,AACDD,ABDCD,CDCBA,DDCAA,BBADB,BADDA,BACCD,CACCC,ABDDD,CCCAC,BDBBB,BDBBB,ACDAC,AABDD,AABDD,ACBDA,ACCCC,AABCD,ABBDD,AABCD,ABBDD,ABCCD,AADCC,DDBBA
777,ADCDB,DDCBA,DDBAA,CDCBA,DBABD,ABBDD,DDDAA,ACCDC,DCBAA,DCCAA,ACCCD,ACDCC,ABBDD,ACDBC,ABBCD,AACDD,ABBCD,AACCD,ABCDC,BABDD,DDCBA,DCCBA,BABCD,AABCD,AABDD,DBBBB,ABCDD,ABCDD,AACDD,AACBD
778,ADCDB,DDCBA,DDBAA,AAADD,DCABC,AACDD,DABBB,ACCDC,DCBAA,AAADD,DCAAB,ACDCC,DCBAA,DCAAC,DDCAA,DCCAA,DDAAC,DDCAA,DDBCA,AACDD,AABDD,AACDD,AACDD,AABCD,AABDD,DDAAA,ABCDD,ABCDD,AACDD,AACBD
779,DBBBB,DBDBA,DDBAA,DDCAA,DBBAA,AACCD,AABDD,ABDCD,ADBBA,DDCBA,BBDCA,CABCD,CCCDA,ABDCC,DAADD,ABBDD,AACCD,ACBDC,CCCCA,DADBB,CACBD,BBADC,BBBDB,AABCD,ABBDD,BBBBD,ABBDD,ACCCD,AADCB,DDBBA
780,DDBBA,DDCBA,AACDD,DCCAA,DBABD,AACDD,AABDD,DBBBB,DCBAA,AACDD,DDBAA,ACDDC,DADAB,ABDCD,CCDAA,DAAAD,ABDBB,AADDD,DDBCA,AABDD,AABDD,AABDD,AACDD,AABCD,AABDD,AABDD,DBABB,ABCDD,AACDD,AACBD
781,ADCDB,DDCBA,DDBAA,CDCBA,DCABC,AACDD,CDDAA,ACCDC,DCBAA,DCCAA,ADCCC,ACDCC,DDAAC,ACACD,DBBBA,DCCAA,DACCC,DDCAA,CBABD,AACDD,AABDD,AACDD,AACDD,AABCD,DDAAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
782,DAACB,DDCAA,DDBAA,DCCAA,DDCBA,ABCDD,AABDD,AADDD,ADDCB,DDBBA,CBAAD,DBBBB,DCAAB,BCDDA,CBDAA,ABBDD,DABBB,ACBDC,ABDAD,AABDD,AABDD,AABDD,AADDD,AABCD,ABBDD,BBBBD,ADACD,BADBD,ABDBA,DDBBA
783,ACCDB,DDCBA,DDBAA,CDCBA,AACDD,DCBAA,AABDD,DBBBB,DCBAA,DCCAA,CDDCA,ABCDD,ABCDD,DCCAA,DDBAA,CDDCA,DDAAA,DCBAA,DACDB,AACDD,AABCD,AACDD,AABCD,DABAC,AABDD,AABCD,ACADD,DBBBB,ABCDD,AACBD
784,ADCDB,DDCBA,DDBAA,CDCBA,AABDD,AACDD,AABDD,DDAAA,DCBAA,DCCAA,BBBBD,ACDCC,DBACC,CDBAD,BBBAD,DAAAD,DDBAA,BBBAD,DDBCA,AACDD,AABDD,AACDD,AACDD,AABCD,AABDD,CCCCA,ABCDD,ABCDD,AACDD,AACBD
785,DCAAB,DDCBA,DDBAA,DCCAA,DAABC,ABCDD,AABCD,ABDCD,ADCBC,DDCBA,DCDAA,DBBAB,DDAAB,ABDCC,CBDAA,DABBB,AACCD,ACBDC,DDAAA,AABDD,AABDD,AABCD,AACDD,AABCD,ABBDD,AABDD,AADDD,ACCCC,ABDBA,DDBBA
786,ADCDB,DDCBA,DDBAA,AADDD,DCABC,AACDD,AABDD,ACCDC,DCBAA,ACDCC,DCAAB,ACDCC,DCBAA,CCCAC,DDCAA,BBDAA,DDBAA,DDCAA,CBBDA,AADCC,AACCD,AACDD,AACDD,AABCD,DBBBB,AABDD,ABCDD,ABCDD,AACDD,AACBD
787,ADCDB,DDCBA,DDBAA,AADDD,DCABC,AABDD,AABDD,ACCDC,DCBAA,ADCCC,DCAAB,ACDCC,DCCBA,DDAAD,DDCAA,DCCAA,DDBAA,CDAAA,DDBCA,BADDB,AABDD,AACDD,AACDD,AABCD,DBBBB,AABDD,ABCDD,ABCDD,AACDD,AACBD
788,ADCDB,DDCBA,DDBAA,BBBBD,DCABC,AACDD,DDAAB,ACCDC,DCBAA,DCCAA,DCAAB,ACCCC,DCAAD,AAADD,CCADD,DAAAD,DDBAA,ADCCC,DDBCA,AACCD,AABDD,AACDD,AACCD,AABCD,CCCCA,AABDD,ABCDD,ABCDD,AACDD,AACBD
789,DCBBA,AAADC,ACCCC,DCCAA,DBABD,ABBDD,DAACC,ABBBD,ABCDD,DDCAA,DCBAA,ACDCC,DADAB,CAADD,DDAAC,DAADD,ADDAA,DDBAA,DDBCA,AABDD,AABDD,AACDD,AADCD,AABCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
790,ADCDB,DDCBA,DDBAA,AAADD,DCABC,AACDD,DDAAB,ACCDC,DCBAA,AAADD,DCAAC,ACCCC,DCCBA,DAADA,BDACC,DCCAA,DDBAA,BAADD,BBADC,BADCC,AABDD,AACDD,AACCD,AABCD,ABBDD,AABDD,ABCDD,ABCDD,AACDD,AACBD
791,ADCDB,DDCBA,DDBAA,CDCBA,AACDD,AACDD,AABDD,DBBBB,DCBAA,DCCAA,BBBBD,ACDCC,CDACA,CDBAD,ADDCC,DCCAA,CCDAA,DDDAA,BADAC,AADDC,AABCD,AACDD,ABCCD,AABCD,AABDD,AABDD,CABCD,ABCDD,DCDBA,DCCAA
792,ADCDB,DDCBA,DDBAA,CDCBA,ACCCC,AACDD,CCCDA,ACCDC,DCBAA,DCCAA,ACCCC,ACCCC,CDACC,BCCAD,BBBAD,AADDD,DDBAA,DDCAA,DDBCA,AACDD,AABDD,AACDD,AACDD,AABCD,AABDD,AABDD,ABADD,ABCDD,ABDDB,DCCAA
793,DBBBB,DDBBA,DDBAA,DCCCA,ADCBB,AACDD,AABDD,ABDCD,ADDCB,DDCBA,DCBBA,DCBAA,AADCC,ABDCC,CCDCA,ABBDD,CCDDA,ACBDC,ABDAD,AABDD,AAACD,AACDD,DCBBA,AABCD,ABBDD,ABBCD,ACACD,ACDCC,ABDBA,DDBBA
794,ADCDB,DDCBA,DDBAA,CDCBA,ACCCC,AACDD,CCCDA,ACCDC,DCBAA,DCCAA,BBBBD,ACDDC,DCBAA,DDBAD,DBADB,DCCAA,BDBBA,DACCC,DBBBA,AACDD,AABDD,AACDD,ABCDD,AABCD,AABDD,AABCD,ABCDD,ABCDD,AACDD,AACBD
795,DABAB,AABCD,DDBBA,DCCAA,CBABD,DDCAA,AABCD,ABCCD,BDCBA,DDCBA,DCBAB,ACDCC,DBAAD,ACDBD,DCDAA,ABACD,ACCDB,DDDAA,BBACD,AABCD,BCADA,DDAAA,DACAB,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,BCBDA
796,ADCDB,DDCBA,DDBAA,AAADD,DCAAC,AACDD,DABBB,ACCDC,DCBAA,AADDD,DCBAB,ACDCC,DAACC,BCCAD,BDBAD,DCCAA,DDBAA,DDCAA,DDBCA,AACDD,AABDD,AACDD,AACDD,AABCD,AABDD,AABCD,DBBBB,ABCDD,AACDD,AACBD
797,ADDDA,DCCBA,DDBAA,DDCAA,CCDAA,ABCCD,AACDD,ABDDD,BDDBA,DDCBA,AAADC,ABBCD,ABDCC,ABDCC,BBADD,ABBDD,AADCD,ADBDC,DDAAA,CCCDA,BACDD,AABCD,ADADD,ABCBD,ABBDD,AABCD,ACBBD,DABCD,AADCC,DDCBA
798,DDADA,DCCBA,DDBAA,DCCAA,DDBAA,ABCDD,AABDD,ABDCD,ADCCB,DDCAA,DCCBA,DBBAB,DBCCA,BCDDA,CBDAA,DABBB,AACCD,ACBDC,DADDA,AADDC,AABDD,AABDD,ABDDD,ABBCD,ABBDD,BBBBD,AAADD,DDCAA,DDCAA,DDBAA
799,DCBBA,DDCBA,AACDD,DCCAA,DBACD,AABDD,AABDD,DDAAA,DCBAA,ABCDD,DDBAA,ACDCC,BABCD,ABDCD,DDBAA,BBBBD,AADCD,BBBBD,DBBBA,AACDC,AABCD,AACDD,ABBDD,AABCD,AABDD,AABCD,DBBBB,ABCDD,AACDD,AACBD
800,ADCCB,DDCBA,DDBAA,CDCBA,DDCAA,DBBAB,BCDAA,ACCDC,DCBAA,DCCAA,AACDD,ABCDD,DDCAA,DCBBA,DCABA,DCCAA,ADADC,BAACD,ADCDA,AACCD,AABDD,ABCDD,CDCBA,AABCD,AABDD,DDDAA,ABCDD,ABCDD,AACDD,AACCD
801,ADCDB,DDCBA,DDBAA,BBBBD,DCABC,AACDD,DDAAB,ACCDC,DCBAA,BBBBD,DCAAB,ACDCC,DCBAA,ADCCD,CCACC,CDCBA,DBBBB,DDCAA,DDCAB,AACDD,AABDD,AACDD,AACCD,AACCD,DBBBB,AABDD,ABCDD,ABCDD,AACDD,AACBD
802,ADCDB,DDCBA,DDBAA,AAADD,DCABC,AACDD,DABBB,ACCDC,DCBAA,BBBBD,DCAAB,ACDCC,DCBAA,CCCAC,DBBBA,DCCAA,BDDAA,BADDA,BDDBA,AADDC,AACDD,AACDD,AACCD,AABCD,DBBBB,AABDD,ABCDD,ABCDD,AACDD,AACBD
803,CDBCA,BBBBD,ACCDC,DCCAA,DBABD,AACDD,CCCDA,ADCCA,BAADD,CDCBA,DDBAA,ACDCD,BABCD,ACDCC,DBCAA,DBBBB,AABDD,ACCCC,DDBCA,AACDC,AABDD,AACDD,AACDD,AABCD,AABDD,CCCCA,AABDD,ABCDD,AACDD,AACBD
804,ADCDB,DDCBA,DDBAA,CDCBA,AABDD,AACDD,AABDD,DDAAA,DCBAA,DCCAA,BBBBD,ACDCC,DCBAA,ACCCD,CCDAA,DCCAA,DDBAA,BBBDA,DDBCA,CABCD,AACCD,AACDD,AACDD,AABCD,AABDD,CCCCA,ABCDD,ABCDD,AACDD,AACBD
805,DDBBA,DDCBA,AACDD,DCDAA,DBABD,ABBDD,DDDAA,ADCDC,AACCD,CDCBA,DCBAB,ACDCB,ACCCD,BDCCA,ADBDA,AACDD,CDCBA,BBBDB,DCACA,AABDC,ABBDD,AACDD,ACADD,ABBCD,DAABC,AABCD,ABBDD,ABCDD,AACDD,AACBD
806,DDADA,DDBAA,DDBAA,DCCCA,DDBAA,AACDD,AACDD,AADCD,ADCCC,DDCBA,DCBAA,DBBAB,BCDDA,CDADA,CCDAA,ABBDD,AACCD,CCCAC,DDDAA,AABDD,BBBAD,AADBD,AACDD,AACCD,ABBDD,AABCD,ABBDD,ABCDD,AADAD,DDBBA
807,DACBB,DDCBA,DDBAA,AADDD,DCABC,DDAAA,AACDD,ACCDB,ADCCC,DDCAA,DCAAC,ACDCC,DCCAA,ABDAD,DBCBA,DDBAA,DCBBA,DDAAA,DCBCA,AADCD,ABBDC,DBBBB,DACAB,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,BCBDA
808,ADDDA,DCCBA,DDBAA,DCCAA,BDBBA,AACDD,AACDD,ABDCD,CDCBA,DDCBA,BBDBA,DAABD,AADCB,BCDDA,CDACC,ABBDB,AABCD,ACBDC,ADADD,AABDD,AABDC,CADCC,DCCAA,AACCD,ABBCD,AABDD,ABBDD,ABCCD,AADCC,DDBBA
809,DCBBA,DDCBA,AACDD,DCCAA,DBABD,ABBDD,DBBBB,AAADD,ABCDC,DDCAA,DCBAB,ACCCC,ADDBB,AADAD,BDBAB,CCCAC,DDADA,DAAAD,DCCAA,AACDD,AABDD,AACCD,CABCD,CCCCA,AABDD,AABDD,ABCDD,ABCDD,AACDD,AACBD
810,DCACA,DCCAA,DDBAA,DCCAA,DDCAA,ABCDD,AABDD,ABDCC,ADCBC,DDBBA,CBAAD,DBBBB,DCAAB,DABBB,DBBAB,ADBBB,AACCD,DAADA,ABDAD,AABDD,AABDD,AABDD,AACDD,ABBCD,ABBDD,AABDD,ACADD,BDDBA,DDCAA,DDBAA
811,ADCDB,DDCBA,DDBAA,CDCBA,AACDD,AACDD,AABDD,DBBBB,DCBAA,DCCAA,AAADD,ACDCC,DCBAA,CDBAD,ADDCC,DCCAA,DDBAA,CCCDA,CDBBA,AADCC,AACDD,AACDD,AACDD,AABCD,AABDD,AABCD,ABCDD,ABCDD,AACDD,AACBD
812,ADCDB,DDCBA,DDBAA,CDCBA,AADDD,AACDD,AABDD,ACCDC,DCBAA,DCCAA,AAADD,ACDCC,DBDCA,AADCD,DCCAC,DCCAA,DCCCA,DDCAA,BDADA,CADCC,AABDD,AACDD,AACDD,AABCD,AABDD,CCCCA,ABCDD,ABCDD,AACDD,AACBD
813,ADCDB,DDCBA,DDBAA,AAADD,DBABD,ABBDD,DDAAB,ACCDC,DCBAA,DCCAA,BDBAC,ACCCD,AACCD,ABCCD,AABCD,AABDD,AACDD,AABDD,AACDD,CACDC,BBDDA,DCBAA,AACDD,AABCD,AABDD,DBBBB,ABCDD,ABCDD,AACDD,AACBD
814,ADCDB,DDCBA,DDBAA,CDCBA,AABDD,DCBAA,AABDD,DBBBB,DCBAA,DCCAA,AAADD,ABCCD,ABCDD,DDCCA,DDABA,CDBAC,ABBDD,BDDAA,AABDD,BADCC,AABDD,ABCCD,DDCBA,BABCD,AABDD,CCCCA,ABBDD,ABCDD,AACDD,AACBD
815,DACBB,DCDAB,ABADD,DDCAA,DDCAA,AACCD,AACDD,ABCDD,ADCCB,DDCBA,DCAAB,ACDCC,DCBAB,BBCAD,DBDAB,DDADA,AACCD,DBABB,BBCAD,BCBDA,DCABA,CADCC,DCABA,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,BCBDA
816,DDBBA,DDCBA,AACDD,DCCAA,DBABD,AABDD,DDDAA,ADCCC,AACCD,CDDBA,DCBAA,ACDCC,DABBC,ACDAD,CCDAA,CCACC,ADBBB,ABDDD,CCDBA,ABBDD,AABDD,AACDD,AADDC,AABCD,CCCCA,AABDD,ABCDD,ABCDD,DCCBA,DCCAA
817,DBBBA,AABCD,CDCBA,DCCAA,CBABD,DABBB,AABDD,ABDCD,BDCBA,DDCAA,DCBAB,ACDCC,DCABB,BDADA,DCDAA,AACCD,AACDD,ACDAC,ACDAB,BCADA,CCDCA,DACBC,DDABA,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,BCBDA
818,DCBBA,DDCBA,AACDD,DCCAA,DBABD,ABCDD,AABDD,DBBBB,DCBAA,AADDC,DDBAA,ACDCC,BABCD,ABDCD,DDDAA,CCCCA,BABDD,ACCCC,CCCCA,AACDD,AABDD,AACDD,AACDD,AABCD,AABDD,AABCD,DAABB,ABCDD,AACDD,AACBD
819,ADCDB,DDCBA,DDBAA,CDCBA,AABDD,ABBDD,AABDD,DBBBB,DCBAA,DCCAA,AAACD,ABCCD,AACCD,ABBCD,ABBCD,ABCCD,AACDD,AACDD,ABCBD,AACDC,AABDD,AACDD,DDCAA,DBAAD,AABDD,AABCD,ABBDD,DBBBB,AACDD,DCCAB
820,BBDBB,DCDAA,DDBAA,DCCBA,CDBAA,AABDD,AABCD,ABDCD,CDCBA,DDCBA,BBBBD,DBBBB,AACDD,DBBBB,CBADC,ABBDD,ADDAD,DDAAD,DACAC,CCCDA,AADCC,BBADC,ADDAD,BABCD,AABDD,ABBCD,ACCDC,ABCCD,AADCC,DDCBA
821,ADCDB,DDCBA,DDBAA,AADDD,DBABD,ACDDA,AACDD,ACCDC,DCBAA,AAACD,DCAAB,ACCCC,BCACD,AABCD,ABCCD,ABCCD,AADCD,DABCD,CCBDA,CCDCA,DCBBA,AACDD,AACDD,AABCD,AABDD,AABDD,ABCDD,ABCDD,AACDD,AACBD
822,ADCDB,DDCBA,DDBAA,BBBBD,DCABC,AACDD,DDAAB,ACCDC,DCBAA,DCCAA,DCAAB,ACDCC,DCBAA,CDBAD,BBDDA,DCCAA,BDBBA,BDADA,DDBCA,AABDC,AABDD,BABDD,AACDD,AABCD,AABDD,DBBBB,ABCDD,ABCDD,AACDD,AACBD
823,ACBBD,DCCAA,DDBAA,DCCAA,ABDCC,AACDD,AABDD,ABDCD,ADCCB,DDCAA,DCBBA,DBBAB,ABDDA,DABBB,CCDCA,DBBCA,CACCC,ACBDC,ABDAD,AABDD,AAADD,AACDD,DCBBA,AABCD,ABBCD,ABCCD,BDACD,ACDCC,ABDBA,DDBBA
824,ADBCC,DCBCA,DDCBA,ADDBA,DCBAC,AACCD,AABDD,BCCDA,CDBBA,DCCBA,CDCCA,DBBBB,DABCD,DDAAA,ADCAD,ACBDC,CCDCA,CACBD,CDAAB,BDADA,BBBAD,DACBB,ACBDD,AABCD,AABDD,AABCD,ACACD,ABDCD,ABDCA,CBCAD
825,DDBBA,DDCBA,AACDD,DCDAA,DBABD,ABBDD,DDDAA,ADCDC,AACCD,BDDBA,DCBAA,ACDCC,AACDC,ABBBD,DBDAA,BBDAC,CCACC,CACCC,BDBBA,ABBDD,AABCD,AACDD,ABCDD,AABCD,ABBCD,DDAAA,ABCDD,ABCDD,AACDD,AACBD
826,ADCDB,DDCAA,DDBAA,BBBBD,DCABC,AACDD,DDAAB,ACCDC,DCBAA,DCCAA,DCAAB,ACDCC,BDBAD,BDBAB,CADBB,DCCAA,DBBBB,DACCC,DACDB,AACDD,AACDD,AABDD,AABDD,AABCD,DBBBB,AABCD,ABCDD,ABCDD,AACDD,AACCD
827,ADCDB,DDCBA,DDBAA,CDCBA,BBBAD,DCBAA,AABDD,DDAAA,DCBAA,DCCAA,BBBBD,ACCCD,ABCDD,DDBAA,DDBBA,DDCAA,DDBBA,CDCAA,ADCDA,CABCD,AABDD,AACDD,DDBAA,AABCD,AABDD,CCCCA,ABCDD,ABCDD,AACDD,AACBD
828,BBBBD,ABCDD,DDBAA,DCCAA,DBABD,CCCCA,AACDD,AAADD,ACCCC,DDCBA,DCBAA,ACCCC,BABCD,BDAAC,DDAAC,AABDD,ACCCC,CCCCA,DDCBA,AADDD,AACCD,AACDD,AABDD,AABCD,AABDD,DDAAA,ABCDD,ABCDD,AACDD,AACBD
829,ADCDB,DDCBA,DDBAA,CDCBA,BBBAD,DCBAA,AABDD,DDAAA,DCBAA,DCCAA,AAACD,ABCDD,ABCCD,DDCAA,DDABA,DDACB,DABDB,DCDBA,CCBDA,CACCD,AABDD,AABCD,DDBBA,BABBD,AABDD,AABCD,ABCDD,ABCDD,AACDD,AACBD
830,ADCDB,DDCBA,DDBAA,CDCBA,AADDD,AACDD,AABDD,DBBBB,DCBAA,DCCAA,CDDCA,ADCCC,DBAAD,BCCAD,AAADD,DCCCA,DDBAA,DDCAA,DDBCA,AACDD,AABDD,AACDD,AACCD,AABCD,AABDD,AABCD,ABADD,DBBBB,AACDD,AACBD
831,ADCDB,DDCBA,DDBAA,BBBAD,DDBAA,DABBC,DDAAB,ACCDC,DCBAA,BBBBD,DCAAD,ACDCC,DDBAA,DDBAA,DDBBA,DDBAA,DDBAA,DCAAC,ABCDC,AABCD,AACDD,AABDD,AACDD,BAACD,DBBBB,AABDD,ABCDD,ABCDD,AACDD,AACBD
832,ADCDB,DDCBA,DDBAA,CDCBA,AABDD,AACDD,AABDD,DDAAA,DCBAA,DCCAA,BBBBD,ACDCC,DADBB,CDBAD,AAADD,DCCAA,DDBAA,CCCDA,DDBCA,AADDC,AABDD,ABCDD,AACDD,AABCD,AABDD,CCCCA,ABCDD,ABCDD,AACDD,AACBD
833,ADCDB,DDCBA,DDBAA,CDCBA,AACDD,ABBDD,AABDD,ABCDC,DCBAA,DCCAA,AAACD,ACDCD,ABCCD,ABBDD,AABCD,AACDD,AABDD,DABCD,ABDDC,AACDD,AABDD,AADDB,DCBAA,AABCD,AABDD,AABCD,DDDAA,ABCDD,AACDD,AACBD
834,ADCDB,DDCBA,DDBAA,BBABD,DBABD,ABBDD,DDAAA,ACCDC,DCBAA,DCCAA,ACCCD,ACCCC,AACCD,AABDD,ABCCD,ABCDD,AACDD,ABCCD,BDAAD,BABDD,AABDD,DDCBA,DBABB,AABCD,AABDD,AABCD,AABDD,ABCDD,AACDD,AACBD
