,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
257,AAAADD,AAABDD,AAADCD,DDADCA,BCDDAA,BBADDA,CDDDAA,DDDDAA,DDDCAB,AAABDD,AAAADD,AAAADD,AAAADD,DDCCAA,DDDDAA,DDDDAA,DDDDAA,DCAACD,AAAADD,AAADAD,AAAADD,AAAADC,AADADC,DDDDAA,DDDBAA
258,DDDDAA,CBAADC,DDDDAA,AAABDD,AABDDA,DDDDAA,CCDDAA,BAAADD,DDDDAA,DDDAAC,AAAADD,AAABDB,DDDDAA,DDDDAA,BBAACD,AADBBD,AAABDD,ABCDDA,DDAAAD,CCDDAB,AABABD,DDDDAA,DDDDAA,AAAADD,AAAADD
259,AAAADD,DDDDAB,DDDDAA,CCACAD,AABADC,ABDBDA,DDDDAA,BBBABD,AAAADD,AAAADD,AAABCD,DDDDAB,CCCDDA,DDCCAA,AAAADC,DDDDBA,DDDDAA,BBAABD,AAABDD,AAAADD,DDADAA,DDCADA,DDDBAA,DDCCAA,BBACDB
260,AAAADD,AADDDA,AAADDB,DDDDAA,AAAADD,DDDDAA,DDDCBA,BBAADD,AAAADD,AABADD,BCDDBA,DDDDAA,AAAADD,AAADDC,DDDDAA,AAABDD,DDDDAA,DDDCAA,DDCDCA,AAABDD,AABADD,DDDDAA,AAABDD,DCBABD,DDAADA
261,AABADD,DDDBAA,AAADDB,AAADDC,AAACAD,AABADB,BCDDAB,DDDDAA,DDDDAA,CCCAAD,AAABDD,AAAADD,AAAADC,DDDCAA,DDDDAA,DDDDAA,CCAADA,AAAADD,AAAADD,AAACDD,AAADAD,DDACAC,BBCDAB,BBBDAA,DCADDA
262,DDCAAD,AAAADD,DCCAAD,AAADDC,DDDDAA,AAAADD,DDCDAA,CCDDAA,AAAADD,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDDAD,AAAADD,AAAADD,AAAADD,DDDAAC,AACDAB,AABADD,DDDDAA,DDBAAC,CDDDAA
263,DDDDAA,CCCAAD,BBADAD,AABBDD,ABDADA,AADDCB,DDDDAA,DDBDAB,CBAADD,AABBDD,AABADD,CCBAAD,AAAADD,AAAADD,AADDAB,DDDDAD,DDDDAA,DDDDAA,DDDDAA,BBBDAB,AADADB,CCDADA,ABADCA,DDADAA,AAAADD
264,DDDDAA,DDCDAA,DDBBDA,DDAADC,DDDDAA,CCAACD,AABADD,DDDDAB,DDDDAA,DDDDAA,AAAADD,AAAADD,DDDDAA,DDDDAA,BBBABD,AAACDD,AAAADC,DCADAA,DDBDAA,BBCCAD,DDDAAB,BBAADC,AAAADC,BCDADB,AAABDD
265,DDDDAA,DDBACB,DDADAB,AACADD,ABDADB,BBDDAD,BAADBD,AAAADD,AAAADD,AAABDD,AADADD,ABDAAD,DDDCAA,AAADAD,BBADAB,DDCDAA,DDCADA,DDDBCA,DDDAAD,CCCDBA,CCDAAC,BCDADB,ABDAAD,AABDDB,BAAADD
266,AAACDC,DDBAAB,DDDDAA,DDDBAB,DDCDAA,AABDDC,ABDADB,CCDAAD,AAABDD,AAAADD,AACADC,DDDCAB,AAAADD,DDDDAA,AAAADD,AABDCB,DDCDBA,DDDCAA,BBDCDA,DDDDAA,DCADCA,AAAACD,AAAADD,AAABDD,DDDABA
267,DDDAAA,DDDBAD,AAABDD,DDDBAA,BBDDAA,DDCAAD,DDCDDA,DDDBBA,DDDDAA,AAAADD,AAAADD,AAAADD,AAAADB,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAABDD,DDDDAA,DDDBAA,DDBAAB,ABBABD,DDDBAC,DDAADA,AAAADD
268,DDCDBA,AAACCD,BBBACD,CDDDAA,BBBACD,AADADD,CDDDAA,DDDDAA,DDCDBA,DDDDBA,DDDDAA,AAAADD,AAAADD,AABDDB,DDDDAA,DDDDAA,AAAADD,AABADD,CCDDAC,AAABDD,DDADAA,ABCDAD,DDDDAA,CDDBDA,DDDABB
269,AAADAD,DDAADA,DCBACD,DDDDAA,AAAADD,CDDDAA,BBDDBA,AACDDB,CBADDA,DDCADC,BBAABD,BBDDCA,DDDDAA,AAAADD,AACDDB,DDDDAA,AAABDD,DDCDAA,AAADDC,DDCAAD,CCCDAA,BBCDDA,AAAADD,DDDAAD,DDCADB
270,AAADDB,DCDACD,BBDADA,DDDACA,DDDDAA,CBAADD,BAAADD,AAAADD,BBBADC,CCDADA,DDDADA,DDDDAA,DDDDAC,AAABCD,DDDDAA,DDDDCA,DDDCBA,DDDCAB,AADADB,DDCDAB,DDABDB,AAAADD,AABADD,AAADDD,AADADA
271,AAACDC,DDDDBA,DDCDBA,DDDDAA,DDCDAA,AAABDD,CCDADB,BAAADD,AABADD,AABBDD,AAAADD,DDDAAB,AAAADD,DDDCAA,AAAADD,DDDAAB,DDDDAA,DDDAAB,DDDDAA,DDDDAA,CCDDAA,AAAADD,AABADD,AAAADD,AAAADD
272,DDDDAA,BCDDAB,DDDDAA,DDDAAB,BBDDBA,AABBCD,AAAADD,AAACDD,AADACD,CCDDDA,DDDDAA,DDDDAA,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,ABDAAD,AAABDC,BBADDC,AAABDD,DDDBAC,CDDAAB,BBADDA,BBAADD
273,DDDCBA,DDDDAA,DDCCDA,AADDDC,AADCDC,AACDCC,ABBBAD,ABADAD,BAAADD,AACADD,DDBDAA,DDDBAA,DDCADC,AABABD,AACADD,AACDAB,DDADAA,CCDDAA,CCDCDA,CBACDA,BBBCDA,CCBCDA,CDDDAB,AAACDC,AAAADD
274,CCADCB,BBBACD,AADDCA,DDCAAD,DDCAAD,AABDDA,BCDDBA,AAADDB,DDCDAA,AAAADD,AAAADD,AAAADD,ABBDDA,DDDDAA,DDDDAA,DDDDAA,AAACDD,AAADDB,ABDADD,DDDDAA,AAAADD,AAADAD,DDDBBA,DDCAAC,CDDDAB
275,AAADAD,AABCDD,CCCDAA,DDDDAA,DDDDAA,DDCDAA,AADADD,ABBDDA,DDDCAA,DDDDBA,DDDDAB,DDDBBA,AAAADD,AAADDD,DDCDAA,AACBDD,DDBDAA,DDDCAA,DDDDAA,DDDBBA,DDDCAA,DDDBAA,AAACCD,AAAADD,AAAADD
276,AAABDD,CCDDAA,DDDDAA,DDDDAA,CCBDBA,DDDDAA,DDDAAC,AAAADD,AAAADD,AAAADD,CCAACD,BBAACD,CCDDBA,DDDBAA,BBADAD,AADDBC,DDDCAA,DDCACC,BBDCAD,AAADDD,DDDBAC,BAABCD,AAABDD,AACADD,DDDDAA
277,DDDDAB,BCDDAA,AAAADD,DDCCAA,AAAADD,DDDDAA,AAAADD,DDDCAB,AAAADD,DDDDAB,AAAADD,DDDAAB,BBDDAA,ABDDCA,AABDDB,AAAADD,DDDCBA,AAABDB,DDCDAB,BBBDDA,BAAADD,DDDDAA,AAAADD,DDCAAC,CCDDAA
278,DDDDAA,DDCABC,AAADCC,AAACDD,AABADD,BBDAAD,AABBDC,BCBDDA,DDDCAA,DDDCAA,DDDDAA,AAAADD,AAAADD,DDDDAA,DDDCAA,AAAADD,AAAADD,AAAADD,AAAADD,CCBDDA,DDCDAA,DDDBDA,DDCDAA,DDDDAA,AAAADD
279,DDDDAA,DDCAAC,AAABDD,BBDDBA,AAAADD,BAAADB,DDDDAA,DDCDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAABDD,AAACDB,DDADBA,AAAADC,DDDBCA,DDCCAC,DDDDAA,AAAADD
280,AAAADD,AAABDD,AAADCD,AAAADC,BBAADA,DDDDBA,DDDDAA,DDDCAA,AAAADD,AAABDD,AAAADD,BBDDAB,AAAADD,DDDBAA,AACADD,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AABCCD,DDDCAA,CCCAAD,AACDAB,DDDCAA
281,CCCAAD,AAADBB,DDCADA,BBADAB,BBBADB,AAAADD,DDADAC,DDDDAA,DDDCAA,AAAADD,AAAADD,BCCDDA,DDDDAA,DDDBAC,AAAADD,AAAACD,AAAADD,AAADDC,DDCDAA,DDDCBA,ABDAAD,AADADB,AAACDD,AAAADD,CCDDCA
282,AACADD,AADDDB,DCDAAD,AACDDB,DDDDAA,DDDDAA,AAAADD,AADDDB,DDDDAA,DDDBAC,AAADDC,AAABDC,AAAADD,DDDCAA,DDDDAA,DDCDAA,DDCDAA,AAAADD,AAABDD,DDDDAA,DDCAAD,AAAADD,CCDDBA,AAAADD,DDDDAA
283,DDDCBA,DCCACD,BBADAD,ABDDAC,DDADAD,CCADBA,DCAADA,BBBADD,AABADD,AABADD,AAACDC,DDDBAA,AABAAD,AACADD,DDCCAA,DDCDAA,DDDDAA,DDDAAA,AAADAD,BBDADC,AADACD,CCDDAB,AABDAD,CCDDAA,AAAADD
284,DDDCCA,CCCDAD,CCCDDA,BBDDBA,CCDDAA,DDDDAA,BCDDAD,AABADD,AABBDD,DDCADB,DDBBDA,CCDDAA,CBADAD,AAAADD,CDDDAA,DDDCAA,DDDCAA,DDDBAA,DDCDAA,DDDAAA,AABADD,AADABD,BBDADA,DDBADA,BBCBAD
285,BBABAD,ABDDBA,DDDDAC,AAABDD,DDDABA,DDDDAA,AAAADD,DDDDAA,DDDBAA,DDDDAA,AAABDD,AAAADD,AAAADD,AAAADD,DDDDAA,DDDCAA,DDDDAA,DDDDAB,AAAADD,ABADDA,AAAADD,AAAADD,DDDDAA,AAAADD,DDDDAA
286,AAAADD,AAACDD,DDDDAA,DDDCAA,DDDDAA,CCAAAD,AAAADD,AAAADD,AAAADD,AAACDA,DDDDAA,DDDCAA,BAAADD,CBAABD,AAABDD,AACADD,DDDDAA,DDDDAA,DDDDAA,DDDCAB,AAAADD,AAAADD,AAAADD,AAAADD,DDCDBA
287,DDCADA,DDCAAB,DDCDAA,AADACC,BBCADB,AABADD,AAACCD,AACBCD,AABDAC,AAAADD,AAACDD,AAACDD,DDDDAA,BAAADD,AAABCD,DDACAC,DDDDAB,DDDDAA,DDDACA,DDDCAA,DCBDAA,DCADAD,AAADCD,AAAADC,AAAADD
288,DDCDAA,DDDDAA,AAABDD,DDCDAA,AAACCD,AAADDC,BBADBB,DDDAAA,DDDDAA,CCAABD,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,CCAABD,AABADD,AAACCD,BBBADD,CCAADA,DDDAAA,BCCBDA,DDCADA,AAACDD
289,AADDBB,AADDCA,AAABDD,DDDDAA,DDDBAC,AAABDD,DDDCAA,DDDCAA,AAAADD,AAADDB,DDCABA,AAAADD,AAAADD,CBAABD,DDDDAA,AAAADD,DDDDAA,DDDBAA,CCAADD,AAABDD,DDDDAA,AAAADD,AAAADD,DDDDAA,AAACDA
290,BBAADC,AAADDB,AAAADD,DDDDAA,DDCDAA,DDDCAA,AAAADD,AABDDA,DDDAAA,AABDDC,DDDDAA,DDDDAA,DDCCAA,AAAADD,DDCAAC,CCDDAA,DDDDAA,AAABDD,CCDAAD,CCDDCA,AAABDD,DDDDAB,AAABDB,AAADCD,DDBDAA
291,AABBCD,DDDDAB,CCDDAA,BBAADD,DDDDAA,DDDDAA,AAAADD,DDDDAA,DDDDAA,DDDAAC,AAADAB,AAACDC,AAAACD,AAAADD,DDDDAA,DDDCAA,DDDDAA,DDDBAA,DDDDAA,AABDDD,AAABDD,DDDDAA,AAABDD,DDDDAB,DDDBAA
292,AAADDA,DDADAC,DDDDAA,DDBDAA,DDCDAA,AADADD,AABADD,AAAAAD,AAAADD,AAAADD,CCADAD,AAABDD,DDCCAA,AACADD,AAAADD,AAABDB,DCBADA,DDDDAA,DDDACA,DDDCAA,DDAADA,CCAADB,AAAADD,AAACDC,BBADAD
293,AAAADD,DDDCAA,DDDCBA,DDBDBA,DDCDAA,DDDDAB,DDDDAB,DCDAAD,AAABDD,AAAADD,DDDDCA,DDDAAB,AAAADD,DDDDAA,BBAADD,AAAADD,DDDDAA,DDDCAA,DDDDAA,DDDCDA,AAABDD,AAAADD,AAAADD,AAAADB,CBBADA
294,DDDCDA,DDADAC,CCDACA,DDDAAA,DDBDAA,BBDADB,BBCAAD,AAACCD,AAAADD,AAADBB,CCDDAA,DDDDBA,DDDDAA,AAABDD,AABADD,DDCADA,CCDDAB,DDDCAA,DDDAAA,CCCDAA,DCADBC,DCBDAB,AAAADD,CCDADA,AAAADD
295,DDDDAA,DDDAAB,CCADAB,AAABDD,BBADAD,BAAADD,AABADD,ABADDA,DDDDDA,DDDDAA,DDDAAC,AAAADD,AAAADD,DDDDAA,DDDDAA,DCCAAD,AAAADD,AAAADD,AAAADD,CCCDAA,DDDDAB,DDCDAA,DDCDAC,BBADAD,AAABDD
296,AACDAD,DDDCAA,BCDDBA,BBAADD,AACDDA,DDDDAA,CBBABD,AAAADD,ABDDDA,DDDDAA,DDABAB,BBAADD,AAAACD,AAAADD,AACDDB,DDDCAA,DDDBAA,DDDDBA,DDDBAC,AAAADD,CCDDBA,DDDBAB,AAAADD,CCCDDA,CBAADD
297,AAABBD,DDDDAA,DDDDBA,DDDBAA,AAAADD,AABADD,BBADDA,CCBDCA,CBAACD,AAAADB,CCCDAA,DDDDAA,AAAADD,DDDCAA,DCBACD,DDAADB,DDDDAA,AAAADD,AAADDC,AABACD,AADCDB,AABCAD,AAABDD,AABADD,AABDAD
298,ABDDAA,DDBBBA,DDDDAA,DCAAAD,AABADC,AABADD,DDDDAA,CCBDDA,DDDBAB,DDCDBA,DDDDAA,BBAABD,AAAADD,AADDCA,DDDDAA,DDDDAA,DDDDAA,CBAADD,AAADDC,AAACDD,BBBAAD,CCCDAA,DCADAD,CBAADC,AADADD
299,AAADDB,DDDCAC,DDADAD,DDDCAA,AAADDC,CCDDAB,DDDAAA,DDDABA,DDBADA,DDDBAA,AAAADD,AAAADD,AAAADD,CCDDAA,DDDDAA,DDDCAA,AAACDD,AAAADD,AABADD,AAADDC,DDDADA,DDDAAA,BBCCDA,AAADDB,CCDAAC
300,DDDDBA,CCBADB,DDDDBA,ABDADB,ABBDAD,AAAADC,ABCDAD,AAACDD,AAAADD,AAAADD,CCDDAA,DDDDBA,DDDDAA,AABDDA,AACDDB,BCDADB,DDDDAA,DDDDAA,AADADC,DDADAA,AADCDC,ABDAAD,AADACD,AAADCD,AAACCD
301,AACDDB,AACDDB,AAAADD,DDDDAA,DDDDAA,AAAADD,BBCDDA,DDDDAA,AAAADD,DDDDAA,DDDDAA,AABCDC,AAAADD,AAAADD,DDCDAA,DDDAAA,DDDDAA,DDCDAA,DDDDAA,AAAADD,AAABDD,DDDDAA,AAAADD,DDDDAA,AABCDA
302,DDDDAA,DDDDAA,CDDDAA,AAADDC,AAAADD,AAAAAD,AAABDD,AABADC,CCCADA,DDDDAA,DDDDAA,DDAAAD,AAAADD,DDDDAA,DDDDAA,AAAADD,AAABDD,DDDAAB,CCDBDA,CDDACA,DDDDAA,AABADA,AADCAD,AADADD,AAAADD
303,AAAADD,AABDBB,DDDDAA,DDDDAA,DDDDAA,DDBDAC,AAAADD,AAAADD,AAABDD,AAACDA,DDDDAA,DDDDAA,CBAADD,BBAACD,AAAADD,AAADBD,DDDDAA,DDDDAA,DDDDAA,DDDBAA,AAAADD,AAAADD,AAAADD,AAAADD,DDDDBA
304,AADDCA,AAADDC,DDDDAA,AAAADD,DDDDAA,DDDDAA,AAAADD,AAABDD,DDDDAA,DDDDAA,AABBDD,AABADD,AAAADD,DDCDAA,DDDDAA,DDDCAB,AAAADD,AABCDA,DDDCAA,DDCBAB,AAAADD,AAAADC,DDDBAB,AABADD,DDAABC
305,DDDCBA,DDDDAA,AADCCD,AABBDD,DDDDAA,BBAADD,AAAADD,DDDDAB,DDDDBA,DDDDAA,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAADAD,AAAADD,DDDCAA,DCADAD,DDCDAA,DDDAAB,AAAADD
306,DDDDAB,BBDDAB,DDDAAC,DDDCAA,AAAADD,DDDDAA,AAAADD,DDDDAA,AABADD,BBDDCA,DDBAAD,BBCDCA,AAAADC,CCBACD,DDDCAA,AAAADD,DDDDAA,AAAADD,DDDDAA,BBAADD,BBDDCA,DCABAD,AAADDB,DDDDAA,AAAADD
307,DDDDAD,DDDDAA,AAAADD,DDDDAA,CBBACD,AACDDA,DDDDAA,AAACDC,AAABDC,DDDAAD,AAAADD,DCBAAD,DDDDAA,AAABDB,BBADAB,AAAADD,DDDCAB,BBAACD,CCDDAA,DDDAAD,AAABDC,DDDAAC,AAABDC,DDDBAB,AAAADC
308,AAADDA,DDBAAB,CBACDA,DCAADC,BCDADA,DDBDDA,DDDABC,CCAADD,AAAACD,AAABDD,AAABDD,AAAADD,DDCDAA,AAACCD,AACDDC,DDDBBA,DDDCAA,DDDCAA,DDDBAA,AADDAD,AABADD,AACABD,AAADDB,DDADAB,AAABDD
309,DDCDBA,DDDAAB,ABDADA,CCDADB,DDDADA,AAADBD,AAADDD,AAAADD,AABADD,AABADC,CBABAD,DDDDAA,DDAADC,AAAADD,DDBDAA,DDDDAA,DDDDAA,CCDDBA,CCDADA,AACADC,AADCAD,BBBDAC,DDADAA,DDADAC,AAAADD
310,DDDDAA,BBAADC,BBAACD,AAAADD,DDDDAA,CBAADA,BBAADD,DDDDAA,DDAADB,DDDDAA,AAAADD,AAAADD,AAACDB,DDDDAA,DDDDAA,BBBACD,AACDAC,AACACD,AABDDA,DDBAAD,DDDAAC,ABDDDA,DDDCBA,AAAADD,CBAADD
311,DDDDAA,AAAADD,DDDDAA,AAAADD,DDDDAA,CCDAAD,AAADDA,DDDAAC,AAABDD,DDDAAB,AAAADD,DDDDAA,AAAADD,BAAADD,DDDDAA,ABCDCA,BBAADD,CCDDAA,DDDAAC,ABBDDA,DDCBAC,AAABDC,DDDCAA,AAAADD,BBAADD
312,AAAADC,DDDDAA,DDDDAA,DDDAAC,AADBAD,CCDAAD,AACADD,DCADDA,DDCDAA,AAABDD,DDDBAA,DDDAAD,AAAADD,DDDDAA,DDDDAA,DDDCAA,DDDDAA,AAABDD,ABDACD,AAABDD,AAADDB,CCAADD,AAAADD,AABADC,ABDADB
313,AAAADD,BBBABD,CCDDAA,DDDCAB,AADDDA,DDDDAA,BBAADD,BBDDBA,DDDAAD,AAACDD,AAAADD,AAABDD,AAAADD,DDDCAB,DDDCAA,DDDDAA,AAABDD,DDDDAA,AAAADD,AAABDD,CCDDBA,DDBAAD,AAABDD,DDDDAA,AAABDC
314,BCDADA,CBAADC,DDDDAA,BBAADD,DDBAAD,CCBDDA,DDDDAA,DDDDAA,DCABAD,AAAADD,AAAADD,AAABDD,AAAADC,DDDCAA,DDDDAA,DDDAAA,AACDAC,AAAADD,AABADD,BBAADD,DDADAB,DDCDAA,DDADAB,CCABAD,AAAADD
315,AAABDD,DDDABA,CDDDBA,DDBACC,BBADDB,DDCAAD,AAACDD,DDDDAA,BBAACD,AAAADD,DDDDAA,DDDAAB,AAAACD,AAAADD,DDDDAA,DDDDAA,CCDDAB,AAAADD,AAAADD,DDDDBA,DDDDAA,AAAADD,AABADD,DDDDAB,AABDAC
316,AAABDC,DDDDAA,DDDDAA,DCAADC,AAAADD,DDDDAA,CCBAAD,AAAADD,DDDDAA,DDDDAA,BBAADD,CCCDCA,DDDDAA,AAAADD,AAAADD,AABCDB,DDDDAA,AAAADD,DDDDAA,DDDAAB,AAAADD,CCDDCA,CBAACD,AAADDA,AACDAD
317,BAAADD,CBCADD,DDDCAB,CCDDAA,BBDDCA,CCBADD,AACDAD,AAAADD,AAABDD,DDDDAA,AAAADD,AABCDB,DDDDAA,DCCAAD,AAAACD,CCDDAA,BAAADD,AACDDA,DDDAAC,AAABDD,AAABDD,DDDDAA,AAAADD,BCDAAD,DDAADA
318,ABDDDA,DDDCAA,DDDDAA,DDDDAA,DDDDAC,CDDDAA,BBAADD,AAAADD,AAAADD,AAADDC,DDDDBA,DDDDAB,ABBDDA,DDDDAC,AAABDD,AAABBD,DDDDAA,DDDDAA,DDDDAA,CCADAA,BAAADC,AAACBD,AAACDD,AABADD,AAAADD
319,AAAADD,AABACD,CCBAAD,DDBDBA,DCDBAD,DDBADC,DDBDBA,DDDDAA,DDCAAD,AAAADD,AAAADD,AAABDD,AAAADC,DDAACA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAABDD,CCAADD,BAAADD,AAAADD,BCDCAC,DDDBCA
320,DDDDAA,DDADAB,CCAADC,AAADDD,AADDDC,CCDDAA,BBAADD,BBADDA,AACDDC,BBAADC,AADDAC,DDDCAB,DDDDAA,AAAADD,AAADDA,CCCADA,CCDBDA,BBADDA,BBACDA,BBADDA,CCDDAA,DDDDAA,DDDDAA,DDBDAB,AAAADD
321,AAAADD,DDBDCA,DDDDAA,DDDDAB,AAADDC,CBAACD,DDDDAA,AAAADD,DDDABA,BBAACD,DDDDAA,DDDDAA,AAAADD,DDDDAA,AAAADD,AAABDD,AABDDA,DDDDAA,AAADDA,AAAADD,DDDAAC,CCDDCA,CBAADD,AABDDA,AABDAC
322,AACCDC,DDDBAB,DDDBAA,DDDDAB,DDDDAA,CBAADA,ABDAAD,AAAADD,AAACDD,AAAADD,DDDDAA,DDCAAC,AAAADC,DDDDAA,AAAADD,DDCBCA,CCDDCA,DDDCAA,DDDBAA,CDDBAB,DDDDAA,ABDABD,AABADD,AAAADD,AAABDD
323,AABCDD,DDDBAA,DDCDAA,DDBCAA,AADABD,BBAADD,BCDADB,AACDCB,DDBDAA,DDDDBA,DDDDAA,CCCACD,AAAADD,AABDDC,DDDDAA,DDDABB,DDDDAA,DDDDAA,DDDDAB,AABACD,BBBDCA,AAAADD,AAAADD,AAAADD,DDCDAA
324,AAAADD,AAACDD,DDDDAB,DDDCAB,DDDADA,AADDAC,CCAADD,DDDDAA,DDDDAA,DDDCAC,AAABDD,AAABDD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDAAB,AAAADD,AAAADC,AAAADD,DDDDAA,DDDADA,AAADCD,DDCDBA,DDDAAB
325,AAAADC,DDADBA,AABDDA,AAACDB,BBAADD,DDDDAA,AABDDC,DDDDAA,DDDCAA,AAADDA,DDBBAB,AAAADD,DDDDAA,AAAADD,AAAADD,AABDDB,DDDDAA,AAABDD,DDDDAA,DDDBAA,AABADB,AAAADD,AAADAD,DDDAAC,CCCADA
326,ABBAAD,AAAADD,AAACDC,BBBDDA,BBCADD,BBDDBA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDBAD,AAAADD,AABADD,CBAABD,DCAADC,CCDCAC,CCAADA,AADDAC,DDDBAB,DDDDAA
327,AAACDD,DDDBAD,AAACDD,DDDDAA,BBAADD,DDDDAA,DDDDAA,AAAADD,DDDDAA,AAAADD,DDDDBA,AAAADD,AAAADD,AAADDC,DDDDAA,DDDDAA,BBDDDA,DDDDAA,AAAADD,AAAADC,DDDDAA,AAAADD,BBCDDA,DDBAAD,AABDDA
328,AABBDD,AAABDD,CBADBD,AADADC,BAAADD,DDDDAB,DDCDAA,DDDCAA,CBAAAD,AAAADD,AAAADD,AAAADD,AAAADD,DDDDAA,DDDCAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,DDDADA,DDCDAA,DDCCAA,DDDDAA,DDDCAA
329,ABDDDA,DDCCAA,DDCDAA,DDDDAA,AACDAB,AAABDD,AAAADD,AAABDD,AAACDD,AAAADD,CCDDDA,DDCAAB,DDDDAA,AAADDC,DDDCAA,DDDCBA,AAADDC,DDDADA,DDDDAA,DDDCAA,ABDAAD,AABABD,AAAADD,AABADD,AAACAD
330,DDDDAA,AAACDD,ABDDAD,DDDBAA,DDCDAB,CCADAD,AAADCD,AAADCD,AAABDD,DCAADA,AABACD,CCCDCA,DDDDAA,AABADD,AAADDD,AAADAD,AAADBD,DDDDAA,DDCDAA,BBBDDA,CBADAC,BBADAD,CCABBD,AAADAD,AAADBD
331,AAAADD,AABDAB,DDDDAA,DDDDAA,DDDDAA,DDACDA,AAAADD,AAABDD,AAABDD,AAADDA,DDDDAA,DDDDAA,BAAADD,CBAABD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDAAC,AAAADD,AAABDD,AAAADD,AAAADD,DDDDAA
332,DDDDAA,DDDABC,BBCAAD,AACDAD,BBADAA,AACADD,AAAADD,AAADDB,DDDDAA,DDDDAA,DDDAAB,AAAADD,AAAADD,BCDDAA,DDDDAA,DDDBAD,AAAADD,AADADC,DDCDAA,DDADAA,CCAADA,DDBDAA,AACABD,CCBDAB,AAAADD
333,DDDDAA,DDDAAA,DDDAAD,CCAAAD,AACBAD,AABADD,AAAADD,DDDCCA,CCBDDA,DDDDAA,DDDCAB,AAABDD,AAAADD,DDDDAA,DDDDAA,DDDDAB,AAAADD,AABADD,AAADDA,DDDCBA,DDDABA,DDDDAA,DDDDAA,AADDAD,AAAADD
334,AAAADD,BAAADD,BBABAD,AACDAD,AACCBD,DDDDBA,DDDDAA,DDDCAA,AAAADD,AAAADD,AAABDD,CCDDAA,AAAADD,DDDCAA,AAABDD,DDDDAA,DDDDAA,DDCBAB,AAAADD,AAACDD,AAAADB,DDDAAA,DDDDAA,DDDCAA,DDADAA
335,AABADC,DDDBAD,DDDCAB,DDDDAA,BBAADD,CCDDAA,BBAADD,DDDCAA,BBBADD,AAAADD,DDDDAA,DDDDAA,DCCAAD,AAABDC,DDDDAC,AAAADD,AAADDD,DDDDAA,AAAADD,DDDDAA,AAABDD,DCBABD,DDDAAD,BBDAAD,CCADAA
336,DDDCAB,AAADDB,BBAADD,AAAADD,DDDCAA,DDDDAA,AAAADD,DDDDAA,DDDCAB,CDDDAA,DDDDAA,AAAADD,AAAADD,DDDDAA,DDDDAA,AAAADD,AAAADC,BBAACD,BBAADD,DDDDAA,AAAADD,AAAADD,DDDDAA,DDCAAC,DDDAAB
337,DDDDAA,AABBDD,AAADAB,AACBDC,AAAADD,AADAAD,BBACAD,DDCDAA,DDDDAA,DDDCAA,CCBAAD,AAAADD,BBACDA,DDDDAA,DDCCAC,AAABDD,AAAADD,AAAADD,BCDADC,DDCDBA,DDDDAA,DDDDAA,AAABDD,AACACD,AAAADD
338,AADDDB,DDDCAA,DDDCCA,AADDAC,BBDDAA,AABDAD,BBAADC,AAAACD,AAABDD,AAAADD,AAAADD,DDDAAC,AAACDA,DDDDAA,AAABDD,AAABDD,DDDDAA,DDCCAB,DDCDAA,DDDBDA,CCDABB,DDAADA,BBBDAD,AABADD,AAAADD
339,AAAADD,AAACDD,BBAADD,CCCAAD,AAADDC,DDDCAA,BBCDDA,DDDCAA,DDDCAA,AAABDD,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,CCDDAC,AAAADD,AAACDD,CCDAAC,DDDDAA,DDCCCA
340,CCAADC,AAADDB,AAAADD,AAAADC,CCDAAD,DDDDAB,ABCDDA,CDDDAA,DDDDAA,BAAADD,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDCAB,AAAADD,AAAADD,AAAADD,DDDAAC,CCDCAC,CCBDAA,DDDDAA,CDDDAA
341,DDDDAA,DDDDAB,DDCDAA,AADADC,BBDADA,BAACBD,AAABCD,AABADD,AAAADD,BAAADC,DDACAB,DDCDAA,DDDBAB,BBDDAB,DDDDAA,AABADC,BBABBD,AAADAD,CCDDAA,DDCBAD,CCCBDA,DDADAA,CBAADC,BBBDDA,AACDAC
