,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
783,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,AACEE,EDCBA,EBABE,ABCDE,ACDED,EDCBA,EDBBA,EDBAC,BBBBE,ABDDE,ABDDE,EECBA,EECBA,EDCBA,DDDBA,EDCAA,EEDBA,DEDBA,BCBBE,ACDDD,AABDE,ABCDE,AACDE,ABDEE,BBBCE,ABCDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ACBCE
784,ACDDD,DEDBA,EECAB,EDCBA,EDDBA,BBBCE,ABCDE,ABBDE,ABCDE,ECBBB,EDCBA,EDBBA,EDBAC,AACDE,ADECB,ECAAD,CDDCA,ACDDD,BACEE,BBBCE,EDCBA,EDCBA,DEDAA,BCBBE,ABDDD,AABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
785,EDBAA,EDCBA,EDCBA,EDBAA,EECAA,ECBBC,ABCDE,ABCDE,ABCDE,ACDDD,ADDDC,EDCBA,EDCBA,EDBBA,EDBAB,DECAB,EBBBC,BACEE,EBBBC,ABCDE,ABCEE,DABED,BABDE,CABDE,AACED,BBBCE,ABBCE,ABCDE,ABDEE,ABCDE,ABCDE,ABCDE,ABCDE,ACDDD,ADDCD,ABDEB,EDCBA,EDDCA
786,ACDDD,EDDBA,EECAB,EDCBA,ACDDD,EDBAB,ABCDE,EECAA,ABCDE,ACDDD,EDCBA,AACEE,EDCBA,BABDE,BEDBB,EDCBA,CDDCA,ADDCC,ECBBB,BEDBB,EDCBA,EDCBA,DEDBA,BECBD,ADDDD,ABCDE,ABCDE,BABDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
787,ACDDD,EDDBA,EECAB,EDCBA,ACDDD,EDBAB,ABCDE,EECAA,ABCDE,ACDDD,EDCBA,AACEE,EDCBA,BABDE,AEECB,EDCBA,ADEDA,ACDDD,ECBBB,EECBA,EDCBA,CCDDA,DEDBA,BCBBE,ACEDB,BABDE,ABCDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
788,ACDDD,EDDBA,EECAB,EDCBA,BBBCE,EDBAB,ABCDE,ABBDE,ABCDE,ACDDD,EDCBA,EDBBA,AACEE,BABDE,ADEDB,EDCBA,ECBBB,ACDDD,ACDDC,BBBCE,EDCBA,DABDD,DEDBA,BCBBE,ABCDE,BABDE,ABCDE,CABDE,AACDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
789,EDBAA,DDDBA,BABDE,ACDDD,EECAA,EDBAD,ABCDE,EECBA,ABCDE,BBBCE,ABCDE,DEDBA,EDCBA,CABCE,DEDAA,EBCDA,AEDBC,ABCEE,BABEE,AACEE,ADEDA,EDCBA,EECAA,BCBBE,ABDED,ABBDE,ABBDE,AACEE,BABDE,ABCDE,DDDCA,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
790,ACDDD,EDDBA,EECAB,EDCBA,AACEE,EDBAB,ABCDE,ABBDE,ABCDE,ACDDD,EDCBA,EDBBA,EDCBA,BABDE,ADDDC,EDCBA,BEDBB,DBABE,ACDDD,EDCBA,EDCBA,EDCBA,EECAA,ACCCE,ADDCC,AABDE,ABCDE,AACEE,AACDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
791,ACDDD,DEDBA,EECAB,EDCBA,EDDBA,AACEE,ABCDE,ABBDE,ABCDE,ACDED,EDCBA,EDBBA,EDBAC,AACEE,ADDCC,DECAC,BDEDA,ABBCE,ECBBB,EECBA,CCDDA,ACDDD,DEDBA,EBBCB,ACEDC,AACDE,ABCDE,ABCDE,ABBDE,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,EBCDA,EDCBA,EDBAB
792,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,ACDDD,ABCDE,ABBDE,EECAA,ABDED,EDCBA,EDBBA,BBBCE,BABDE,ADEDC,CECAC,ABDED,DECAA,CBDEB,ACDDD,EDCBA,EDCBA,DEDBA,BCBBE,ABDDD,BABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,DDDCA,ABCDE,ABDED,EDCBA,EDBAC
793,ECBBB,EDCBA,EDCBA,EDBAA,DDDCA,ADEDB,ABCDE,ABCDE,ABDDE,ACDDD,ADDDC,EDDBA,EECBA,EDDBA,EDBAB,ABDEC,EBBBC,BACEE,EECAA,ABCDE,ABCEE,DABED,BABDE,CABDE,AACED,BBBCE,ABBDE,EECBA,BCBBE,ABCDE,ABCDE,ACDDD,ABDDE,ABCDE,ADDCD,ABDEB,EDCBA,EDDCA
794,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,ACDDD,ABCDE,ABBDE,EECAA,ACDDD,EDCBA,EDBBA,EDBAC,AACDE,ACDDC,EDCBA,ACDDD,ABDEB,ADDCC,EECBA,BEDBB,DDBAD,BBDEB,BCBBE,ABDDD,AABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
795,ECBCB,BBBCE,ABDDE,EDBAB,DECAA,EDBAC,DCDDA,ACCCE,ABBDE,ACDDE,BEDBA,EDCBA,EDCBA,CABCE,ADDDC,EDBAB,AACDE,EECAA,ECBBB,BABDE,ACDDE,CDBAD,EDCAA,ABCDE,ABCDE,BCBBE,DDDCA,ECBCA,EBBCC,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCEE,DBDDA,DCDDA
796,ACDDD,EEDBA,EECAB,EDCBA,AACEE,EDBAB,ABCDE,DDDCA,ABCDE,ABDED,EDCBA,BBBCE,EDCBA,BABDE,BEDBB,ECABC,ABDED,ABBCE,BACEE,EECBA,EDCBA,EDCBA,EECAA,BCBBE,ABDDD,AABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,DDDCA,ABCDE,ABCDE,ABCDE,ABCDE,ACBCE
797,ACDDD,EECBA,EECAA,EDCAA,EECBA,DCDDA,ABCDE,ABCDE,ABBDE,ACDDD,ADEDA,EDCBA,ECBBA,BEECA,BABDE,ABDEC,ACDDD,EECAA,ACDDD,ABCDE,ABDEE,EABDB,BABDE,CBBCE,CCDDA,CABDE,ABBDE,CECAC,ADEDB,BBBCE,ABCDE,ABCDE,AACEE,BBBDE,ABCDE,ABDED,EDCBA,EDCCA
798,DDBAD,EECBA,EDCBA,EDBAA,EECAA,EDCBA,ABCDE,ABCDE,ABCDE,ACDDD,ADDCC,EDDBA,EDCBA,EDCBA,EDBAB,EBACC,ABCDE,ECBBB,EBBBC,ABCDE,ABCEE,CABED,DDDCA,EECAA,ADDDC,BBBCE,AACDE,ABDDE,BCBBE,BABDE,ABCDE,ABCDE,ACDDD,ABCDE,EDCBA,EDCBA,EDCBA,EDCBA
799,EDBBA,EDCBA,AACED,ABDEE,EECAB,EDBAD,ABCDE,ABBDE,ABCDE,ECBBB,EDCBA,AACDE,ADEDB,DAACE,ADECB,CABDE,ABCDE,ABCEE,ECBBB,BBBCE,ABDED,ECCBA,ADEDA,CCBBE,ABDEC,BABDE,ABBDE,ABBCE,ABCDE,ABCDE,ABCDE,ABCDE,DDDCA,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
800,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,DEDBA,EDBAA,BBBCE,ECBBC,ACDDD,EDCBA,EDBBA,EDBAC,ABCDE,ACDDD,EDCBA,EDCBA,EDCBA,DEDBA,EECAB,ADDCD,ADDDC,ACCCE,BCBBE,ACCCE,AABDE,AACDE,BABDE,EECAA,ABBDE,ABBDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCCE
801,ACDDD,EDDBA,EECAB,EDCBA,BBBCE,EDBAB,ABCDE,ABBDE,ABCDE,ACDDD,EDCBA,EDBBA,ACDDD,BABDE,ADEDB,EDBAA,AACEE,ACDDD,ACDDD,EDCBA,ECBBB,ACDDD,DEDBA,DAACE,ACDDD,BABDE,ABCDE,AABDE,AACDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
802,ACDDD,EDDBA,EECAB,EDCBA,AACEE,EDBAB,ABCDE,DDDCA,ABCDE,ACDDD,EDCBA,EDBBA,ACDDD,BABDE,AEECB,EDCBA,DDDCA,ADEDB,ECBBB,EDCBA,BDEDA,BBBCE,EBABE,ECAAD,ACEDB,AACDE,ABCDE,ABCDE,AACDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
803,CEDAB,EDCBA,ACCCE,ACDDD,EECAA,EDBAC,ABCDE,ABBDE,EECAA,EDCBA,CBBCE,ACDDD,EDCCA,DBACE,ADCCE,CABDE,AACEE,BBDEC,ECBBB,ABCEE,BBBCE,AACEE,EECAA,BCBBE,ABDEC,ABCDE,BBBDE,ACDDE,ABCDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
804,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,BBBCE,ABCDE,ABBDE,ABCDE,ECBBB,EDCBA,EDBBA,EDBAC,AACEE,ADDCC,EDCBA,AACEE,ACDDD,EBABC,EECBA,EDCBA,EDCBA,ECBBB,BCBBE,ABCDE,AACDE,ABBDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
805,EDCAA,EDDCA,AACED,ABCEE,DECAB,EDBAD,ABCDE,BABDE,ECBBB,ECDDA,AACEE,ABDED,EDCBA,CABCE,BEDCA,ACDDD,ABDEC,DBABE,CEDAB,ABDED,CEDBA,ACDDD,CACEC,BECBC,ABDED,ABCDE,ABCDE,CBBCE,ACCDE,ABBDE,ECBBC,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
806,DDBAD,EDCBA,EECBA,EDBAA,DDDCA,EDCBA,ABCDE,ABCDE,ABCDE,ACDDD,ADDDD,EDCBA,DDDCA,EDCBA,EDBAB,ABCDE,DDDDA,ECBBB,EDDCA,ABCDE,ABDEE,DABEC,ACDDD,ECBBB,AACED,CCDDA,ABBCE,ACCCE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,BBDEB,EDCBA,EDDCA
807,EBBCB,EDCBA,EECAB,EDCBA,ACDDD,EDBAC,DDDCA,ABCDE,ABCDE,CCDDA,ACDDD,DEDBA,EDCBA,BABDE,AEECB,EDCBA,BBBCE,ACDED,EDCAA,EDBAB,EDBBB,DDDCA,CEDBA,CCBBE,ACDDE,ABBCE,EECAA,ECCCA,EBBCC,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCEE,DBDDA,DCDDA
808,ACDDD,EECBA,EECAA,EDBAA,EECBA,BEDBB,ABCDE,ABCDE,ABBCE,ACDDD,BEDBA,EDCBA,EDCBA,EDBBB,ABCDE,AACED,ABCDE,CABDE,ACDDC,BBDEB,BBBCE,ECBBB,BBBCE,ADEDA,AADED,BBBDE,ACCCE,AADED,DBABE,ABCDE,ABCDE,ACDDD,ABCDE,ABCDE,ABCDE,ABDED,EDCBA,EDCCA
809,EDCAA,EDCBA,AACED,ABCDE,EECAB,EDBAD,ABDEE,DDDCA,ABCDE,AACEE,ABDDE,EDCBA,EDCBA,CABCE,ECBBA,ADEDB,BBBCE,ADCBE,CBBCE,DDBAD,DDBAD,ADDCC,ACEEA,EBABD,ABDED,AABDE,ABCDE,ACEEB,ABCDE,DDDCA,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
810,EDBAC,DEDBA,EECBA,EDBAA,EECAA,EDDBA,ABDDE,ABCDE,ABCDE,ACDDD,ADECB,EDDBA,EDCBA,CCDDA,EDCBA,EDBAB,EECAB,DDDCA,EDDCA,ECBBB,ABCEE,EECAA,ECBBB,CABDE,AACED,BBBCE,ABBCE,ABCDE,ACDDD,ABCDE,ABCDE,ABCDE,AACEE,ACDDD,EDCBA,EDCBA,EDCBA,EDCBA
811,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,AACEE,ABCDE,ABBDE,ABCDE,ACDED,EDCBA,EDBBA,EDBAC,ABDDE,ADEDB,EDCBA,BDEDA,ABBCE,ECBBB,EECBA,EDCBA,EDCBA,ECABC,BCBBE,ADDDD,AABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
812,ACDDD,EEDBA,EECAB,EDCBA,EDDBA,AACEE,ABCDE,ABBDE,DDDCA,ACDDD,EDCBA,EDBBA,EDBAC,ABDDE,ADDDC,EABDC,BBBCE,ACDDD,EABDD,EECBA,EDCBA,EDCBA,BBBCE,BDCBE,ADDDD,AABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
813,ACDDD,EDDBA,EECAB,EDCBA,AACEE,EDBAD,ABCDE,CCBBE,ABCDE,ACDDD,EDCBA,EDBBA,AACEE,BABDE,ACDDD,AACEE,ABCDE,ABDEE,ABCDE,ABCDE,ABCDE,ABCDE,BEDBB,BBBCE,ABDED,AACDE,EDCBA,EDBBB,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
814,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,BBBCE,EDCBA,ECAAD,ABCDE,ACDDD,EDCBA,EDBBA,EDBAC,ABCDE,ABDDE,ABCDE,ACDDD,EDCBA,CEDBB,ECAAD,ABCDE,AACEE,BBBBE,ABCDE,ADDCC,AABDE,ABCDE,ABDEE,EDCBA,ABBDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
815,EBBCB,EDBAB,DEBAC,ACDDD,EDCAA,EDDCA,ACDDE,ABCDE,ABDEE,ACDDD,ADDCC,EDDBA,EDCBA,BABDE,AEDCB,EDBBA,ACDDE,ABDEC,DAACE,EBCDB,BACEE,EDCBA,EECAA,DCDDA,DCDDA,EDBAB,ADCCE,DEDBA,BCBBE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCEE,DBDDA,DCDDA
816,EECAA,EEDBA,AACED,ABCDE,DECAB,EDBAD,ABCDE,BBBDE,ECBBB,ECCCA,AACEE,ACDDD,EDCBA,CABCE,ADECB,ECBBB,ABCEE,AEDBB,ECBBB,DABDD,BEDBB,AABDE,CEDAB,EDCBA,AACEE,BBBCE,AABDE,BEDBB,CBBBE,ABCDE,ABCDE,DABCE,ABCDE,ABCDE,ABCDE,EDCBA,EDCBA,EDCAA
817,ECBBB,BCBBE,ABCEE,EDBAB,EECAA,EDBAC,EDBAB,ABCDE,ABCDE,ACDDD,BEDCA,EDCBA,EDCBA,BABDE,ADDCB,EDBAB,BBDEB,ECBBB,ECBAC,ACDDE,BABEE,DAACE,ABCDE,ECBBB,DBDDA,DCDDA,ADDCD,BEDBB,ACCCE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCEE,DBDDA,DCDDA
818,EDBBA,DDDBA,AACED,ABCDE,DECAB,EDBAC,ABCDE,ABBDE,ABCDE,ECBBA,EDCBA,ABCDE,EDCBA,DBACE,AEDBC,CABDE,ABCDE,AACEE,ECBBB,DDDCA,CABDE,DABDD,BECBD,EEBAB,ABDED,BABDE,ABCDE,ABCDE,ACCCE,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
819,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,ABBDE,ABCDE,ABBDE,ABCDE,EBBCB,EDCBA,EDBBA,EDBAC,ABCDE,ACDDE,ABCDE,ABCEE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,BABDE,ACDEC,BABDE,ABCDE,DDDCA,EDCBA,CBACE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,EDCAA,CDBAE
820,BBDEB,DDBAD,EECAA,EDCAA,EECBA,CEDBA,ACCCE,BABDE,AACEE,ACDDD,CEDBA,EDCBA,ECBBA,BBDEC,BBBDE,ABCDE,BEDBB,BBDEB,ADDCC,ABCDE,ADEDA,DDDCA,ACEEA,DABDD,CCDDA,AADED,BDEDA,EDBAB,DABDD,ABCDE,AACDE,ABCEE,AACEE,ADDCD,ABCDE,ABDED,EDCBA,EDCCA
821,ACDDD,EDDBA,EECAB,EDCBA,ACDDD,EDBAD,ABCDE,EECAA,ABCDE,ACDDD,EDCBA,EDCBA,ACDDD,BABDE,ACDDD,CDBAE,ABCDE,ABCDE,ABBDE,ABBCE,ABDED,BEDBC,ADDDC,BDCBE,DDDCA,EDBBA,CBBCE,BABDE,ABBDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
822,ACDDD,EDDBA,EECAB,EDCBA,BBBCE,EDBAB,ABCDE,ABBDE,ABCDE,ACDDD,EDCBA,EDBBA,AACEE,BABDE,ADEDB,EDBBA,CDDDA,ACDDD,DDBAD,EECBA,BEDBB,BBDEB,ECBBB,BCBBE,ABDEC,BABDE,ACCCE,ABCDE,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
823,ACDDC,EDCBA,EECBA,EDBAA,EECBA,ABDED,ABCDE,ABCDE,ACDDE,ACDDD,ADDDD,EDDBA,EECBA,EDCBA,EDBAB,ABCDE,AEDBC,BACEE,EDBAD,DDDCA,DABDD,ECBBB,BABDE,CABDE,AACED,BBBCE,ABCDE,EECBA,BCBBE,ABCDE,ABCDE,ACDDD,ABCDE,ABCDE,ADDCD,ABDEB,EDCBA,EDDCA
824,ADDCD,CEDBA,EDCBA,EDBAB,DEDBA,EDCBA,ACDDD,ABBDE,ABCDE,DDDCA,CEDBA,EDCAA,EDBAB,EEDBA,DBACE,EABCD,DDDCA,BBBCE,DBDDA,CACEC,BBDEA,ACCCE,BCBBE,ABDED,DBCDA,DCDDA,ACDDD,ADDCD,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ACDCE,ABDEC,CDBAE,BCBBE
825,EDCAA,EDCBA,AACED,ABCDE,DECAB,EDBAD,ABCDE,BABDE,ECBBB,ECCCA,AACEE,ABDDD,EDCBA,DAACE,BEDBB,BABDE,ABCDE,ABDEC,ECBBB,CECAC,DDBAD,DDBAD,DDBAD,DDDBA,AACEE,ABCDE,ABBDE,ACCCE,ABCDE,ABCDE,ABCDE,DDDCA,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
826,ACDDD,EDDBA,EECAB,EDCBA,BBBCE,EDBAB,ABCDE,ABCDE,ABCDE,ACDDD,EDCBA,EDCBA,AACEE,BABDE,ADEDB,CEDBA,ECBCA,ABDEB,ECBBB,EDCBA,ECBBB,DDBAD,DDDCA,BCBBE,ACDDD,AACDE,ABCDE,AABDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE
827,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,BCDDA,DEDBA,EDBAC,ABCDE,ECBBB,EDCBA,EDBBA,EDBAC,BABDE,ABDDE,ABCDE,DEDBA,EECBA,EDCAA,EDCBA,EECAA,EBCDA,ECABD,BCBBE,ABCDE,AABDE,ABBDE,CEDAB,ECBBB,ABBDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
828,ACDDD,BACDE,ACDDD,EDBAB,EECAA,EDBAD,ABCEE,ECBBB,ABCDE,AACDE,ACDDD,DEDBA,EDCBA,EBABE,ABCEE,BABDE,DBDDA,ACDDD,CBDEB,ABCEE,ACDDD,ECCBA,DABDD,CBBBE,ACDDD,AACDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,DDDCA,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
829,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,BCEDA,CEDBA,EDBAC,ABCDE,ECBBB,EDCBA,EDBBA,EDBAC,ABCDE,ABCDE,ABDDE,CDDCA,EDCBA,CEDCA,EBBCB,EBACD,BDCBD,EBBCC,BDBBE,ACDDE,ABCDE,ABBDE,ACDDD,EDBAB,BBBCE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
830,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,AACEE,ABCDE,ABCDE,ABCDE,ACDED,EDCBA,EDBBA,EDBAC,BBBCE,ECBBA,EDCBA,ABDED,ACDDD,ACDDD,DDDCA,EDCBA,ACDDD,DEDBA,BCBBE,ABDDD,BABDE,ABCDE,ABCDE,ABBDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,EBBBC,AACEE,ABCDE,ACBCE
831,ACDDD,EDCBA,EECAB,EDCBA,BBBCE,EDCBA,EDBAB,BBBDE,ABCDE,ACDDD,EDCBA,EDCBA,ABDDD,BABDE,ADEDC,EDCBA,EDCBA,ECBBA,EECAA,EDCBA,EDCBA,EDCBA,ABCEE,ADDCD,ABCDE,ABCDE,ECBAC,DECAB,ABCDE,BABDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
832,ACDDD,EECBA,EECAB,EDCBA,EDDBA,BBBCE,ABCDE,ABBDE,ABCDE,ECBBB,EDCBA,EDBBA,EDBAC,AACDE,ADDCC,EABDC,CDDDA,ACDDD,ACDDD,EECBA,EDCBA,EDCBA,ECBBB,BCBBE,ACEDB,AABDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
833,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,AACEE,ABCDE,ABBDE,DDDCA,ACDDD,EDCBA,EDBBA,EDBAC,ABCDE,ACDDD,ABDEE,ABDDE,ABCEE,ABCDE,ABCDE,BBBDE,DECAC,ABCDE,BCBBE,ABDED,AABDE,ABBDE,EECBA,EDBBA,ABCDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,AACEE,ABCDE,ACBCE
834,ACDDD,EDDBA,EECAB,EDCBA,BBBDE,EDBAD,ABCDE,ABBDE,ABCDE,ACDDD,EDCBA,EDBBA,AABDE,BABDE,ACDDD,AACDE,ABCDE,ABCDE,AACDE,ABDEE,ABCDE,ABCDE,ABCDE,BABDE,ABDED,BABDE,DDDCA,EDCBA,ABCDE,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
835,ECBBB,BCBBE,ABCEE,EDCBA,EECAB,ECBAD,ECBBB,BBBCE,ABDDE,ACDDD,BEDCA,EDCBA,EDCBA,BABDE,ADDCC,ECBBB,AACDE,DDDCA,ECBBB,EBABD,BABDE,CCBBE,AEDBD,ECDCA,CBDDA,DCDDA,ADDCE,BEDBB,ACCCE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCEE,DBDDA,DCDDA
836,EDBAA,EDDCA,AACED,ABCEE,DECAB,EDBAD,ABCDE,ABBDE,ECBBB,ECCCA,AACDE,ABDED,EDCBA,CAACE,AEDCB,EDCBA,CCBAE,BDEDA,EDBAC,ACDDE,ADEDA,CABDE,CEDAB,EDBAB,ABCDE,AABDE,BBBCE,ADDCD,ADDCD,ABCDE,DDDCA,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
837,EBBCB,EDCBA,EECAB,AACEE,EDCBA,EDCBA,BABDE,ABCDE,ABCDE,BABDE,ADDCC,EEDBA,EDCBA,BABDE,ADDCD,EDCBA,AABDE,ADDCC,BEECA,EDCBA,EECAB,EDBAB,AEECB,ADEDB,DCDDA,DCDDA,ADDCD,BEDBB,ACCCE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCEE,DBDDA,DCDDA
838,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,AACEE,EDCBA,CBBCE,CDEDA,ACDDD,EDCBA,EDBBA,EDBAC,ABCDE,ABDDE,ABDED,EDBBA,EDBAA,EDBAC,EDBAB,DDDCA,ADDDC,DEDBA,BABDE,ACEDB,ABBDE,ABDDE,EDBBA,CBBCE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE
839,DDDCA,EDBAB,EECBA,EDBAA,EECAA,ECBBB,ABCDE,ABCDE,ABCEE,ACDDD,ADDCC,EDDBA,DDDCA,EDCBA,ECBBA,DECAB,EECAB,BACEE,EDDCA,ABCDE,ABCEE,CABED,BABDE,DDDCA,DABDC,AACDE,ABCDE,ACDDD,BCBBE,ABCDE,ABCDE,BBBCE,ABDEE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE
840,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,ABCDE,ABCDE,ABBDE,ABCDE,ECBBB,EDCBA,EDBBA,EDBAC,ABCDE,ACDDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,BCBBE,ABDED,BABDE,DDDCA,EDCBA,DBABE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
841,ACDDD,BACDE,ABDEE,EECAA,EECAA,EDBAD,DDDCA,ABBDE,ABCDE,ABCDE,ACDDC,EDCBA,EDCBA,CABCE,ADEDB,DDDCA,CABDE,EECAA,ECBBB,BBBCE,DDBAD,DABDD,CEDAB,ECABC,AACEE,AABDE,BBBDE,ECAAE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
842,ACDDD,EDDBA,EECAB,EDCBA,EECAA,EDBAC,ABCDE,EECAA,ABCDE,ABDED,EDCBA,BBBCE,EDCBA,BABDE,ACDDE,ABCDE,ABCDE,ABCDE,ABBDE,ABCDE,ACDDE,ABCDE,ADDDD,ECAAD,ABDED,BABDE,EDCBA,EDCBA,ECBBC,ABCDE,ABCDE,ABCDE,ABCDE,ECBBB,ABCDE,ABCDE,ABCDE,ABCCE
843,ACDDD,DEDBA,EECAB,EDCBA,EDDBA,EDBAC,ABCDE,ABBDE,ECBBB,ACDED,EDCBA,EDBBA,BBBCE,BABDE,ACDDD,ABCDE,ABCDE,ABCDE,ABCDE,ABCDE,ABDEE,ABCEE,ABDDD,ABCDE,ABDDD,BABDE,ABCEE,EDBBA,EDDBA,BBBCE,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,AACEE,ABCDE,ACBCE
844,ACDDD,EDDBA,EECAB,EDCBA,EDDBA,EECBA,EDCBA,BBBCE,EBBBC,ACDDD,EDCBA,EDBBA,BBBCE,ABCDE,ACDDD,ABCDE,ABDED,ABBCE,CDECA,DDDCA,CEDBA,BBBBE,ADCBD,ACCCE,ABDED,ABBDE,ABCDE,ABDED,ABCDE,ABCDE,ABCDE,EECAA,ABCDE,ABCDE,ABCDE,AACEE,ABCDE,ACBCE
