,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
753,DFDCA,FEDBA,AADEF,FDEAA,ECACF,ABCFF,DDEEA,AFDEB,BBAEF,BFDCA,FECAB,ADEEE,BAFFC,ABEFC,AFAEE,ABCFF,AAFDD,AAEEE,FFACB,ABBEF,AADEF,ABCFF,BACDF,BBBEF,ABCEF,DABDF,ABDEF,ABDEF,ABEEF,BBDCF
754,AEDEC,FEDBA,EFCBA,EEECA,EFDBA,FBCBB,DEFAB,ADEEE,FECBA,FDDBA,ABDEF,ACEEE,EEDCA,FECBA,FEBBA,FEDBA,FECCA,FEEAA,AECDE,BADEF,AACEF,ABCEF,EFDBA,DABCF,ABCEF,ABCEF,EEEAA,ABDEF,ABEEF,BBDCF
755,FADBC,FEEAA,BCBBF,FDDAB,EDAFA,AECEE,ABDEF,AACFF,BFFBA,FEDBA,FDBAC,ADEED,FDBAB,FFADB,BAEDF,BDADF,ACBFE,FFCAC,EEECA,BAECF,EEEAA,AAEEE,FDBBB,ABCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,CEBFA
756,FCBCB,FEDBA,FFCBA,DCCFA,EEEBA,ABDEF,ACDEE,ABEEE,DFDBA,BBBBF,FCCBB,CFFAB,EEAFA,ABFEE,AEEDD,EAEEA,EEEAA,AAEEE,ADFAD,DADEE,CCCBF,EACEE,AACFF,BBDBF,ABCEF,ADEEE,ACBEF,ACEEF,ABFED,FEDCA
757,AEEEC,FEDBA,EFCBA,BCBBF,FDABD,ABDEF,FFABB,ADEEE,FECBA,CBBBF,FDBAC,ADEEE,EFBBB,CEDAF,DDDFA,CBBBF,EAEDD,FEDAB,FECDA,BADFE,AACEF,ABDFF,AADFF,ABCDF,ABCEF,ABCEF,FFBBB,ABDEF,ABDEF,BBDCF
758,FCBBB,FEDBA,FFCBA,FEDBA,EFCBA,ABCEF,BBCDF,ABEEE,BFDDA,FEDBA,BFDBB,BBBFF,FCDAD,FBBFB,BBCFB,EAEEA,FBBBF,FBBBB,ADFAE,BBBFE,BBBEF,AAFDD,EDDEA,BBCDF,ABCEF,ABDEF,ADBFE,ACEEE,ABFDC,FECCA
759,AEEEC,FEDBA,EFCBA,BBBFF,FEDBA,BADEF,FABDE,ADEEE,FECBA,BBBEF,FDBAE,AEEDC,FECBA,FEDBA,DFDDA,AFBFB,EDCFA,FCCBB,ACBFE,AADFF,ABCEF,AAEFD,ABFDD,AADEF,EEEEA,ABCEF,ABDEF,ABDEF,BAFFC,FEDAB
760,BEEEA,FECBA,FFCBA,FEDBA,CFCBB,ABDEF,ABDEF,ABEEE,DFDBA,FEDBA,DCCFA,FADDA,ABDEF,ADEEE,AAFEE,ABCEF,ABEEF,EEEAA,AADDF,EABFE,BBBFE,BACFE,FBBCC,ABCCF,ABCEF,ADEEE,ACBEF,ACEEF,ABFDD,FECCA
761,AEEEC,FEDBA,EFCBA,EEECA,ECACF,ABCFF,EEEAA,ACEEE,FECBA,FEDBA,AAEEF,ADEEE,ABCEF,ABDEF,ABCEF,ABDEF,AADDF,ABDEF,ADEFB,CADFE,EEECA,FCBCB,ABEDF,BBCDF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
762,FBBFB,FECBA,FFCBA,FEDBA,FEDAB,ABDEF,ABCEF,ACEEE,AFDDB,FEDBA,EEEBA,FCBBB,EFABD,ABFEE,EEFAA,ADDEE,ABEEF,ADCFE,ACFBF,BBBFE,DDADF,AADEF,FCBBB,ABCDF,ABCEF,BBBFF,AEBEE,ADEEE,BCFCB,FECCA
763,AEEEC,FEDBA,EFCBA,BBBFF,ECACF,ABCFF,FBBCC,ADEEE,FECBA,FEDBA,DFBAD,ADEEE,ABDEF,ABCEF,ACCEF,ABDEF,ABDEF,ACDEF,CBEFA,AADFF,AACEF,EEEBA,FCBBB,BBCDF,ABCEF,ABCEF,FBBBB,ABDEF,ABEEF,BBDCF
764,FCCAD,FEDBA,FFCBA,FEDAA,FDBBB,ABDEF,ABCEF,ABEEE,AFEDC,FEDBA,EFCBA,FDBBB,DEFAB,CDEEA,DCFAB,EEEAA,ABEEF,FBBBB,ACFBF,BBBFE,BBBEF,BBCEF,ABCEF,ABCDF,ABCEF,ABCEF,BBBBF,EAFBD,FBCBB,FECCA
765,FBBBC,FEDBA,FFCBA,CCCFA,EEEBA,ABDEE,ADDEE,ABEEE,AFECB,BBBBF,EEEBA,CEFAC,ABDEF,AAEEE,ADDDF,FBBBB,FBBBB,BBBBF,ACFBF,BBBFE,CCAFD,AEBFC,BBBFF,BBCCF,ADCEE,ABCEF,ACBEF,ACEEE,ABFDB,FECCA
766,AEEEC,FEDBA,EFCBA,EEECA,FDABD,ABDEF,EEFAA,ADEEE,FECBA,FEDBA,AEEDE,ADEED,FCBAE,EECAE,DFACC,FEDBA,FECBA,FEDAB,DCABF,DACFE,AACEF,ABDFF,ABDEF,ABCDF,ABCEF,EEEEA,ABDEF,ABDEF,ABEEF,BBDCF
767,AEEEC,FEDBA,EFCBA,BCBBF,FEBBB,FDCBA,EEFAA,ACEEE,FECBA,CBBBF,FDBAE,ADEEE,FDDEA,EAFDC,FEEAA,EEDDA,CCFEA,ABBFE,BBBEF,FECBA,DACDF,ABCEF,FBBBB,BBCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABEEE,BBDCF
768,AEEEC,FEDBA,EFCBA,EEECA,AEEED,FDBBB,BCEFA,ADEEE,FECBA,FEDBA,AAEEF,ADEEE,CDFBB,FCCBB,FCAEB,CBAFF,BEADF,AADFF,FCBEA,AADEF,ABEFE,ABDFF,AADEF,ABCEF,FBBBC,ABCEF,ABDEF,ABDEF,ABDEF,ABDEF
769,FDCBA,FEDBA,AADEF,FDEAA,ECACF,ABCFF,DDEEA,AFDEB,BBAEF,AFEDB,FECAB,ADDEE,EDDAF,FDEAC,FEDCA,AECEE,DEAEE,EEAEA,ADCFC,BBBFE,BBCDF,ABDEF,ABCEF,ABCDF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
770,BCCAF,DEBFA,CAFEB,FBEBB,DFEBA,ABCEF,ABCEF,ABBFF,DFCCA,FEDBA,FEDBA,FBBBC,ABDEF,ABFEE,DEEDA,ADCFE,ABEEF,BBBBF,FDFBA,BACEF,BBBDF,ADCEF,AACEF,ABCDF,ABCEF,ABCEF,ACCEF,ACDEF,ABFED,FEDAB
771,AEDEC,FEDBA,EFCBA,EEECA,AEEDC,FDCBA,BCEFA,ADEEE,FECBA,FEDBA,AACEF,ACDEE,FEACB,FEDBA,FDBDA,FEBBC,FECBA,FCEBA,FFBCA,BADCF,AADEF,ABEEE,FCBBD,CBACF,ABCEF,FFBBB,ABDEF,ABDEF,ABEEF,BBDCF
772,BAFFB,FEDBA,FFCBA,FEDBA,DDFBA,ABDFF,ABDEF,ABEEE,BFECB,FEDBA,CCCFA,BABFF,AFBBF,DEAEE,AAEEE,ABCEF,FBBBB,DDFAA,ACFBF,DDDAF,BBBEF,BFCCC,CBBFB,ABCDF,BABFF,BBBCF,ACBEF,ACEEE,ABFDB,FECCA
773,AEEEC,FEDBA,BBBFF,FEDBA,FDABD,FBBBC,ABDEF,ADEEE,CBBBF,FEDBA,FDBAC,ADEED,FDCBB,BBBFC,FEEAA,FEDBA,CCBBF,EEADD,FADEB,CAFDD,AACEF,ABDEF,ABDEF,ABCDF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
774,EEEAA,FDCCA,FFCBA,FEEAA,EEEAA,ABDEF,AAEEF,ABFEE,AEECD,FEDCA,FECBA,FDBBB,FABCE,FFBBB,DCFAB,ABCEF,ABEEF,FBBBF,FBBBB,BBBFE,DABCF,AACFF,ABDFF,ACDCF,ABCEF,ABCEF,BBBBF,ADEDE,BCFCB,FECCA
775,AEEEC,FEDBA,EFCBA,EEECA,AEEDC,FDCBB,BCEFA,ADEEE,FECBA,FEDBA,ACDEF,ACEEE,FFDAB,FDDBA,FEEBA,FEDBA,FFCAA,FEBAD,FEDBA,BADEF,AACEF,ABEEE,EACEE,BBCDF,ABCEF,FFBBB,ABDEF,ABDEF,ABEEF,BBDCF
776,FCBBB,FEDBA,FFCBA,FEDBA,EEFAA,ABDEF,ABDEF,ABEEE,DFDBA,FEDBA,BBBFC,BBEFB,CADDF,DAEEE,ABEEE,DEEAE,BFBBC,BFBBB,ADFAD,BBBFE,BBBEF,BDCFB,ADEEE,ABCDF,ABCEF,ABCEF,ACBEF,ACEEF,ABFDD,FECCA
777,AEEEC,FEDBA,EFCBA,EEECA,ECACF,ABCFF,EEEAA,ADEEE,FECBA,FEDBA,ADEEE,ADEEE,ABCFF,ADFCD,ABCEF,ABDFF,ABCEF,ABDEF,ABDFD,BACFE,EEEBA,FEDBA,CACEF,ABCEF,ABCEF,FBBBC,ABDEF,ABDEF,ABEEF,BBDCF
778,AEEEC,FEDBA,EFCBA,BBBFF,FDABD,ABDEF,FABCC,ADEEE,FECBA,BBBFF,FDBAC,ADEEE,FDCBB,FDAAD,FEEAA,FEDBA,FEAAE,FEDAB,FECDA,BADFE,AACEF,ABDFF,ABDEF,ABCDF,ABCEF,FFBBB,ABDEF,ABDEF,ABEEF,BBDCF
779,FCBBB,ECFCA,FFCBA,FEEBA,FCCBB,ABDEF,ABBFF,ABEEE,BFCCB,FEDBA,BBFDB,DACEF,DDEEA,ABFEE,EAAEE,ABCEF,ABEEF,AEBFE,EEEEA,FAFCB,DADBF,BBAFE,CBBFB,ABCDF,ABCEF,BBBCF,ACBEF,ADEEE,ABFDC,FECCA
780,EFBCA,FEDBA,AADEF,FDEAB,ECACF,ABDEF,ABCEF,FCBBB,FECBA,ABEFE,FECAB,ADEED,FAFBC,ACFDE,EDFAA,FBBBF,BBFCC,AAEEE,EFCDA,BACFE,AACEF,ABCFF,AADEF,ABCDF,ABCEF,ABCEF,FBBCC,ABDEF,ABEEF,BBDCF
781,AEEEC,FEDBA,EFCBA,EEECA,FDABE,ABDEF,EEFAA,ADEEE,FECBA,FEDBA,AEDDE,ADEED,EFBAD,BDADF,FCCBB,FEDBA,EAEDD,FEDAB,DCABF,BAEEE,BACEF,ABDFF,ABDEF,ABCEF,FFBBB,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
782,FBBEB,FEEAA,FFCBA,FEDBA,FEDCA,ABDEF,ABCEF,ABEEE,AFEDC,FECBA,ECBAF,FCBBB,FDABC,CDEEA,DCFAB,ABCEF,FBBBC,ADCFE,ACFBF,BBBFE,BBBEF,BBBFF,BAEEE,ABCDF,ABCEF,BBBCF,AEADF,BAFCE,BCFCB,FECCA
783,AEEEC,FEDBA,EFCBA,EEECA,AAEEF,FDCBA,AACEF,FBBBB,FECBA,FDDBA,DEEDA,ACEEE,ACDEE,FEDAA,FECBA,DEEDA,FEBBB,FEBBB,FADEC,AAEEE,AACEF,ABDEF,ABCEF,FBBBD,ABCEF,ABCEF,ADBEF,FCBBB,ABDEF,BBDCF
784,AEEEC,FEDBA,EFCBA,EEECA,BBBFF,ABDEF,ABCEF,FFBBB,FECBA,FEDBA,BBBBF,ADEED,FBAEE,EECAE,CCBBF,FBBBE,FECBA,CCBBF,FECDA,BADFE,AACEF,ABDFF,ABDEF,ABCEF,ABCEF,EEEEA,ABDEF,ABDEF,ABEEF,BBDCF
785,FEBBB,EEECA,FFCBA,FEDAA,FABCD,ABDEF,ABCEF,ABEEE,AFDCD,FEDBA,EEEBA,FCCBB,EFABC,ABFEE,DCFAB,FBBCC,ABEEF,ADCFE,FFBBB,BBBFE,BBBEF,BBCDF,ABDEF,ABCDF,ABCEF,ABCEF,AAEEE,ADEEE,BCFCB,FECCA
786,AEEEC,FEDBA,EFCBA,AAFEE,FDABD,ABDEF,AACEF,ADEEE,FECBA,AEEED,FDBAC,AEEDD,FECBB,EEDAE,FEEAA,CCFBB,FECBA,FEDAB,DCBFA,BAFEE,ABDEF,ABDFF,ABDEF,ABBEF,FBBBC,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
787,AEDEC,FEDBA,EFCBA,AAFEE,FDABD,ABCEF,AACEF,ADEEE,FECBA,AEEDD,FDBAC,ADEED,FEDCA,EEAAE,FEEAA,FEDBA,FECBA,EFBBB,FECDA,BAEFC,BACEF,ABDEF,ABDEF,ABCEF,FBBBC,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
788,AEEEC,FEDBA,EFCBA,BCBBF,FDABD,ABDEF,FFABB,ADEEE,FECBA,FEDBA,FDBAC,ADEEE,FDBAE,BBBFF,DDAEE,FBBBE,FECBA,AEEDD,FECDA,BADEF,BACEF,ABDFE,AADEF,ABCDF,EEEEA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
789,FEBBA,BBBFE,AEDEE,FEDAA,ECACF,ABCFF,FABDD,BCBCF,ACEEE,FEDBA,FEBAB,AEEDD,FAFBC,DABEF,EEBAE,EAAEE,BFFBB,FFCAB,EECDA,BACFE,ABCEF,AADEF,ABEEF,ABCDF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
790,AEEEC,FEDBA,EFCBA,BBBFF,FDABD,ABDEF,FFABB,ADEEE,FECBA,BBBFF,FDBAD,ADEEE,FEDCA,FBBEB,CEAEE,FEDBA,FECBA,BBAFF,CBAFE,CAFDD,AACFF,ABDFF,AADEF,ABCDF,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
791,AEEEC,FEDBA,EFCBA,EEECA,AAEEF,ABDEF,ABCEF,FBBBB,FECBA,FEDBA,BBBBF,ADEEE,EFADA,EECAE,AEEDD,FEDBA,DDFAA,EEEAA,BBFAE,ABEFD,AACEF,ABDEF,ABEEF,BACDF,ABCEF,ABCEF,DABEF,ABDEF,FDECA,FEDAA
792,AEEEC,FEDBA,EFCBA,EEECA,AEDEE,ABDEF,DDEEA,ADEEE,FECBA,FDDBA,ADEDE,ADEEE,DFADD,CEDAF,CCCAF,AAEEE,FECBA,FEDAB,FECDA,BADFE,BACFF,ABDFF,ABDEF,ABCDF,ABCEF,ABCEF,ACBEF,ABDEF,ACFEC,FEDAA
793,FBBBC,FECBA,FFCBA,EEEDA,AFEBC,ABDEF,ABBFF,ABEEE,AFEDC,FEDBA,FDCBA,FDCBB,ABFDD,ABFEE,EEEDA,ABCEF,DDEEA,ADCFE,ACFBF,BBBFE,BBBEF,ABEEE,FDBBB,AACEF,ABCEF,ACCDF,ADAEF,ADEDE,BCFCB,FECCA
794,AEEEC,FEDBA,EFCBA,EEECA,AEDEE,ABDEF,DDEEA,ADEEE,FECBA,FEDBA,BCBBF,ADEEE,FECBB,EECAE,FCAEB,FEDBA,CFBBB,EAEDD,FCBCA,BADFE,AACEF,ABDFF,ABDEF,BACEF,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
795,FBCBC,ABCDF,EFBBA,FDEAA,ECACF,EFDAA,ABCEF,ACEEE,CFDBA,FEDBA,FEBAB,ADEEE,FCABE,ADFCE,EDFAA,BBBEF,AEEFB,EEEBA,CBADF,ABCEF,BDBFB,FFBBB,FADBC,ABCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,CEBFA
796,AEEEC,FEDBA,EFCBA,BBBFF,FDABD,ABDEF,FABCC,ADEEE,FECBA,AAEEE,FDBAC,ADEDD,FBADD,CEDAF,BFBAE,FEDBA,FECBA,FEDAB,FECDA,BADFE,AACEF,ABDEF,ABDFF,ABCDF,ABCEF,ABCEF,FBBBB,ABDEF,ABDEF,BBDCF
797,AEEEA,FEDBA,FFCBA,FEEBA,EEFAA,ABDEF,ABDEF,ABEEE,CFECA,FEDBA,BBBFD,ABBEF,ACFDD,ABFEE,CCAFF,ABCEF,ABEEF,AEBFE,FFBBB,DDDFA,CADEF,ABCDF,AEAEE,ACDCF,ABCEF,ABCEF,AECCF,EACDF,ABFDD,FEDCA
798,EEAEA,FEDBA,FFCBA,FEDBA,FECAB,ABDEF,ABCEF,ACEEE,AFDDC,FEDBA,EEDCA,FCBBB,FBDEA,CDEEA,DCFAB,FBBCC,ABEEF,ADCFE,EAEEA,AAFED,BBBEF,ABCEF,ABEEE,ABBEF,ABCEF,BBBCF,BBBFF,FEDBA,FEDBA,FECBA
799,FDCBA,FEDBA,AADEF,FDEAA,ECADF,ABCEF,ABCEF,FEBBB,FECBA,ACEEE,FECAB,ADEED,BACDF,ACFDE,FFCAA,BBBCF,ABEDF,CCBBF,FCBBB,AADFD,BACEF,ABDFF,ACCEF,ABCDF,ABCEF,ABCEF,FBBBB,ABDEF,ABEEF,BBDCF
800,AEEEC,FEDBA,EFCBA,EEECA,EFDBA,FCCBB,CDFAB,ADEEE,FECBA,FEDBA,AADEF,ACEEE,FEDBA,FECBA,FEBCA,FEEAB,AFBEE,BBBEF,BFDEA,ABEDF,AACFF,ABEEE,DFDCA,BBBDF,ABCEF,EEEAA,ABDEF,ABDEF,ABDEF,ABDEF
801,AEEEC,FEDBA,EFCBA,BCBBF,FDABD,ABDEF,FFABB,ADEEE,FECBA,CBBBF,FDBAC,ADEEE,FEBBB,AEEDE,EEADD,DFDCA,FCBBB,FEDAB,FEDAB,BAEEE,BACEF,ABDFF,ABDEF,ABDDF,FBBBC,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
802,AEEEC,FEDBA,EFCBA,BBBFF,FDABD,ABDEF,FBBCC,ADEEE,FECBA,CBBBF,FDBAC,ADEED,FECBB,EEDAE,FCCBB,FEDBA,BFFBA,BBFFA,CFEBA,ABEFD,AADEF,ABDEF,ABDEF,BACEF,FBBBC,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
803,DFCDA,BBBBF,ADDEE,FDEAA,ECACF,ABDFF,DDEEA,AFDDB,BBAEF,DFDBA,FECAB,ADEDE,BACDF,ADEEE,FCDBB,FBBCC,BBBFF,AEEDE,EFCDA,BADFD,ABCEF,ABDEF,ABDEF,BBBEF,ABCEF,DEEEA,ABCEF,ABDEF,ABEEF,BBDCF
804,AEEEC,FEDBA,EFCBA,EEECA,BBBFF,ABDEF,ABCEF,FFBBB,FECBA,FEDBA,BBBBF,ADEEE,FECBB,AEEDE,DDFAA,FEDBA,FECBA,CCBFB,FECDA,DACDF,ABDEF,ABDEF,ABDEF,ABCEF,ABCEF,EEEEA,ABDEF,ABDEF,ABEEF,BBDCF
805,FECBA,FFDBA,AADEF,FDEAB,ECACF,ABCFE,EEEAA,AEDED,AADEF,DFECA,FEBAB,ADFEC,ADDDF,CFDDA,BFCEA,AADFF,DFEBA,CCBFB,FDBDA,BACFE,ACBEF,ABDFF,ADBFE,ABCDF,FABCE,ABCEF,ABCEF,ABDEF,ABEEF,BBDCF
806,EEAEA,FEBBB,FFCBA,EEEDA,FECAB,ABDEF,AAEEF,ABEEE,AEDED,FEDBA,FECBA,FCCBB,CDEFA,EEAFA,DDFAB,ABCEF,ABEEF,EEEAE,EEEAA,BBBFE,BBCBF,ABEBF,ABDEF,ABDEF,ABCEF,ABCEF,ABCEF,ABDEF,BBFBE,FECCA
807,FADBC,FEDBA,FFCBA,AAEEE,FDACE,FFBBB,ABDEF,ADDFB,AEDED,FEDBA,FDBAD,ADEED,FEDBA,BBFAE,FCDCA,FFCAA,FDCCA,FFBBB,FECDA,BAEEF,ABBFD,FCBBB,FBDBC,ABCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,CEBFA
808,BEEEA,FEDBA,FFCBA,FEDBA,CFCBB,ABDEF,ABDEF,ABEEE,DFDBA,FEDBA,CCFCA,FABCE,ABFEC,CDEEA,DEAEE,BBBFC,BBBEF,AEBFE,AEAEE,BBBFE,BBCFE,DAFDD,FDDAA,BADDF,ABCEF,ABCEF,ACBEF,ACEEF,ABFDD,FECCA
809,FECBA,FEDBA,AAEEF,FDDAB,ECACF,ACCFF,FBBCC,BBBEF,ACEEE,FEDBA,FEBAB,AEEED,AFFCC,BBFBF,CFCBB,EEEAE,EEAEA,FBBBF,FDDAA,ABDFE,AACEF,ABDEF,DACEF,EEEEA,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
810,FDADA,FEDAA,FFCBA,FEDAA,FEDAA,ABDEF,ABCEF,ACEEE,AFDCD,FECBA,DCBAF,FCBBB,FDABC,FACCB,FBCBB,BFBCC,ABEEF,FBBFB,ACFBF,BBBFE,BBBEF,BBCEF,ABDEE,ABCDF,ABCEF,ABCEF,ADAEF,BFEBA,FEDBA,FECBA
811,AEEEC,FEDBA,EFCBA,EEECA,AAEEF,ABDEF,ABCEF,FBBBB,FECBA,FEDBA,BBBFF,ADEED,FECBB,EECAE,AEEDD,FEDBA,FECBA,DDDFA,DFBCA,BAFEE,AADEF,ABDFF,ABDEF,ABCDF,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
812,AEEEC,FEDBA,EFCBA,EEECA,AAEEE,ABDEF,ABCEF,ADEEE,FECBA,FEDBA,BBBEF,ADEEE,ECEDA,AAEEF,EEEAD,FEDBA,EEDDA,FEDAB,CFBFA,DAFDD,AACEF,ABDFF,ABDEF,ABCEF,ABCEF,EEEEA,ABDEF,ABDEF,ABEEF,BBDCF
813,AEEEC,FEDBA,EFCBA,BBBFF,ECACF,ABCFF,FFABB,ADEEE,FECBA,FEDBA,CFCAE,ADEEE,AADEF,ABDEF,BBCDF,ABCEF,ABDEF,ABCEF,AAEEE,DADFD,CCEFA,FDCBB,AADEF,ABCDF,ABCEF,FBBBC,ABDEF,ABDEF,ABEEF,BBDCF
814,AEEEC,FEDBA,EFCBA,EEECA,BBBFF,FECBA,ABCEF,FBBBB,FECBA,FEDBA,BBBEF,ACEEE,ABDFE,EEDDA,FEBCA,DFCAE,ACCFF,BFFAB,ABCEF,CAFDD,AACEF,ABDDF,EFDBA,BBBDF,ABCEF,EEEEA,ABCEF,ABDEF,ABEEF,BBDCF
815,FADBC,EDEAC,BBAFF,FEDAA,FEEBA,BADEF,ABDEF,ACEEE,AFDDB,FEDBA,FDBAC,ADEED,FDBAC,BBDBF,FCEAC,EEAEB,BAEDF,FCACC,CCEAF,CEBFA,FEBBB,EAEDE,FDBBB,ABCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,CEBFA
816,FECBA,FEDBA,AADEF,FDEAB,ECACF,ABCFF,EEEAA,AEDED,AADEF,EEECA,FEBAB,ADEED,FBBBD,AEEBE,EDFAA,EEAEE,BFCBC,ABEEE,EEFBA,ABBFF,BBBEF,ABDEF,AAFEE,ABCDF,DEEEA,ABCEF,ABDEF,ABDEF,FEDBA,FEDBA
817,FBCCB,BACDF,DFEBA,FDDAA,DBABF,FBCBC,AACEF,ABEEE,CFDBA,FEDBA,FEBAC,ADEEE,FDACC,BFBFA,EEFBA,BAEEF,BAEEE,BDFAD,BEFAB,CDBFA,EEEDA,FAECD,EFACB,ABCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,CEBFA
818,FDCBA,FEDBA,AADEF,FDEAA,ECACF,ABDFF,ABCEF,FCBBB,FECBA,ABEEE,FECAB,ADEEE,BACDF,ACFDE,EEFAA,DEEEA,CACFF,AEEDE,EEDDA,ABDFE,BABEF,ABDFF,AAEFE,ABCDF,ABCEF,ABCEF,FBBCC,ABDEF,ABEEF,BBDCF
819,AEEEC,FEDBA,EFCBA,EEECA,AACFF,ABCFF,ABCEF,FBBBB,FECBA,FEDBA,BBBEF,ACEEE,ABDEF,ACCDF,ACBEF,ABDDF,ABDEF,ABDEF,ACDCF,ABEFD,BABEF,ABDFF,FEDBA,FCABE,ABCEF,ABCEF,ACBEF,FBBBB,ABEFE,FDDAC
820,CBFBB,FDFAA,FFCBA,FEDBA,DFCBB,BACFF,BBCDF,ABEEE,DFDBA,FEDBA,BBBBF,FBBBB,ABDEF,FBCBB,DBAFD,ABCEF,AEEAE,EEAAE,FADAD,DDDFA,AAFDE,BBBFD,AEEAE,BACEF,AACEF,ACCEF,ADDFE,ACEEF,ABFDD,FEDCA
821,AEEEC,FEDBA,EFCBA,ABEEE,ECACF,BEFEA,ABDEF,ADEEE,FECBA,BBBEF,FDBAC,ADEEE,BDAEF,ABCEF,ABDDF,ACDDF,ABEDF,EABDF,EDBFA,EDEDA,FDCBA,AADFF,AADEF,ABCEF,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
822,AEEEC,FEDBA,EFCBA,BCBBF,FDABD,ABDEF,FFABB,ADEEE,FECBA,FEDBA,FDBAC,ADEED,FDBBB,EECAE,BBFFA,FEDBA,CFBBB,BFBEA,FECDA,ABCFD,BACEF,BACFF,ABDEF,ABCEF,ABCEF,FBBBC,ABDEF,ABDEF,ABEEF,BBDCF
823,ADCCF,FEDBA,FFCBA,FEDBA,ACEDE,ABDEF,ABCFF,ABEEE,AFDEB,FEDBA,FDCBA,FCCBB,BCEFA,FACCB,EEEDA,FCCDA,DAEEE,ADCFE,ACFBF,BBBFE,BBBFF,ABDFF,FDBBB,ABCDF,ABCEF,ACDDF,CEADF,ADEDE,BCFCB,FECCA
824,AFCED,FDCDA,EEDCA,BEFCA,FEBAD,BADEF,ABCEF,CDEFA,EFCCA,FDDBA,DEEDA,FCBBC,EACDE,FFBAB,AEDBF,AECFE,DDEDA,DAEBF,EFABC,CEAFA,CBCBF,FAEBC,ADCEE,ABCEF,ABCEF,ABCEF,ADBEF,ACEEE,BCFDB,EBEAF
825,FECBA,FEDBA,AADEF,FDEAB,ECACF,ABCFF,EEEAA,AEDED,AADEF,CFECA,FECAB,ADFDD,AADFE,ABCCF,FBEBB,CCFAD,DEAEE,EAEDE,CFBCB,ABCEF,ABCEF,AADEF,ABDEF,ABCDF,ABCEF,FFBBB,ABDEF,ABDEF,ABEEF,BBDCF
826,AEEEB,FEDBA,EFCBA,BCBBF,FDABE,ABDEF,FFABB,ADEEE,FECBA,FEDBA,FDBAC,ADEED,CEBAF,CFBBC,DAFCC,FEDBA,FCBBB,EAEDD,FADEB,BAEEE,AADEF,ABCFF,ABCFF,ABCEF,FBBBC,ABCEF,ABDEF,ABDEF,ABDEF,ABDEF
827,AEEEC,FEDBA,EFCBA,EEECA,BCCBF,FECBA,ABCEF,FFBBB,FECBA,FEDBA,BCCBF,ADEEE,ABEFE,FECBA,FECBA,FEDBA,FFCCA,EFEBA,BFDEA,DACEF,AACEF,ABDEF,EFCBA,BBCDF,ABCEF,EEEEA,ABDEF,ABDEF,ABEEF,BBDCF
828,BBBBF,ACDEE,FFCBA,FDDAA,ECACF,EEEEA,ABDEF,BBBEF,ADEEE,FEDBA,FECAB,ADEEE,BACDF,CFBAE,EEBAE,ABCFF,ADEEE,EEEDA,EFDCA,AAEFE,AADEF,ABEEF,ABCFF,ABCDF,ABCEF,FFBBB,ABDEF,ABDEF,ABEEF,BBDCF
829,AEEEC,FEDBA,EFCBA,EEECA,BBCBF,FECBA,ABCEF,FFBBB,FECBA,FEDBA,BBBEF,ACDEF,ACEEF,FFDBA,FEACB,FEADB,FACEB,FDECA,DDBFA,DADEF,ABCEF,ABCEF,FECBA,CBCBF,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
830,AEEEB,FEDBA,EFCBA,EEECA,AAEEE,ABDEF,ABCEF,FBBBB,FECBA,FDDBA,DEEDA,AEDED,FCBAF,CEDAF,BBBFF,EEEDA,FECBA,FEDAB,FECDA,BADFE,AACEF,ABDFF,ABEEF,ABCEF,ABCEF,ABCEF,ACBEF,FBBBB,ABDEF,BBDCF
831,AEEEC,FEDBA,EFCBA,BCBBF,FECBA,FACCD,EFABC,ADEEE,FECBA,CBBBF,FDBAE,ADEEE,FECAA,FECBA,FECCA,FECBA,FECBA,FDBAD,ABDFE,ABCDF,ABEFE,BABEF,ABDFF,CBADF,FBBBC,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
