,0,1,2,3,4,5,6,7,8,9,10,11
456,AABCDDD,DDCCBAA,DDCBAAA,AAABCDD,AACCDDD,DDCCBAA,BBDDAAC,AABCDDD,DDDCBAA,DDCBAAA,AABBCDD,AABCCDD
457,DDDCBAA,CCABBCD,DDABCBC,AABBCDD,AABCCDD,AABBCDD,DDCBAAA,AACCCDD,DDCBABA,DDCBBAA,CDCBBAA,BCDBACB
458,AABCCDD,AABCCDD,ACCDDBA,DDCBBAA,AABCCDD,ABCDDCB,ABDDCBB,BCDDCBA,DDCCBAA,AABCCDD,ABDDCBA,CDCDBBA
459,BABADDC,AABCCDD,DCDDAAB,DDCBBAA,DDCAABB,AABCCDD,ACDDCAA,DDCCBAA,BAABCDD,AACBCDD,BABDDBC,DDDCBAA
460,CCBAACD,DBCDAAC,CBAABDD,DDCBABB,ABCDDBB,DDCAABC,DCAABCB,AABCDDD,DDCBAAA,AABCDDC,ABCDDCA,BCDDCBA
461,DDCABBA,AABCCDD,DCBBCBA,ABDDDBA,DDBABCA,DCAABCD,ABDDCBA,CBAABDD,AAACCDD,DDCBAAB,CBCDDBA,BAABCDD
462,DDDCAAA,ABBCDDC,CDDDAAA,DDCCCAA,BAABCDD,AABCCDD,DDDBBAA,DDCCBAA,AAABCDD,DDCBAAA,DDBAABB,CDDDBAA
463,DCAABDB,BDDBABC,BAACDDC,AACDDCC,BCDDCAA,DDDCAAA,DDCBAAB,ACCDDBA,AABCDDD,DDCBAAB,AABCDDB,AABCDDC
464,DDCBAAA,CDCADAB,DDBAABB,AABCDDD,CDDDBAA,DDCCBAA,AAABCDD,DDCBBAA,BAABCDD,ABABBDD,DDBAABC,DDCBBBA
465,DCBBAAD,CAABCDD,CDDBAAA,AADDCBB,DCCDBAA,AABCDDD,DDCBBAA,AAABCDD,AAACDDD,DDCAAAB,BABBDDB,DDCBAAB
466,AAACDDD,ACBCDBC,DCDCBAA,DDDCBAA,BAABCDD,AABCCDD,ACDDCAA,DDCCBAA,DDBAABC,AABCCDD,AACDCCD,CDCDCAA
467,AABBCDD,DDDCBAA,CDCCCAA,DBDBAAC,AABCCDD,AAABCDD,DDBAABB,AABCCDC,DDCBABC,DCCCCCA,CACCDBD,AABCDDB
468,DDDCBAA,DDCBBAA,ACCBCBD,AACCBBD,AAACCDD,DCBAADB,ABBBCDD,AABCDCD,DDCBAAA,DDCCBAA,CDDBABB,AAACDDD
469,CDDCBAA,DDCBAAB,CDBCCBA,AABBCDD,AABCCDD,DDDBAAB,CDDCBAA,ABDDCCB,DDCCBAA,DDDAABA,ABBCCCD,AABBCDD
470,AABCDDD,DDCBBAA,DDCBAAA,AABBCDD,AACDDDC,DDCCBAA,BBDCABD,AABCDDD,DDDCBAA,DDBAAAB,AABBCDD,AABCCDD
471,AAABDDC,AABCDDD,BBDCAAD,DDCBAAB,DDCBAAB,AABCCDD,BCDDBAA,DDCCBAA,AABCDDD,ABBCDDC,AADDBBC,DDCBBAA
472,DDCCBAA,BAAABDD,AABCCDD,ABBCDDA,DDCCBAA,BAABCDD,CDDDBAA,BBAABDD,AABCDDD,AADCACD,DDCBBAA,DDBCBAA
473,ACCCAAD,DDBAABD,DDDCBAA,AABDDDC,AAABCDD,DDCBAAA,AAABCDD,DDCCBAA,DDCBBBA,BAABCDD,DDDCAAA,BCCDDBA
474,AABDCDD,DCDDCAA,AABDDDC,DDCBAAB,CDDCBAA,ABCDDCA,BBAABDD,DDDCBAA,DDCCBAA,AABBDDC,AABCDDC,AABCDDB
475,ABCCCCD,ABCDDCA,DDCBAAA,AABBBDD,AAACCDD,AABBCDD,DCBABBB,AACCDCD,DCDCBAA,DDCBAAA,AABCDDC,ABDDDCB
476,DDDCBAA,DDCBAAA,BDDBABC,ABABCDD,AABBCDD,AABCDDC,DDBAABB,AACDCCD,CCDDCAA,DDBBBAA,DDCCABA,BBCACDC
477,ABCDCCA,CDCCCAA,BBAACDD,ABDCBCD,DDBAABB,DCBAACD,ABDDCBA,DDBBBBA,DDBAABB,AABCDDD,ACCBACD,AABBCDD
478,DDDCBAA,DDCBAAA,CBAABDD,AABBDDD,ABCCDCC,DDCBBAA,DCBABBB,AADDCCC,DDCCCAA,DDCBABA,AABBCDD,ABACCDD
479,AABCDDD,DDCBBAA,DDCBAAA,AABBCDD,AACCDDD,DDCCBAA,CBDCAAC,AABCDDD,DDDCBAA,DDBBAAA,AABBCDD,AABCCDD
480,DDCBAAA,DCDAABB,AAACDCD,AAABDDD,ABCCDCC,DDDCBBA,BBAABCD,DDCBAAA,DDCCBAA,AAABCDD,ABBCCBD,CCCACCA
481,DDDCAAA,BDAACCD,DDDBBAA,CBACABD,AABCDDD,AACDDCB,DDBBAAB,ABCCCCC,DDDCBAA,DDBACAA,BBABCCD,DDDBBAA
482,DDCBAAB,BAACCDD,CAABDDC,DCCBBBA,DDCBAAA,AABCCDD,DDDCBAA,BAAACDD,AABBCDD,DDCBBAA,AABDDDB,BCCDCBA
483,DDCBBAA,CDDDBAA,DDCBBAA,AABCDDD,DDDCBAA,DCAABCD,AABCDDC,DDCCBAA,BAAACDD,AABBCDD,DCAABCB,CCDDCAA
484,AABBCDD,ABBBCDD,ABBCDDB,DDCBBAA,AAACCDD,AABCCDD,DDDCBAA,DDDCBAA,DDBAABC,AABCCDD,DDCCBAA,DDCBBAA
485,DDCAAAB,AABBDDD,ABBCDDC,DDCCBAA,DDCCBAA,AABBCDD,AABDDDC,DDCCBAA,AABCCDD,ABCCCDD,DDCCBAA,DDCBAAA
486,BBCCDAA,DCAABCC,CAABDDD,AACDDCC,CBCDDAA,CDDCBAA,AAABCDD,DDCBAAA,CDDDBAA,AABCCCD,DDBAABC,ACCAACD
487,BBAACDD,DDCBBAA,DDCBAAA,DDBBAAC,AABCCDD,AAABCDD,CDDCBAA,AAABCDD,AABCCDD,DDBAABA,DDCBAAA,AABCCDD
488,AACDDDC,DDCCBAA,BBAACDD,AABDDCB,DDCBAAB,DDCCBAA,AABBDDD,DDCBAAA,DDDCBAA,DDCBBAA,ABBCCDD,ABBBCDD
489,BCDDBAA,DDCBBAA,DDCAACB,AABBCDD,ABADDCC,DDDCAAA,AABDDCC,BABDDCA,DDCBBAA,DDCBAAA,AABBDDD,AABBCDD
490,DDCBAAA,DDBABBB,DBBABCD,AABCCDD,AABCCDD,DDCCBAA,BAABCDD,CCAADCB,DDDCBAA,BBACCDD,BDBBACB,BCCBCAC
491,AACCDCD,DDCABAA,AAACCCD,DDDCAAA,BCDDBAA,DDDBAAC,AABDDDC,DDCBAAA,DDCCBAA,AABCCDD,AABBBDD,AABCCDD
492,DDDCAAA,DDCBAAA,BCBAACD,AABBCDD,AACDCDC,DDDCBAA,DCBAAAD,DBAABDD,DDDCBAA,DCCBBAA,AABBCDD,AACDDBC
493,AABCDDC,AABCCDD,DCCDCAA,CDDBBAA,DDCBAAA,AABCCDD,AAABCDD,DDCCBAA,DDCCBAA,AACCCDD,CDBABDC,DDCCBAA
494,CDDCBAA,DDCBBAA,DDDBBAA,AAABCDD,AACCDCD,DDDCAAA,BBAABDD,AABDCDD,CCDDCAA,DDCBBAA,DDCCBBA,AABBCDD
495,DDCAAAB,BCACBBD,AADCCCC,AABBCDD,ABCBCDC,AABDCDC,DDCDBAA,DDCCBAA,DDCBAAA,ACADDBC,BBABCDD,DDCBAAB
496,ACDCBBD,CACDCAA,DDDBAAA,DDCCBAA,AABCCDD,AABCDDD,DDCBAAA,DDCCBAA,BAABCDD,AABCCDD,DBAAACD,CCDDCBA
497,ACCBABD,DDCCBAA,DDCCBAA,DCCDBAA,AABBCDD,ACCDDAA,ABDDDBA,ABDDCBB,DDCBBAA,DDBBAAB,CBAAADD,AABCCDD
498,ABBACDD,DCAAACD,DDDCBAA,AABBCDD,DDBAABC,AABCCDD,DDCBBAA,BCDBAAD,BCDDCAA,AABCDDC,CAABCDD,DDCAABC
499,ABDDDCB,DDCBAAA,AAABCDD,DDDCBAA,AABCCDD,AABCDDD,CDDCBAA,CDCDCAA,DDBAAAC,AABCDDD,DDCBBAA,BAABCDD
