,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
758,CBAAA,CCBAA,CCBAA,CCBAA,CCBAA,CCBAA,ABBCC,AABCC,AABCC,ABCBC,ACCBB,CCBAA,AAABC,CBAAA,AABCC,CBBBA,CCBAA,CAACC,ACBAC,ACCCA,CBAAA,CCBAA,AAACC,BAABC,AABCC,AAABC,BAABC,CCBAA,BCAAC,AABBC,AABCC,AABCC,AABCC,ABBBC,ABBCC,AACCB,CCBAA,CBBBA
759,ABCCC,CCBAA,CCBAA,CCBAA,AABCC,CCBAA,ABBBC,CCCBA,AABCC,ABCCC,CCBAA,CCBAA,ABCCB,AABCC,CCCAA,CCBAA,CCCAA,CCBAA,CCBAA,CBBBA,BBABC,BCCAA,AAABC,ABBBC,AABCC,AABCC,AABBC,CBAAB,BAABC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCBAA,BCAAC
760,ABCCC,CCBBA,CCBAA,CCBAA,CCBAA,ACCAA,AABCC,AABCC,AABBC,ABCBC,BCCBA,CCBAA,CCBBA,BCCAA,ACCCA,AABCC,BAACC,AABCC,CBAAB,AABCC,AABCC,CABCB,CCBAA,AABCC,AABCC,AAABC,ABBBC,CBBBA,AAABC,AABBC,AABCC,AABCC,AABCC,AABCC,ABBCC,AABCB,CCBAA,CBBBA
761,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,CBAAB,AABCC,AABCC,CBAAA,ABCCC,CCBAA,CCBAA,CCAAB,AABCC,ABBCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,ABABC,ABCCB,CCCBA,CBBAA,BAABC,AAABC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
762,CAAAC,CCCAA,CCBAA,CCBAA,CCBAA,CCBAA,ABBCC,AABCC,AABCC,ABCBC,ACCBB,CCBAA,CCBBA,CCBAA,CBBBA,CCBAA,CAABB,AABCC,CBAAA,AABCC,AABCC,BABCB,AAACC,BAACC,AABCC,CCAAC,AAABC,ABCCB,BBAAC,AABCC,AABCC,AABCC,AABCC,ABBBC,ABBBC,AACCB,CCBAA,CBBBA
763,ABCCC,CCBAA,CCBAA,CCBAA,AABCC,CBAAB,AABCC,CCCBA,AABCC,ABCCB,CCBAA,CCBAA,AABCC,AAABC,ABBCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,BBAAC,AABCC,AABCC,CCBBA,CCBAA,AAABC,AABBC,AABCC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABBC,ABBBC
764,CBBBA,CCBAA,CCBAA,CCBAA,CCBAA,CCBAA,AABCC,AABCC,AABBC,ABCBC,ACCBB,CCBAA,BAABC,CCBAA,CBAAA,BBCCA,AABCC,CBAAA,CBAAB,CCBAA,AABCC,CCBAA,AAACC,BAACC,AABCC,AAABC,AABBC,AABCC,AABBC,AABCC,AABCC,AABCC,AABCC,AABCC,ACCBB,CBABA,CCBAA,CBBBA
765,CBAAA,CCBAA,CCBAA,CCBAA,BBCCA,BCCBA,AABCC,AAABC,AABCC,ABCBC,ACCBA,CCBAA,BCCAA,CCBAA,CCBAB,AABCC,CAABC,CCAAC,AABCC,AABCC,CBAAA,CABCB,ACCAA,BAABC,AABCC,BBAAC,AABCB,CCBAA,ACCCA,AABBC,ABBBC,ABCCC,AABCC,AABCC,ABBBC,AACCB,CCBAA,CBBBA
766,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,CCAAA,AABCC,AABCC,CBAAB,ABCCB,CCBAA,CCBAA,AAABC,AAABC,ACCBA,CCBAA,ABCCA,AABBC,ABCCC,CCBAA,CCBAA,CCBAA,CCBAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABBC,ABBBC
767,ABCCC,CCBAA,CCBAA,CCBAA,AAABC,CCBAA,CCBAA,BAABC,CBAAB,ABCCC,CCBAA,CCBAA,ABCCC,AAACC,ACCBB,CBAAB,CBAAB,CCBBA,CBAAA,CCCBA,AABCB,CAABB,CBAAC,AABCC,CBBAA,CAACC,AABCC,CCCBA,BBAAC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
768,ABCBC,CCBAA,CCBAA,CCBAA,CCBBA,ABCCC,CCBAA,BAABC,CCBAA,ABCCB,CCBAA,CCBAA,CCAAB,AABCC,ABCCC,ABCCA,BCBAA,CCBBA,BCCBA,AABCC,ACBAC,AAABC,ABCCA,ACBAC,AABCC,AABCC,BAABC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC
769,CCBAA,CCCBA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABCC,CCBAA,CBBBA,BAABC,ABBCC,CCBAA,BAABC,AABCC,CCCBA,CCBAA,AABCC,CCBAA,CAACC,CCAAC,CBBBA,CAAAC,ABBAC,AABCC,AABCC,AABCC,ABBCC,AABCC,AABBC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
770,BCCBA,CBCCA,CBCCA,CCBAA,ACCAB,BCCBA,AABCC,AABCC,AABCC,AABCC,BCBAA,CCBAA,CCBAA,CCBAA,BBAAC,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,CAABC,ACCAA,BAABC,AABCC,ABABC,CAABB,ACCBB,AABBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCBAA,BCAAC
771,ABCBC,CCBAA,CCBAA,CCBAA,CCBBA,ABCCB,CCBAA,AAABC,CCBAA,ABCCC,CCBAA,CCBAA,CCAAB,AABCC,AABCC,CCBAA,CCBAA,CCBAA,BCCAA,CBAAB,CCBAA,ACBAC,CBBAA,CCBAB,ABBBC,AABCC,AABCC,CCBAA,AABCC,AAABC,AABBC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
772,AABCC,CCBAA,CCBAA,CCBAA,CCBAA,BBCCA,ABBCC,AAABC,AAABC,ABCBC,ACCBA,CCBAA,CBCCA,BCCAA,AABCC,ACCAB,CBBBA,CCBAA,CBAAB,AABCC,CBAAA,AAABC,AAACC,BAABC,BBAAC,AAABC,AACCB,CCBAA,ACCAA,AABCC,AAABC,AABCC,ABCCC,AABCC,ABBBC,AACCB,CCBAA,CBBBA
773,ABCCC,CCBAA,CCBAA,ABCCC,CCBAA,CCAAA,CCBAA,AABCC,AABCC,ABCCB,CCBAA,CCBAA,CCBBA,AAABC,ACCBA,CCBAA,CBAAA,BAACC,CCBBA,CCBAA,CCBAA,CCCBA,CCCBA,BBAAC,ACCBB,AABCC,AABCC,AABCC,AABCC,AABBC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
774,CCCBA,CCBAA,CCBAA,CCBAA,CCBAA,CCCBA,AABCC,AABCC,AABCC,ABCBC,ABCCB,CCBAA,CCBAA,CCBAA,CBAAB,CAABB,BBCBA,AABCC,CCBBA,AABCC,AABCC,CCBAA,ACCCA,BAABC,AABCC,CAAAC,AAABC,AABCC,AABBC,ABBBC,AABCC,ABBCC,AABCC,AABCC,ACCAB,AACCA,CCBAA,CBBBA
775,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,ABCCB,CCBAA,AAABC,CCBAA,ABCCC,CCBAA,CCBAA,BAABC,AABCC,ABBCC,CCBAA,CCBAA,CBBAA,CBAAB,CCBAA,CCBAA,CCCBA,ABCCB,CBAAC,ABBCC,AABCC,AABCC,CBBBA,AABBC,AABBC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
776,CBAAA,CCBAA,CCBAA,CCBAA,CCBAA,BBCBA,AABCC,AABBC,AABBC,ABCBC,BCCBA,CCBAA,CCBBA,ACCBA,ABCCA,BAACC,CBAAB,CCAAC,CBAAB,CCAAC,ACCAA,AACCA,AAACC,BAABC,AABCC,AAABC,CABCB,CBAAB,AABBC,AABCC,AABCC,AABCC,AABCC,AABCC,ABBCC,AABCB,CCBAA,CBBBA
777,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,CBAAB,AABCC,AABCC,CBAAA,ABCCC,CCBAA,CCBAA,AAABC,AABCC,ABCBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,ABBBC,ABBBC,AACCC,CCBBA,CCBAA,CBBAA,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
778,ABCCC,CCCBA,CCBAA,CCBBA,AABCC,CCAAA,AABCC,CCCBA,AABCC,ABCCB,CCBAA,CCBAA,CBBBA,AAABC,ACCBB,CCBAA,BCCBA,ABCCC,CBAAA,CCBAA,CCBAA,CBAAA,CCBAA,BBAAC,ABCCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
779,CBAAA,CCAAC,CCBAA,CCBAA,CCBAA,CBBAA,AABCC,AABCC,ABCCC,ABBBC,ACCAB,CCBAA,CBBAA,CCBAA,AABCC,AABCC,ABCCC,CCCBA,ABCCC,AABCC,AABCC,CBAAA,AABCC,CCAAC,ACCBB,CABCB,CBBBA,CBBAA,ACCAB,AABCC,AABCC,AABCC,ABCCC,ABCCB,ABBCC,AACCB,CCBAA,CBBBA
780,CCBAA,CCBBA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABCC,AABCC,CBBAA,CCBAA,ABBCC,CBBBA,CAABC,ABCCA,CABCA,ABBCC,AABCC,CBAAB,AAABC,AACCA,AAABC,ACBAB,BBAAC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABBC,ABBBC
781,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,CCAAB,AABCC,AABCC,CBAAB,ABCCC,CCBAA,CCBAA,AAABC,AAABC,ACCBA,CCBAA,CBBCA,ACCCA,CBAAA,CCBAA,CAACB,CCBAA,CCBAA,AABCC,ABCCC,AAACC,AABCC,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
782,CBAAB,CCBAA,CCBAA,CCBAA,CCBAA,CCBAA,ABBCC,AABCC,AABCC,ABCCC,ABCCB,CCBAA,CBBBA,BBCBA,CCBAA,CCBAA,CAABB,CBABA,CCBBA,AABCC,CBAAA,BABCB,AAACC,BAACC,AABCC,AAABC,AABBC,AABCC,BBAAC,AABCC,AABCC,AABCC,ABCCC,AABCC,ABBBC,AACCB,CCBAA,CBBBA
783,ABCCC,CCBAA,CCBAA,CCBBA,CCBBA,AABCC,CCBAA,CAAAC,AABCC,ABCCB,CCBAA,CCBAA,CCAAB,BBABC,ABBCC,AABCC,CCBAA,CCBAA,CCBAA,CCBBA,CCBAA,CCBAA,CCBAA,BBAAC,ABCCC,AABCC,AABCC,AABCC,AABCC,ABABC,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABBC,ABBBC
784,ABCCC,CCCBA,CCBAA,CCBAA,CCBBA,AAABC,AABCC,AABCC,AABCC,CBAAA,CCBAA,CCBAA,CCAAB,AABCC,ACCBB,CBAAC,BCCBA,ABCCC,AABCC,BAABC,CCBAA,CCBAA,BCBAA,BBAAC,ABCCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABBC,ABBBC
785,CCBAA,CCBAA,CCBAA,CCBAA,CCBAA,CBAAB,AABCC,AABCC,AABCC,ABCBC,ACCBB,CCBAA,CBBBA,CCBAA,CCAAB,CCBAA,CBABB,AABCC,CBAAB,AABCC,AABCC,BABCB,AAACC,BAACC,AABCC,AAABC,AABBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,ABCCC,ACCBC,AACCB,CCBAA,CBBBA
786,ABCCC,CCBAA,CCBAA,CCBAA,ABCCB,CCAAA,AABCC,CCBAA,AABCC,ABCCC,CCBAA,AABCC,CCBBA,AAABC,BCCAA,CCBAA,BCCBA,ACCBB,CBAAA,BCCAA,CCBAA,CCBAA,CCBAA,ACBAB,ABCBB,AABCC,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
787,ABCBC,CCBAA,CCBAA,CCBAA,ABCCB,CCAAA,AABCC,CCBAA,AABCC,ABCCC,CCBAA,AABCC,CBBBA,AAABC,ACCBA,CCBAA,ACCCA,ABCCC,CBAAA,CCBAA,CCBAA,BBCCA,CCBAA,BBAAC,ABCCB,AAACC,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
788,ABCCC,CCBAA,CCBAA,CCBAA,AAABC,CCAAA,AABCC,AABCC,AABCC,ABCCC,CCBAA,CCBAA,AABCC,AAABC,ACCBB,CCBAA,CBAAA,ABCCC,ABCCB,BAABC,CCBAA,CAACB,CCBAA,BBAAC,ABBCC,AAACC,AABCC,BAACC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
789,CCBAA,CCCBA,AABCC,ABCCC,CCBAA,CBAAB,AABCC,CCBAA,AABCC,AAABC,AABCC,CCBAA,CCBAA,BAABC,BCBAA,CABCA,ACCBB,AABCC,AABCC,AABCC,ACCCA,CBBBA,CCBAA,BBAAC,AABCC,AABCC,AABBC,AABCC,AAABC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
790,ABCCC,CCBAA,CCBAA,CCBAA,AABCC,CCAAB,AABCC,AABCC,AABCC,ABCCC,CCBAA,CCBAA,CCBBA,AAABC,ABCBB,CCBAA,ACCAA,CAAAC,ABCCC,CCBAA,CCBAA,CCBAA,CCBAA,ABBBC,ACCBB,AABCC,AABCC,AABCC,AABCC,AABBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
791,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,AABCC,AABCC,AABCC,AABCC,ABCCB,CCBAA,CCBAA,CCAAB,AABCC,ACCBB,BCBAB,BBCCA,AABBC,CBAAA,CCBAA,BBCCA,ABCCB,CCBAA,CAABB,ABCCB,AABCC,AABCC,AABCC,AABBC,AABBC,AABCC,AABCC,CCBAA,AABCC,AABCC,CBBBA,CCBAA,CCBAB
792,ABCCC,CCBAA,CCBAA,CBBBA,CCBBA,ABCCC,AABCC,AABCC,CCBAA,ABCCB,CCBAA,CCBAA,AAABC,BAABC,ACCBB,BCBAB,AABCC,CCBAA,BACCA,ABCCC,CCBAA,CCBAA,BCBAA,BBAAC,ABCCC,AAACC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCCBA,AABCC,AACCC,CCBAA,CCBAB
793,CBAAA,CCBAA,CCBAA,CCBAA,CCCBA,ACCBA,AABCC,AABCC,ABBCC,ABCCC,ABCCB,CCBAA,CCBAA,CCBAA,CCBAA,AACCB,CBABB,AABCC,CCBAA,AABCC,AABCC,BABCB,AAACC,BAACC,AABCC,AAABC,AABCC,CCBAA,BBAAC,AABCC,AABCC,ABCCC,ABBCC,AABCC,ACCBC,AACCB,CCBAA,CBBBA
794,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,ABCCC,AABCC,AABCC,CCBAA,ABCCC,CCBAA,CCBAA,CCAAB,AABCC,ABCCB,CCBAA,ABCCC,AACCA,ACCBB,CCBAA,BCCAA,CCAAB,ABCCA,BBAAC,ABCCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABBC,ABBBC
795,CBABA,AAABC,ABBCC,CCBAB,CCBAA,CBAAB,CBCBA,ABBBC,AABBC,ABBCC,ACCBA,CCBAA,CCBAA,BAABC,ABCCB,CBAAA,AABCC,CCBAA,CBAAA,AABCC,ABBCC,BCAAC,CCBAA,AABCC,AABCC,ABBBC,CCCBA,CBBBA,CAABB,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,BBCCA,CBCCA
796,ABCCC,CCBAA,CCBAA,CCBBA,AABCC,CCBAA,AABCC,CCCBA,AABCC,ABCCB,CCBAA,AAABC,CBBBA,AAABC,ACCAB,CBAAB,AABCC,AABBC,AABCC,CCBAA,CCBAA,CCBAA,CCBAA,BBAAC,ABCCC,AABCC,AABCC,AABCC,ABBBC,AABCC,AABCC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABBC,ABBBC
797,ABCCC,CCBAA,CCBAA,CCBAA,CCBAA,BBCCA,AABCC,AABBC,AABBC,ABCCC,ACCBA,CCBAA,CBBBA,ACCBA,AABCC,ABCCB,ABCCC,CCBAA,ABCCC,AABCC,AABCC,CABCB,AAACC,BAABC,BBCCA,BAACC,AABBC,BCBAB,ACCCA,ABABC,AABCC,AABCC,AABCC,AAABC,ABBCC,AABCB,CCBAA,CBBBA
798,CCAAC,CCBAA,CCBAA,CCBAA,CCBAA,CCBAA,AABCC,AABCC,AABCC,ABCBC,ACCBB,CCBAA,CCBBA,CCBAA,CBAAA,CAABB,AABCC,CBABA,CBAAB,AABCC,AABCC,BABCB,CCCBA,CCBAA,ABCCB,AAABC,AABCC,ABBCC,BBAAC,AABCC,AABCC,AABCC,ABCCC,ABBBC,CCBAA,CCBAA,CCBAA,CCBAA
799,CBBAA,CCBBA,AABCC,AABCC,CCBAA,CBAAC,AABCC,AABBC,AABCC,CBAAA,CCBAA,AABCC,ACCBA,CAABC,ACCBA,BAACC,AABCC,AABCC,CBAAB,AAABC,AABCC,CBBBA,ACCCA,BBAAC,ABCCB,AAABC,AABBC,AABBC,AABCC,AABCC,AABCC,AABCC,CCCBA,AABCC,AABCC,AABCC,AABBC,ABBBC
800,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,CCBAA,CCBAA,AAABC,CBAAB,ABCCC,CCBAA,CCBAA,CCAAB,AABCC,ABCCC,CCBAA,CCBAA,CBBAA,BCCBA,CCBAA,ACBBC,ABCCB,ABBBC,BBAAC,ABBBC,AABCC,AABCC,BAACC,CCBAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,ABBBC
801,ABCCC,CCBAA,CCBAA,CCBAA,AAABC,CCAAB,AABCC,AABCC,AABCC,ABCCC,CCBAA,CCBAA,ABCCB,AAABC,ACCBB,CCBAA,AABCC,ABCCC,ABCCC,CBBBA,CBAAA,ABCCB,CCBAA,BAABC,ABCCC,AAACC,AABCC,AABCC,AABCC,AABBC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
802,ABCCC,CCBAA,CCBAA,CCBAA,AABCC,CCAAA,AABCC,CCCBA,AABCC,ABCCC,CCBAA,CCBAA,ABCCB,AAABC,ACCBA,CCBAA,CCCBA,ACCCA,CBAAA,CCBAA,ACCBA,BAABC,CBAAC,CBAAB,ABCCB,AABCC,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
803,BCBAA,CCBBA,ABBBC,ABCBC,CCBAA,CBAAB,AABCC,AABCC,CCBAA,CBBBA,BAABC,ABCCC,CBBBA,CAABC,ABBBC,BAABC,AABCC,AACCB,CBAAB,AABCC,AAABC,AABCC,CCBAA,BBAAC,ABCCB,AABCC,AAABC,ABBCC,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABBC,ABBBC
804,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,AAABC,AABCC,AABCC,AABCC,CBAAA,CCBAA,CCBAA,CCAAB,AABCC,ACCBB,CCBAA,AABCC,ABCCC,CBAAB,CCBAA,CCBAA,CCBAA,CBAAA,BBAAC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABBC,ABBBC
805,CCBAA,CCBBA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AAACC,CBAAA,CBBBA,AABCC,AACCB,CCBAA,BAABC,BCCBA,ABCCC,AACCB,CAABC,BCBAA,AABCC,BCCBA,ABCCC,BABCB,ACBAB,AACCB,ABBBC,AABCC,BAABC,ABBBC,AABBC,CBAAB,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
806,CCAAC,CCBAA,CCBAA,CCBAA,CCCBA,CCBAA,AABCC,AABCC,AABCC,ABCBC,ABCBC,CCBAA,CCCBA,CCBAA,CCBAA,AABCC,BBCBA,CBAAA,CCBBA,AABCC,AABCC,BABCB,ABCCC,CBAAA,AABCC,BBCCA,AABBC,ABBBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AACCA,CCBAA,CBBBA
807,CBABA,CBBBA,CCBAA,CCBAA,ABCCC,CCAAB,CCCBA,AABCC,AABCC,BBCCA,ABCBC,CCBAA,CCBBA,AAACC,ACCBA,CCBAA,AAABC,ABCCB,CCBAA,CCBAA,CBAAA,CCCBA,BCCAA,BBAAC,ABBCC,AABBC,CCBAA,CBBBA,CAABB,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,BBCCA,CBCCA
808,ABCCC,CCBAA,CCBAA,CCBAA,CCBAA,BCCAA,AABCC,AABBC,AABBC,ABCBC,BCCBA,CCBAA,CBBBA,CBBAA,AABCC,AABCC,AABCC,BAACC,ABCCB,AACCB,AAABC,CBAAA,AAABC,ACCCA,AABCC,AAABC,ABBBC,AABCB,CAABC,ABBBC,AABCC,ABCCC,AABCC,AABCC,ABBCC,AABCB,CCBAA,CBBBA
809,CCBAA,CCBAA,AABCC,AABCC,CCBAA,CBAAB,AABCC,CCCBA,AABCC,AABCC,AABCC,CCBAA,CCBAA,BAABC,CBBAA,ABCCB,AAABC,ABBBC,BAABC,CCAAC,CCAAC,ACCBB,ABCCA,CBAAC,AABCC,AABCC,AABCC,ABCCA,AABCC,CCCBA,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
810,CBAAB,BCCAA,CCBAA,CCBAA,CCBAA,CCBBA,ABBCC,AABCC,AABCC,ABCCC,ACCBB,CCBAA,CBBBA,BBCCA,CCBAA,CCBAA,CCBAA,CBCBA,CCBBA,CBAAA,AABCC,CCBAA,CBAAA,BAACC,AABCC,AAABC,AABBC,AABCC,ABCCC,AABCC,AABCC,AABCC,AABCC,ABCCC,CCBAA,CCBAA,CCBAA,CCBAA
811,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,AABCC,AABCC,AABCC,AABCC,ABCCB,CCBAA,CCBAA,CCAAB,ABBCC,ACCBA,CCBAA,ABCCA,AABBC,CBAAA,CCBAA,CCBAA,CCBAA,CBAAB,BBAAC,ABCBB,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABBC,ABBBC
812,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,AABCC,AABCC,AABCC,BCCBA,ABCCC,CCBAA,CCBAA,CCAAB,ABBCC,ABCBB,CABCB,AAABC,ABCCC,CAABC,CCBAA,CCBAA,CCBAA,AAABC,ABBAC,ABCBB,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABBC,ABBBC
813,ABCCC,CCBAA,CCBAA,CCBAA,AABCC,CBAAB,AABCC,BBAAC,AABCC,ABCCC,CCBAA,CCBAA,AABCC,AAABC,ABCCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,BCCAA,AAABC,ABCCB,AABCC,CCBAA,CBAAA,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
814,ABCCC,CCBAA,CCBAA,CCBAA,CCBBA,AAABC,CCBAA,CBAAB,AABCC,ABCCC,CCBAA,CCBAA,CCAAB,AABCC,ABBCC,AABCC,ABCCB,CCBAA,BCCAA,CBAAC,ABBBC,AABCC,ABABC,AABCC,ACCBB,AABCC,AABCC,AABCC,CCBAA,AABBC,AABCC,AABCC,CBAAA,AABCC,AABCC,AABCC,AABBC,ABBBC
815,CBABA,CCAAB,CCBAB,ABCCC,CCBAA,CCBBA,ABBBC,AABCC,AABCC,ABCCC,ACCBB,CCBAA,CCBBA,AAABC,ACCBA,CCBAA,ABBCC,ABCCB,BAABC,CABCA,AABCC,CCBAA,CCBAA,CBBCA,CBCCA,CCBAA,ABBBC,BCBAA,ABABC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,BBCCA,CBCCA
816,CCBAA,CCBAA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABBC,CBAAA,CBBBA,AABCC,ABCCC,CCBAA,BAABC,ACCBA,CBAAA,AABCC,ACCBB,CBAAB,CAACC,ACCAA,AABCC,BCBAA,CCBAA,AABCC,AAABC,AABCC,BCBAB,BBAAC,AABCC,AABCC,BAABC,AABCC,AABCC,AABCC,CBBBA,CCBAA,CCBAA
817,CBABA,ABAAC,AABCC,CBAAA,CCBAA,CBAAB,CCBAA,ABBCC,AABCC,ABCBC,ACCBA,CCBAA,CCBBA,BAABC,ACCBB,CCAAB,ABCCA,CBAAA,CBAAB,ABCCC,AABCC,CAABC,ABBCC,CBBBA,BBBCA,CBCBA,ACBBC,BCCAA,ABBBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,BBCCA,CBCCA
818,CCBAA,CCCBA,AABCC,AABCC,CCBAA,CBAAB,AABCC,AABCC,AABCC,CBBAA,CCBAA,ABBCC,CBBBA,CAABC,ACCBB,BAACC,AABCC,AABCC,CBAAA,CCCBA,BAABC,CAACC,ACBAB,CCBAB,AABCC,AAABC,AABCC,AABCC,ABBBC,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABBC,ABBBC
819,ABCCC,CCBAA,CCBAA,CCBBA,CCBBA,AABBC,AABCC,AABCC,AABCC,CABBA,CCBAA,CCBAA,CCAAB,AABCC,ABBCC,AABCC,AABCC,AABCC,AABCC,AABBC,AABCC,AABCC,AABCC,AABCC,ABCCB,AAABC,AABCC,CCCBA,CCBAA,BAABC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,CCBAA,BBAAC
820,BACCA,CBAAC,CCBAA,CCBAA,CCBAA,BCCAA,ABBBC,AABCC,AABCC,ABCBC,BCCBA,CCBAA,CBBAA,AACCB,AAABC,AABCC,ACCAB,AACCA,ACCBB,AABCC,ACCCA,CCCBA,ABCCA,CAACC,BBCCA,AABCB,BBCCA,CBAAB,BAACC,AABCC,AABCC,AABCC,AABCC,ABBBC,ABBCC,AABCB,CCBAA,CBBBA
821,ABCCC,CCBAA,CCBAA,CCBAA,ABCCC,CBAAB,AABCC,CCBAA,AABCC,ABCCC,CCBAA,CCBAA,ABCCB,AAABC,ABCCC,BBAAC,ABBCC,AABCC,AABCC,AABBC,AABCC,ACBAB,ABCBB,ACBAC,CCCBA,CBBAA,BAABC,AABCC,AABBC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
822,ABCCC,CCBAA,CCBAA,CCBAA,AAABC,CCAAA,AABCC,AABCC,AABCC,ABCCC,CCBAA,CCBAA,AABCC,AAABC,ACCBA,CBBAA,BCCBA,ABCCC,CCAAB,CCBAA,BCCAA,BACCA,CBAAA,BBAAC,AACCB,AAACC,ABBBC,AABCC,AABCC,AABCC,AABCC,CCBAA,AABCC,AABCC,AABCC,AABCC,AABBC,ABBBC
