,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
759,AACCC,CCCCA,CCCAA,CCCCA,AAACC,CCCBA,AACAC,CCBCA,AAACC,AAACC,CCCAA,CCCAA,AABCB,AAAAC,CBCCA,CCCAA,CBCBA,CCCAA,CCCBA,CCACA,BBCAC,BACAA,AABAC,AACAC,AAACC,AAACC,AAAAC,CCBAA,BCAAC,AAABC,AAAAC,AAACC,AAACC,AAACC,AAACC,AAACC,CCCAA,BBCAC
760,AACCC,CCCCA,CCCAA,CCCAA,CCCAA,AACAA,AAACC,AAAAC,AAAAC,AACCC,BACCA,CCCBA,CCCCA,BACAA,AACCA,AAACC,BCACC,AAACC,CCAAA,AAACC,AAACC,CCACA,CCCAA,AAACC,AAACC,AAAAC,AACAC,CCACA,AAAAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,CCCBA,CCBCA
761,AACCC,CCCCA,CCCAA,CCCBA,CCCCA,CCCAC,AAACC,AAAAC,CCBAA,AABCC,CCCAA,CCCAA,CCCAA,AAABC,AACCC,AAACC,AAACC,AAACC,AAACC,AAACC,AAACC,AAACC,AAABC,AACAC,AAACC,CCCCA,CCCAA,BBAAC,ABAAC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
762,CCAAC,CBCCA,CCCAA,CCCAA,CCCAA,CCCCA,AAACC,AAABC,AAABC,AACCC,AACBB,CCCCA,CCCCA,CCCAA,CCABA,CBCAA,CCAAC,AAACC,CCAAA,AAACC,AAACC,BCACC,ABABC,BCAAC,AAACC,CCCAC,AAAAC,AAACC,BACAC,AAAAC,AAABC,AAACC,AAACC,AACBC,AACAC,AAACA,CCCCA,CCACA
763,AACCC,CCCCA,CCCAA,CCCCA,AAACC,CCCAC,AAACC,CCCCA,AAACC,AAACC,CCCAA,CCCAA,AAACC,ABAAC,AABCC,AAACC,AAACC,AAACC,AAACC,AAACC,AAACC,AAACC,AAACC,BACAC,AAACC,AAAAC,CCCCA,CCCAA,AAAAC,AAAAC,AAABC,AAACC,CCCCA,AAACC,AAACC,AAACC,AABAC,AACAC
764,CCBCA,CCCAA,CCCAA,CCCAA,CCCAA,CCCAA,AAACC,AAAAC,AAAAC,AACCC,AACCB,CCCCA,BBAAC,CCCAA,CCCAA,BBACA,AAABC,CCAAA,CCAAA,CCCAA,AAACC,CCCAA,ABABC,BCAAC,AAACC,AAAAC,AAAAC,AAACC,AAAAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AACAC,CCABA,CCCCA,CCACA
765,CCBAA,CCCAA,CCCAA,CCCAA,BBACA,BBBCA,AAACC,AAAAC,AAACC,AACCC,AACCA,CCCCA,BACAA,CCCAA,CBCAA,AAACC,CCAAC,CCCAC,AAACC,AAACC,CCAAA,CCACB,AACAA,BCAAC,AAACC,BBCAC,AAACB,CCCAA,AACCA,AAAAC,AACAC,AACCC,AAACC,AAACC,AACBC,AAACB,CCCCA,CCACA
766,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,CCCAA,AAACC,AAAAC,CCAAA,AAACC,CCCAA,CCCAA,AABAC,ABAAC,AACCA,CCCAA,AAACA,AAAAC,AACCC,CCCAA,CCCAA,CCCAA,CBCAA,AAACC,AAACC,AAABC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,AAACC,CCAAA,AAACC,AAACC,AAACC,AABAC,AACAC
767,AACCC,CCCCA,CCCAA,CCCBA,ABBAC,CCCAA,CCCAA,BCBAC,CCAAA,AABCC,CCCAA,CCCAA,AAACC,AAAAC,AACCB,CCAAB,CCCAC,CCCCA,CCAAA,CCCCA,AAACB,CCACC,CCCAC,AAACC,CCBCA,CCACC,AAABC,CCCCA,BBCAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
768,AACCC,CCCCA,CCCAA,CCCBA,CCCCA,AACCC,CCCAA,BBAAC,CBCAA,AABCC,CCCAA,CCCAA,CCCAA,AAABC,AACCC,AAACA,BACAA,CCCCA,BACCA,AAACC,AACAC,ABBAC,AAACA,AACAC,AAABC,AAACC,BBAAC,AAACC,AAACC,AAAAC,CCAAA,AAACC,AAACC,AAACC,AAACC,AAACC,AAABC,AABAC
769,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,CCCAA,CCACA,BBBAC,AAACC,CCCCA,BCAAC,AAACC,CCBCA,CCCAA,AAACC,CCCAA,CCACC,CCCAC,CCBCA,CCAAC,AACAC,AAACC,AAABC,AAABC,AAACC,AAAAC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
770,BACCA,CCACA,CCACA,CCCAA,AACAA,BACCA,AAABC,AAABC,AAACC,AAACC,BACAA,CCCAA,CCCAA,CCCAA,BCBAC,AAACC,AAAAC,AAACC,CCCCA,ABACC,AAACC,CCAAC,AACAA,BBAAC,AAACC,AACAC,CCACC,AACCA,AAAAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,CCCAA,BBCAC
771,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AACCC,CCCAA,ABAAC,CBCAA,AAACC,CCCAA,CCCAA,CCCAB,AAACC,AAACC,CCCAA,CCCAA,CCCBA,BACBA,CCBAB,CCCAA,AACAC,CCCAA,CBCAC,AACAC,AAACC,AAACC,CCCAA,AAACC,AAAAC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
772,AAACC,CCCAA,CCCAA,CCCAA,CCCAA,BBACA,AAACC,AAAAC,AAAAC,AACCC,AACCA,CCCCA,CCACA,BACAA,AAACC,AACAA,CCBCA,CCCAA,CCAAA,AAACC,CCAAA,AAAAC,ABABC,BCAAC,BBCAC,AAAAC,AAACA,CCCAA,AACAA,AAAAC,AAAAC,AAACC,AABCC,AAACC,AACBC,AAACB,CCCCA,CCACA
773,AACCC,CCCCA,CCCAA,AACCC,CCCAA,CCCAA,CCCAA,AAAAC,AAACC,AAACC,CCCAA,CCCCA,CCBCA,ABAAC,AACCA,CCCAA,CCAAA,BCACC,CCCCA,CCCAA,CCCAA,CCCCA,CCCCA,BACAC,AACCC,AAABC,AAAAC,AAABC,AAACC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
774,CBCCA,CCCAA,CCCAA,CCCAA,CCCAA,CCCCA,AAACC,AAAAC,AAABC,AACBC,AACCB,CCCCA,CCCAA,CCCBA,CCAAB,CCAAB,BBACA,AAACC,CCBCA,AAACC,AAACC,CCCAA,AACCA,BCAAC,AAACC,CCAAC,AAAAC,AAACC,AABAC,AACAC,AAABC,AAABC,AAACC,AAACC,AACAB,AAACA,CCCCA,CCACA
775,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AACCC,CCCAA,AAAAC,CBCAA,AAACC,CCCAA,CCCAA,BBBAC,AAACC,AAACC,CCCCA,CCCAA,CCBBA,CCCAA,CCCAA,CCCBA,CCCCA,AAACA,CCCAC,AAACC,AAABC,AAAAC,CCACA,AAAAC,AAAAC,AAABC,CCCCA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
776,CCBAA,CCCAA,CCCAA,CCCAA,CCCAA,BCACA,AAACC,AAAAC,AAAAC,AACCC,BACCA,CCCBA,CCBCA,AACCA,AAACA,BCACC,CCCAC,CCCAC,CCAAA,CCCAC,AACAA,AAACA,AAAAC,BBAAC,AAACC,AAAAC,CCACB,CCBAA,AAAAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,CCCBA,CCBCA
777,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,CCCAC,AAACC,AAAAC,CCAAA,AABCC,CCCAA,CCCAA,ABBAC,AAAAC,AACBC,AAAAC,AAACC,AAACC,AAACC,AAACC,AAABC,AAACC,AACAC,AACAC,AAACC,CCCCA,CCCAA,CCCAA,AAAAC,AAAAC,AAABC,CCCAA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
778,AACCC,CBCCA,CCCAA,CCCCA,AAACC,CCCAA,AAACC,CCCCA,AAACC,AAACC,CCCAA,CCCAA,CCBCA,ABAAC,AACBB,CCCAA,BACCA,AACCC,CCBAA,CCCAA,CCCAA,CCBAA,CBCAA,BACAC,AAACC,AAABC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
779,CCBAA,CCCAC,CCCAA,CCCAA,CCCAA,CCBAA,AAABC,AAAAC,AABCC,AACBC,AACAA,CCCBA,CCBAA,CCCAA,AAACC,AAACC,AABCC,CCBCA,AABCC,AAACC,AAACC,CCAAA,AAACC,CCCAC,AACCA,CCACA,CCACA,CCCAA,AACAA,AAAAC,AAABC,AAACC,AABCC,AAACB,AAABC,AAACC,CCCBA,CCBCA
780,CBCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,AAACC,CCBAA,CCCAA,AAACC,CCBCA,CCAAC,AABCA,CCACA,AAACC,AAACC,CCAAA,AAAAC,AAACA,ABAAC,AACAC,BBCAC,AAACC,AAAAC,AAAAC,AAAAC,AAACC,AAAAC,AAABC,AAACC,CCCAA,AAACC,AAACC,AAACC,AABAC,AACAC
781,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,CCCAA,AAACC,AAAAC,CCAAA,AABCC,CCCAA,CCCAA,AABAC,ABAAC,AACCA,CCCAA,CCACA,AACCA,CCCAA,CCCAA,CCACC,CCCAA,CCCAA,AAAAC,AAACC,ABABC,AAABC,AAACC,AAABC,AAAAC,CCCAA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
782,CCAAC,CCCCA,CCCAA,CCCAA,CCCAA,CCCBA,AAACC,AAABC,AAACC,AACCC,AACCB,CCCCA,CCBCA,BBACA,CCCAA,CCCAA,CCAAB,CCAAA,CCBCA,AAACC,CCAAA,BCACC,ABABC,BCAAC,AAACC,AAAAC,AAAAC,AAACC,BACAC,AAAAC,AAABC,AAACC,AACCC,AAABC,AACAC,AAACA,CCCCA,CCACA
783,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAACC,CCCAA,CCAAC,AAACC,AAACC,CCCAA,CCCAA,CCCAB,BBCAC,AAACC,AAACC,CCCAA,CCCAA,CCCAA,CCCCA,CCCAA,CCCBA,CCCCA,BACAC,AAACC,AAACC,AAABC,AAABC,AAACC,AACAC,AAAAC,AAACC,AAACC,AAACC,CCAAA,AAACC,AABAC,AACAC
784,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAAAC,AAACC,AAAAC,AAABC,CCAAA,CCCAA,CCCAA,CCCAB,AAACC,AACCA,CCCAC,BBCCA,AABCC,AAACC,BBBAC,CCCAA,CCCAA,BBCAA,BACAC,AAACC,AAABC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,AAACC,CCAAA,AAACC,AAACC,AAACC,AABAC,AACAC
785,CCCAA,CCCCA,CCCAA,CCCAA,CCCAA,CCAAA,AAACC,AAAAC,AAACC,AACCC,AACCB,CCCBA,CCBCA,CCCAA,CCCAA,CBCAA,CCAAB,AAACC,CCAAA,AAACC,AAACC,BCACC,ABABC,BCAAC,AAACC,AAAAC,AAAAC,AAACC,AAACC,AAAAC,AAABC,AAACC,AAACC,AACCC,AACAC,AAACA,CCCCA,CCACA
786,AACCC,CCCCA,CCCAA,CCCCA,AACCC,CCCAA,AAACC,CCCAA,AAACC,AAACC,CCCAA,AAACC,CCBCA,ABAAC,BACAA,CCCAA,BBCCA,AACBB,CCBAA,BACAA,CCCAA,CCCAA,CBCAA,AACAC,AACCC,AAACC,AAABC,AAACC,AAABC,AAABC,CCAAA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
787,AACCC,CCCCA,CCCAA,CCCCA,AACCC,CCCAA,AAACC,CCCAA,AAACC,AAACC,CCCAA,AAACC,CCBCA,ABAAC,AACCA,CCCAA,AACCA,AACCC,CCBAA,CCCAA,CCCAA,BBACA,CBCAA,BACAC,AAACA,ABAAC,AAABC,AAABC,AAAAC,AAAAC,CCAAA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
788,AACCC,CCCCA,CCCAA,CCCCA,AABAC,CCCAA,AAACC,AAAAC,AAACC,AAACC,CCCAA,CCCAA,AAACC,ABAAC,AACCA,CCCAA,CCAAA,AACCC,AACCB,BBBAC,CCCAA,CCACC,CBCAA,BACAC,AAABC,ABAAC,AAABC,BCACC,AAABC,AAAAC,AAAAC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
789,CCCAA,CCCCA,ABACC,AACCC,CCCAA,CCCAC,AAACC,CCCAA,AAACC,AAAAC,AAACC,CCCCA,CCCCA,BCAAC,BBCAA,CCACA,AACAB,AAACC,ABACC,AAACC,AACCA,CCBCA,CCCAA,BBCAC,AAACC,AAAAC,AAAAC,AAACC,AAAAC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
790,AACCC,CCCCA,CCCAA,CCCCA,AAACC,CCCAA,AAACC,AAAAC,AAACC,AAACC,CCCAA,CCCAA,CCCCA,ABAAC,AACCC,CCCAA,AACAA,CCAAC,AACCC,CCCAA,CCCAA,CCCAA,CCCAA,AACAC,AACCB,AAAAC,AAABC,AAACC,AAACC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
791,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAACC,AAACC,AAAAC,AAACC,AAACC,CCCAA,CCCAA,CCCAB,AAACC,AACCB,BBCAB,BABCA,AAAAC,CCBAA,CCCAA,BBACA,AACCC,CBCAA,CCACA,AAACA,AAACC,AAAAC,AAAAC,AAAAC,AAAAC,AAAAC,AAACC,CCCAA,AAACC,AAACC,CCACA,CCCAA,CCCAA
792,AACCC,CCCCA,CCCAA,CCBCA,CCCCA,AACCC,AAACC,AAAAC,CCCAA,AAACC,CCCAA,CCCAA,AABAC,BBAAC,AACCA,BBCAC,AAACC,CCCAA,BBACA,AACCC,CCCAA,CCCAA,BBCAA,BACAC,AAACC,ABAAC,AAABC,AAACC,AAABC,AAAAC,AAAAC,AAACC,AAACC,CCCCA,AAACC,AAACC,CCCAA,CCCAA
793,CCAAA,CCCBA,CCCAA,CCCAA,CCCCA,AACCA,AAACC,AAABC,AAACC,AACCC,AACCB,CCCCA,CCCAA,CCCBA,CCCAA,AAACB,CCAAB,AAACC,CCCAA,AAACC,AAACC,BCACC,ABABC,BCAAC,AAACC,AAAAC,AAAAC,CCCAA,BBCAC,AAABC,AAABC,AABCC,AAACC,AAACC,AACAC,AAACA,CCCCA,CCACA
794,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AACCC,AAABC,AAAAC,CCCAA,AAACC,CCCAA,CCCAA,CCCAB,AAACC,AACCC,CCCAA,AACCC,AAACA,AACBB,CCCAA,BACAA,CCCAC,AAACA,BACAC,AAACC,AAABC,AAABC,AAAAC,AAABC,AAABC,AAAAC,AAACC,CCCAA,AAACC,AAACC,AAACC,AABAC,AACAC
795,CCACA,ABAAC,AAACC,CCCAA,CCCAA,CCCAC,CCACA,AACAC,AAAAC,AACCC,AACCA,CCCBA,CCCCA,BBAAC,AACCB,CCCAA,AAACC,CCCAA,CCAAA,AAABC,AABCC,BBCAC,CCCAA,AAACC,AAAAC,AACAC,CCCCA,CCACA,CCAAB,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,BCACA,CCACA
796,AACCC,CCCBA,CCCAA,CCCCA,AAACC,CCCAA,AAACC,CCCCA,AAACC,AAACC,CCCAA,AAAAC,CCBCA,ABAAC,AACAA,CCBAC,AAACC,AAAAC,AAACC,CCCAA,CCCAA,CCCAA,CCCAA,BACAC,AAACC,AAABC,AAAAC,AAACC,AABAC,AAAAC,AAAAC,AAABC,CCCCA,AAACC,AAACC,AAACC,AABAC,AACAC
797,AACCC,CCCAA,CCCAA,CCCAA,CCCAA,BBACA,AAACC,AAAAC,AAAAC,AACCC,AACCA,CCCBA,CCABA,AACCA,AAAAC,AAACC,AABCC,CCCAA,AACCC,AAACC,AAACC,CCACA,AAAAC,BBAAC,BBACA,BCACC,AAAAC,BACAA,AACCA,AACAC,AAACC,AAACC,AAACC,AAAAC,AAACC,AAACC,CCCBA,CCBCA
798,CBCAC,CCCAA,CCCAA,CCCAA,CCCAA,CCCBA,AAACC,AAABC,AAACC,AACCC,AACBC,CCCCA,CCCCA,CCCAA,CCCAA,CCAAC,AAABC,CCAAA,CCAAA,AAACC,AAACC,BCACC,CCBCA,CCCAA,AACCB,AAAAC,AAABC,AAACC,BACAC,AAAAC,AAABC,AAACC,AACCC,AACAC,CCCAA,CCCBA,CCCAA,CCCBA
799,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAABC,AAAAC,AAABC,CCBAA,CCCAA,AAACC,AACCA,CCAAC,AACCA,BBAAC,AAABC,AAACC,CCAAA,AAAAC,AAACC,CCACA,AACCA,BBCAC,AAACC,ABAAC,AAAAC,AAAAC,AAAAC,AAAAC,AAAAC,AAACC,CCBCA,AAACC,AAACC,AAACC,AABAC,AACAC
800,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,CCCBA,CCCAA,AAAAC,CCAAB,AAACC,CCCAA,CCCAA,CCCAB,AAABC,AABCC,CCCBA,CCCAA,CCBBA,BBCCA,CCCAA,AACAC,AACCC,AACAC,BACAC,AACAC,AAABC,AAABC,BBABC,CCCAA,AAAAC,AAAAC,AAACC,AAACC,AAACC,AAACC,AAACC,AAABC,AABAC
801,AACCC,CCCCA,CCCAA,CCCCA,AABAC,CCCAA,AAACC,AAAAC,AAACC,AAACC,CCCAA,CCCAA,AACCC,ABAAC,AACCA,CCCAA,AAACC,AACCC,AACCC,CCBCA,CCBAA,AACCC,CBCAA,BCAAC,AAACC,ABAAC,AAABC,AAACC,AAABC,AABAC,CCAAA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
802,AACCC,CCCCA,CCCAA,CCCCA,AAACC,CCCAA,AAACC,CCCCA,AAACC,AABCC,CCCAA,CCCAA,AACCC,ABAAC,AACCA,CCCAA,CBCCA,AACCA,CCCAA,CCCAA,AACCA,BBBAC,CCBAC,CCCAC,AABCA,AAACC,AAAAC,AAACC,AAABC,AAABC,CCAAA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
803,BACAA,CCCCA,AACAC,AACBC,CCCAA,CCCAC,AAACC,AAAAC,CCCAA,CCBCA,BBBAC,AABCC,CCBCA,CCAAC,AACAC,BCAAC,AAACC,AAACA,CCAAA,AAACC,AAAAC,AAACC,CCCAA,BBCAC,AAACB,AAABC,AAAAC,AABCC,AAAAC,AAABC,AAABC,AAACC,CCBAA,AAACC,AAACC,AAACC,AABAC,AACAC
804,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAAAC,AAACC,AAAAC,AAABC,CCAAA,CCCAA,CCCAA,CCCAB,AAACC,AACCB,CCCAA,AAACC,AABCC,CCAAC,CCCAA,CCCAA,CCCAA,CCBAA,BACAC,AAABC,AAACC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,AAACC,CCAAA,AAACC,AAACC,AAACC,AABAC,AACAC
805,CCCAA,CCBCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,CCBAA,CCACA,AAACC,AAACC,CCCCA,BCAAC,BACCA,AABCC,AAACB,CCAAC,BACAA,AAACC,BACCA,AACCC,BCACB,AACAC,AAACC,AABAC,AAABC,BBAAC,AACAC,AAAAC,CCAAB,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
806,CCCAC,CCCCA,CCCAA,CCCAA,CCCCA,CCCAA,AAABC,AAABC,AAABC,AACCC,AACCC,CCCCA,CCBCA,CCCAA,CCCAA,AAACC,BBACA,CCAAA,CCBCA,AAACC,AAACC,BCACC,AABCC,CCAAA,AAACC,BBACA,AAAAC,AACAC,AAABC,AAABC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACA,CCCCA,CCACA
807,CCACA,CCBCA,CCCAA,CCCCA,AACCC,CCCAA,CCCCA,AAAAC,AAACC,BBACA,AACCC,CCCBA,CCBCA,AAAAC,AACCA,CCCCA,AAAAC,AAACC,CCCAA,CCCAA,CCCAA,CCCCA,BBCBA,BACAC,AACCC,AAAAC,CCCAA,CCACA,CCAAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,BCACA,CCACA
808,AACCC,CCCAA,CCCAA,CCCAA,CCCAA,BACAA,AAABC,AAAAC,AAAAC,AACBC,BACCA,CCCBA,CCBCA,CCCAA,AAABC,AAACC,AAABC,BCAAC,AACCC,AAACA,AAAAC,CCAAA,AAAAC,AACCA,AAACC,AAAAC,AACAC,AAACC,CCAAC,AABAC,AAACC,AABCC,AAACC,AAACC,AAACC,AAACC,CCCBA,CCBCA
809,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,CCCCA,AAACC,AAACC,AAACC,CCCCA,CCCCA,BCAAC,CCBBA,AACCA,AAAAC,AACAC,BCAAC,CCCAC,CCCAC,AACBB,AAACA,CCBAC,AAACC,AAAAC,AAAAC,AAACA,AAAAC,CCCCA,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
810,CCCAB,BBCAA,CCCBA,CCCAA,CCCAA,CCCCA,AAACC,AAABC,AAACC,AACCC,AACCA,CCCCA,CCBCA,BBACA,CCCAA,CCCAA,CCCAA,CCACA,CCBCA,CCAAA,AAACC,CCCAA,CCAAA,BCABC,AAACC,AAAAC,AAAAC,AAACC,AACCC,AAAAC,AAABC,AAACC,AAACC,AAACC,CCCAA,CCCBA,CCCAA,CCCBA
811,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAACC,AAACC,AAAAC,AAACC,AAACC,CCCAA,CCCAA,CCCAB,AAACC,AACCA,CCCAA,AAACA,AAAAC,CCBAA,CCCAA,CCCAA,CCCAA,CCAAC,BACAC,AACCC,AAACC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,AAACC,CCCAA,AAACC,AAACC,AAACC,AABAC,AACAC
812,AACCC,CCCBA,CCCAA,CCCCA,CCCCA,AAACC,AAACC,AAAAC,BBBCA,AAACC,CCCAA,CCCAA,CCCAB,AAACC,AACCB,CCACB,AAAAC,AABCC,CCACC,CCCAA,CCCAA,CCCAA,AABAC,AACAC,AACCC,AAABC,AAABC,AAACC,AAABC,AAAAC,AAAAC,AAACC,CCAAA,AAACC,AAACC,AAACC,AABAC,AACAC
813,AACCC,CCCCA,CCCAA,CCCCA,AAACC,CCCAC,AAACC,BBCAC,AAACC,AAACC,CCCAA,CCCAA,AAACC,ABAAC,AABCC,AAACC,AAACC,AAACC,AAABC,AAACC,AAACC,AAACC,BACAA,AABAC,AAACC,AAACC,CCCAA,CCCAA,AAABC,AAAAC,AAAAC,CCCAA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
814,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAAAC,CCCAA,CCCAC,AAACC,AAACC,CCCAA,CCCAA,CCCAB,AAACC,AAACC,AAACC,AACCC,CCCAA,BACAA,CCCAC,AABAC,AAACC,AACAC,AAABC,AACCC,AAABC,AAACC,AAACC,CCCBA,AAAAC,AAAAC,AAABC,CCBAA,AAACC,AAACC,AAACC,AABAC,AACAC
815,CCACA,CCCAA,CCCAB,AABCC,CCCAA,CCCCA,AACAC,AAAAC,AAACC,AABCC,AACCB,CCCCA,CCBCA,ABAAC,AACCA,CCCAA,AABBC,AAACC,BCAAC,CCACA,ABACC,CCCAA,CCCAA,CCACA,CCACA,CCCAA,AACAC,BBCAA,AACAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,BCACA,CCACA
816,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,CCBAA,CCACA,AAACC,AABCC,CCCCA,BCAAC,AACCA,CCAAA,AAACC,AACAA,CCAAA,CCACC,AACAA,AAABC,BACAA,CCCAA,AAACC,AAAAC,AAABC,BACAA,BBCAC,AAAAC,AAAAC,BCAAC,AAACC,AAACC,AAACC,CCCCA,CCCAA,CCCAA
817,CCAAA,AACAC,AAACC,CCCAA,CCCAA,CCCAB,CCCAA,AAACC,AAACC,AACCC,AACCA,CCCCA,CCCCA,BBAAC,AACCA,CCCAA,AAACA,CCAAA,CCCAC,AABCC,ABACC,CCAAC,AABAC,CCABA,BCACA,CCACA,AACAC,BACAA,AACAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,BCACA,CCACA
818,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,AAACC,CCBAA,CCCAA,AAABC,CCBCA,CCAAC,AACAA,BCAAC,AAABC,AAACC,CCAAA,CCBCA,BCAAC,CCACC,AACAC,CCCAA,AAACC,ABAAC,AAAAC,AAAAC,AACAC,AAAAC,AAABC,AAACC,CCCAA,AAACC,AAACC,AAACC,AABAC,AACAC
819,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAAAC,AAACC,AAAAC,AAABC,CCACA,CCCAA,CCCAA,CCCAB,AAACC,AABCC,AAACC,AAACC,AAACC,AAABC,AAAAC,AAACC,AAABC,AAABC,AAABC,AAACA,ABAAC,AAABC,CCCCA,CCCAA,BCAAC,AAAAC,AAACC,AAACC,AAACC,AAACC,AAACC,CCCAA,BACAC
820,BBACA,CCCAC,CCCAA,CCCAA,CCCBA,BACAA,AACAC,AAAAC,AAACC,AACCC,BACCA,CCCBA,CCBAA,AAACA,AAAAC,AAACC,AACAA,AAACA,AACBB,AAACC,AACCA,CCCCA,AAACA,CCACC,BBACA,AAACC,BAACA,CCCAA,BCACC,AAABC,AAACC,AAACC,AAACC,AACAC,AAACC,AAACC,CCCBA,CCBCA
821,AACCC,CCCCA,CCCAA,CCCBA,AACCC,CCCAC,AAACC,CCCAA,AAACC,AABCC,CCCAA,CCCAA,AABCC,ABAAC,AACCC,BBCAC,AAACC,AAACC,AAAAC,AABAC,AAACC,AACAB,AACCB,AACAC,CBCCA,CCCAA,BBAAC,ABACC,AAAAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
822,AACCC,CCCCA,CCCAA,CCCCA,AABAC,CCCAA,AAABC,AAAAC,AAACC,AAACC,CCCAA,CCCAA,AAACC,ABAAC,AACCA,CCCAA,BABCA,AABCC,CCCAC,CCCAA,BACAA,BBACA,CCBAA,BACAC,AAACB,ABAAC,AACAC,AAACC,AAABC,AAAAC,AAAAC,CCCAA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
823,AACCC,CCCAA,CCCAA,CCCAA,CCCAA,AAACC,AAACC,AAAAC,AABCC,AACBC,AACCC,CCCCA,CCCAA,CCCBA,CCCAA,AAACC,AACAB,AAACC,CCCAC,CBBCA,BCACC,CCAAA,ABABC,BCAAC,AAACC,AAAAC,AAACC,CCCAA,BACAC,AAAAC,AAABC,AABCC,AAACC,AAACC,AACAC,AAACA,CCCCA,CCACA
824,AACAC,BBCBA,CCCAA,CCCAA,CBCBA,CCCAA,AACCC,AAAAC,AAACC,BBBCA,BBCAA,CCCAA,CCCAA,CCCBA,CCAAC,CCAAC,BBCCA,AABAC,CCACA,BCACB,BBACA,AACAC,AACAC,AAACC,CCACA,CCACA,AACBC,AACAC,AABBC,AAAAC,AAAAC,AAACC,AAACC,AAACC,AACAC,AAACB,BBCAC,AACAC
