,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
759,AAEEE,EEEDA,EEEAA,EEDDA,AAAEE,EEECA,AAEAE,DDDEA,AAAEE,AABEE,EEEAA,EEEAA,AACED,BBAAE,DCEDA,EEEAA,DCEBA,EEEAA,EEECA,EEAEA,CCDAE,CAEAA,BBCAE,AAEAE,AAAEE,AAADE,AABAE,EECAA,CDAAE,AAABE,AAABE,AAADE,AAAEE,AAAEE,AAAEE,ABAEE,EEEAA,DDEAE
760,AAEEE,EEEEA,EEEAA,EEEAA,EEEAA,BAEAA,AAADE,AAAAE,AAAAE,AAEDE,CAEEA,EEEDA,EEDEA,CBEBA,AAEEA,AAAEE,CEAEE,AAAEE,EEAAB,AAAEE,AAAEE,EEAEA,EEEAA,AAAEE,AAAEE,BBAAE,AAEAE,EEAEA,BBBAE,AABAE,AAACE,AAAEE,AAAEE,AAAEE,AABDE,AAAEE,EEEDA,EECEA
761,AAEEE,EEEDA,EEEAA,EEEDA,EEEEA,EEEAE,AAAEE,BAAAE,EECAA,AACEE,EEEAA,EEEAA,EEEAA,AAABE,AADEE,AAADE,AAAEE,AAADE,AAAEE,AAAEE,ABAEE,AAAEE,AAABE,BBEAE,AAAEE,DEEEA,EEEAA,BCAAE,BBAAE,AAAAE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
762,EEAAE,DCEEA,EEEAA,EEEAA,EEEAA,EEEDA,AABEE,AAACE,AAADE,AAEDE,AAECD,EEEEA,EEDEA,EEEAA,EEACA,DDEAA,EEAAD,BBAEE,EEAAA,AAAEE,AAAEE,CEAEE,BBACE,CDABE,AAAEE,DDEAE,BAAAE,AAAEE,BBEAE,AAAAE,AAACE,AAAEE,AAADE,AAECE,AAEAE,AAAEA,EEEDA,EEBEA
763,AAEEE,EEEEA,EEEAA,EEDEA,AAAEE,EEEAE,AAAEE,DDDEA,AAAEE,AAAEE,EEEAA,EEEAA,AAAEE,BCAAE,AACEE,AAAEE,AAADE,AAAEE,AAAEE,AAAEE,AAADE,AAAEE,AAAEE,BBEAE,AAAEE,AAABE,EEEEA,EEEAA,BAAAE,AAAAE,AAABE,AAADE,DDDEA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
764,EECEA,EEEAA,EEEAA,EEEAA,EEEAA,EEEAA,AAAEE,AAABE,AAAAE,AAEDE,AAEEC,EEEDA,CDAAE,EEEAA,EEEAA,CBAEA,AAABE,EEAAA,EEAAB,EEEAA,AAAEE,EEEAA,BBACE,CDABE,AAAEE,BBAAE,AABAE,AAAEE,AAAAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAEAE,EEABA,EEEDA,EEBEA
765,EEBAA,EEEAA,EEEAA,EEEAA,CCAEA,DDCEA,AAAEE,BBAAE,AAADE,AAEDE,AAEEA,EEEEA,CAEAA,EEEAA,DCEAA,AAAEE,EEAAE,DDEAE,ABAEE,AAAEE,EEBAA,DEAEC,BAEAA,CDAAE,AAAEE,CCEAE,AAAED,EEEAA,AAEEA,AAAAE,AAEAE,AADEE,AAAEE,AAAEE,AAEBE,AAAEC,EEEDA,EEBEA
766,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,EEEAA,AAADE,AAAAE,EEBAA,AAAEE,EEEAA,EEEAA,BBCAE,BBAAE,AAEEA,EEEAA,BABEA,AABAE,AADEE,EEEAA,EEEAA,EEEBA,DCEAA,AAAEE,AAAEE,AAACE,AAABE,AAADE,AAACE,AAABE,AAABE,AAADE,EEBAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
767,AAEEE,EEEDA,EEEAA,EEECA,BBCAE,EEEAA,EEEAA,DEBAE,EEAAA,AACEE,EEEAA,EEEAA,AABEE,BBAAE,AAEEC,EEAAD,EEEAE,EEDEA,EEBAA,DEEEA,BBAEC,EEAED,EEEAE,AAAEE,EEDDA,DEADE,AAACE,DDDEA,CBEAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AACAE,AAEAE
768,AAEEE,EEEDA,EEEAA,EEEDA,EEEEA,AAEEE,EEEAA,BCAAE,DCEAA,AACEE,EEEAA,EEEAA,EEEAA,AAACE,AADEE,BBAEA,CBEAA,EEDEA,CBEEA,ABAEE,BAEAE,BBCAE,BBAEA,BAEAE,AAABE,AAAEE,CDAAE,AAAEE,AAADE,AAABE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AAACE,AABAE
769,EEEAA,DDEEA,AAAEE,AAAEE,DDEAA,EEEAD,AAAEE,AAAAE,EEEAA,EEAEA,BCCAE,AAAEE,EEDDA,CEAAE,AAAEE,DECEA,DDEAA,AAAEE,EEEAA,DEAEE,DDEAE,EECEA,EEBAE,BAEAE,AAAEE,AAADE,AAABE,AABEE,AAABE,AAAAE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
770,CBEEA,DEAEA,DEAEA,EEEAA,AAEAB,CAEEA,AAADE,AAACE,AAAEE,ABAEE,CAEAA,EEEAA,EEEAA,EEEBA,DDDAE,AAAEE,AAABE,AAAEE,EEEDA,BCAEE,AAAEE,EEAAE,BAEAA,CCBAE,AAAEE,BAEAE,EEAED,AAEDA,AAAAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,EEEAA,DCEAE
771,AAEDE,EEEDA,EEEAA,EEDDA,EEEEA,AAEED,EEEAA,BBAAE,DCEAA,AABEE,EEEAA,EEEAA,EEEAB,AAAEE,AAAEE,EEEAA,EEEAA,EEECA,CAECA,EECAC,EEEAA,BAEAE,EEDAA,DDEAE,AAEAE,AAAEE,AAADE,EEEAA,BBAEE,BBAAE,AAAAE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
772,BBAEE,EEEAA,EEEAA,EEEAA,EEEAA,CCAEA,AABDE,BBAAE,BAAAE,AAEDE,AAEEA,EEEDA,DEAEA,CAEAA,AAAEE,BAEAA,EECEA,EEEAA,EEAAB,AAAEE,EEBAA,BBBAE,BBABE,CDAAE,DDEAE,BBAAE,BBAEB,EEEAA,BAEAA,AAAAE,BBAAE,AAAEE,AADEE,AAAEE,AAEBE,AAAEC,EEEDA,EEBEA
773,AAEEE,EEEEA,EEEAA,AADEE,EEEAA,EEEAA,EEEAA,AAABE,AAAEE,AAAEE,EEEAA,EEEDA,EEDEA,BBAAE,AAEEA,EEEAA,EEBAA,CEAEE,EEDEA,EEEAA,EEEAA,DDEEA,DDEEA,BBEAE,AAEED,AAACE,AAABE,AAACE,AAAEE,AAAAE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
774,DDDEA,EEEAA,EEEBA,EEEAA,EEEAA,DDDEA,AAADE,AAAAE,AAACE,AAEDE,AAEEC,EEEDA,EEEAA,EEECA,EEAAC,EEAAC,DCBEA,ABAEE,EECEA,AAAEE,AAAEE,EEEAA,AAEEA,CDAAE,AAAEE,EEAAE,BABAE,AAAEE,AACAE,AADAE,AAACE,AAADE,AAAEE,AAAEE,AAEAB,BAAEA,EEEDA,EEAEA
775,AAEEE,EEEDA,EEEAA,EEEDA,EEEEA,AAEED,EEEAA,BBAAE,DCEAA,AAAEE,EEEAA,EEEAA,BBCAE,AAADE,AAAEE,EEEDA,EEEAA,EECDA,EEEAA,EEEAA,EEECA,DEEEA,AAAEA,EEEAE,AAAEE,AAABE,AAABE,EEAEA,AABAE,AAAAE,AAACE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
776,EECAA,EEEAA,EEEAA,EEEAA,EEEAA,DDAEA,AAADE,AAAAE,AAAAE,AAEDE,CAEEA,EEEDA,EEDEA,BAEDA,AAAEA,DEAEE,EEEAD,DDEAE,EEAAB,DDEAE,BAEAA,BBAEA,BBABE,CDAAE,AAAEE,BBAAE,DEAEC,EEBAB,AABAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AABDE,AAAEE,EEEDA,EECEA
777,AAEEE,EEEDA,EEEAA,EEEDA,EEEEA,EEEAE,AAAEE,BBAAE,EEAAA,AABEE,EEEAA,EEEAA,BBCAE,AAABE,AAECE,AAAAE,AAAEE,AAAEE,AAAEE,AAAEE,AAACE,AAADE,AAEAE,AAEAE,AAAEE,EEEEA,EEEAA,EEDAA,AAABE,AAABE,AAACE,EEEAA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
778,AAEEE,DDEEA,EEEAA,EEDEA,AAAEE,EEEAA,AAAEE,DDDEA,AAAEE,AAAEE,EEEAA,EEEAA,EEDEA,BBAAE,AAECB,EEEAA,CBEEA,AADEE,EECAA,EEEAA,EEEAA,EECAA,DCEAA,BBEAE,AAAEE,AAACE,AAABE,AAADE,AAACE,AAABE,AAABE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
779,EECAA,EEEAE,EEEAA,EEEAA,EEEAA,EEBBA,AAACE,AAAAE,AACEE,AAECE,AAEAA,EEECA,EEBBA,EEEAA,AAADE,AAAEE,AACEE,DDCEA,AADEE,AAAEE,AAAEE,EEBAA,AAAEE,DDEAE,AAEDA,DEAEB,EEADA,EEDAA,BAEAA,AAAAE,AAACE,AAAEE,AACEE,AAAED,AABDE,AAAEE,EEEDA,EEBEA
780,DDEAA,EEEEA,AAAEE,AAAEE,DDEAA,EEEAE,AAADE,AAAAE,AAAEE,EECAA,EEEAA,AAADE,EECEA,DEAAE,AADEA,EEAEA,AABEE,AAAEE,EEAAA,BBBAE,BBAEA,BBBAE,BAEAE,BBEAE,AAAEE,AAAAE,AAABE,AAABE,AAAEE,AAAAE,AAACE,AAAEE,EEEAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
781,AAEEE,EEEDA,EEEAA,EEEDA,EEEEA,EEEAA,AAADE,AAAAE,EEAAA,AABEE,EEEAA,EEEAA,BBBAE,BBAAE,BAEEA,DDEAA,EEAEA,AAEEA,EEDAA,EEEAA,EEAEE,EEEAA,EEEAA,AAAAE,AABEE,BBABE,AAABE,AAADE,AAACE,AAABE,EEEAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
782,EEAAE,EEEEA,EEEAA,EEEAA,EEEAA,EEEDA,AAAEE,AAACE,AAADE,AAEEE,AAEED,EEEEA,EECEA,DDAEA,EEEAA,EEEAA,EEAAD,EEAAA,EECEA,AAAEE,EEAAA,CEAEE,BBACE,CDABE,AAAEE,BBAAE,AABAE,AAAEE,BBEAE,AAAAE,AAACE,AAAEE,AADEE,AAACE,AAEAE,AAAEA,EEEDA,EEBEA
783,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,AAAEE,EEEAA,EEBAE,AAADE,AAAEE,EEEAA,EEEAA,EEEAD,BCEAE,AAAEE,AAAEE,EEEAA,EEEAA,EEEAA,DDEEA,EEEAA,EEECA,DDEEA,BBEAE,AABEE,AAADE,AAACE,AAADE,AAAEE,BADAE,AAAAE,AAADE,AAAEE,AAAEE,EEAAA,AAAEE,AABAE,AAEAE
784,AAEEE,DDEEA,EEEAA,EEDDA,EEEEA,BBAAE,AAADE,AAAAE,AAADE,EEBAA,EEEAA,EEEAA,EEEAC,AAAEE,AAEEA,EEEAE,CBDEA,AACEE,BBAEE,BBCAE,EEEAA,EEEBA,DBEAA,BBEAE,AAAEE,AAACE,AAABE,AAADE,AAACE,AAABE,AAAAE,AAADE,EEBAA,AAADE,AAAEE,AAAEE,AABAE,AAEAE
785,EEEAA,EEEEA,EEEAA,EEEAA,EEEAA,EEAAB,AAAEE,AAAAE,AAAEE,AAEDE,AAEEB,EEEDA,EEBEA,EEEAA,EEEAA,DDEAA,EEAAC,BBAEE,EEAAB,AAAEE,AAAEE,DEAEE,BBACE,CDABE,AAAEE,BBAAE,AABAE,AAADE,AAAEE,AAAAE,AAACE,AAAEE,AAAEE,AAEEE,AAEAE,AAAEA,EEEDA,EEBEA
786,AAEEE,EEEEA,EEEAA,EEDDA,AAEEE,EEEAA,AAAEE,EEEAA,AAAEE,AABEE,EEEAA,AAAEE,EEDEA,BBAAE,BAEAA,EEEAA,CCEEA,AAEDC,EECAA,BAEAA,EEEAA,EEEAA,DCEAA,BAEAE,AAEEE,AAAEE,AAABE,BBAEE,AAACE,AAABE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
787,AAEDE,EEEEA,EEEAA,EEDDA,AAEEE,EEEAA,AAAEE,EEEAA,AAAEE,AABEE,EEEAA,AAAEE,EEDEA,BBAAE,AAEEA,EEEAA,AAEEA,AADEE,EEDAA,EEEAA,EEEAA,CCAEA,DCEAA,BBEAE,AABEA,BBABE,AAABE,AAACE,AAAAE,AAABE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
788,AAEEE,EEEDA,EEEAA,EEDDA,BBBAE,EEEAA,AAADE,AAAAE,AAAEE,AABEE,EEEAA,EEEAA,AAAEE,BBAAE,AAEEA,EEEAA,EEBAA,AADEE,AAEEC,BBCAE,EEEAA,DEAEE,DCEAA,BBEAE,AABCE,BBABE,AAACE,CEAEE,AAADE,AAAAE,AAAAE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
789,EEEAA,DDEEA,BCADE,AADEE,EEEAA,EEEAE,AAAEE,EEEAA,AAAEE,BBBAE,AAAEE,DDEEA,EEEDA,CEAAE,DCEAA,EEAEA,AAEAD,AAAEE,BCAEE,AAAEE,AADEA,EECEA,EEEAA,BBEAE,AAAEE,AAAAE,AAAAE,AAAEE,BBAAE,AAAAE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
790,AAEEE,EEEDA,EEEAA,EEEDA,AAAEE,EEEAA,AAAEE,AAAAE,AAAEE,AABEE,EEEAA,EEEAA,EEDEA,BBAAE,AAEEE,EEEAA,BAEAA,DEAAE,AADEE,EEEAA,EEEAA,EEEAA,EEEAA,AAEAE,AAEDD,AAABE,AAABE,AAAEE,AAAEE,AAAAE,AAADE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
791,AAEEE,DDEDA,EEEAA,EEDEA,EEEEA,AAAEE,AAADE,AAAAE,AAADE,AAAEE,EEEAA,EEEAA,EEEAC,AAAEE,AAEDD,DCEAC,BBCEA,AABAE,EECAA,EEEAA,CCAEA,AAEEE,DCEAA,EEAEA,AABEA,AAAEE,AAABE,AAABE,AAAAE,AAAAE,AAABE,AAAEE,EEEAA,AAAEE,AAAEE,EEAEA,EEEAA,EEEAA
792,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,AAEEE,AAADE,AAAAE,EDEAA,AAAEE,EEEAA,EEEAA,BBCAE,BCAAE,AAEEB,CBEAD,AAAEE,DDEAA,CCAEA,AAEEE,EEEBA,EEEBA,DCEAA,BBEAE,AAAEE,BBABE,AAACE,AAADE,AAABE,AAABE,AAABE,AAADE,AAAEE,DDDEA,AAAEE,AAAEE,EEEAA,EEEAA
793,EEBAA,EEEDA,EEEAA,EEEAA,DDEEA,AAEEA,AAADE,AAABE,AABEE,AAEEE,AAEEC,EEEEA,EEEAA,EEEDA,EEEAA,AAAED,EEAAD,BBAEE,EEEAA,AAAEE,AAAEE,DEAEE,BBACE,CDABE,AAAEE,BBAAE,AAAAE,EEEAA,BBEAE,AAADE,AAACE,AADEE,AABEE,AAAEE,AAEAE,AAAEA,EEEDA,EEBEA
794,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,AAEEE,AAACE,AAAAE,EDEAA,AABEE,EEEAA,EEEAA,EEEAC,AAAEE,AADED,EEEAA,AADEE,AAAEA,AAEBB,EEEAA,BAEAA,DDEAE,BBAEA,BBEAE,AAAEE,AAACE,AAADE,AAABE,AAACE,AAABE,AAABE,AAADE,EEEAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
795,EEADA,BBAAE,AABEE,EEEAA,DDEAA,EEEAE,DDAEA,AAEAE,AAAAE,AADDE,BAEEA,EEEDA,EEDEA,CDAAE,AAEEC,EEEAA,AAAEE,EDEAA,EEAAA,BBACE,AACDE,CCEAE,EEEAA,AAADE,AAABE,BAEAE,DDEEA,EEAEA,EEABC,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,DDAEA,DEAEA
796,AAEEE,EEEDA,EEEAA,EEDEA,AAAEE,EEEAA,AAADE,DDDEA,AAAEE,AAAEE,EEEAA,BBBAE,EEDEA,BCAAE,BAEAA,EECAD,AAAEE,AABAE,BBAEE,EEEAA,EEEBA,EEEBA,EEEAA,BBEAE,AAAEE,AAACE,AAABE,AAAEE,AACAE,AAAAE,AAABE,AAADE,DDDEA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
797,AADEE,EEEAA,EEEAA,EEEAA,EEEAA,DDAEA,AAADE,AAAAE,AAAAE,AADEE,AAEEA,EEEDA,EEADA,BAEEA,BBABE,AAAED,AACEE,EEEAA,AADEE,AAAEE,AAAEE,EEAEA,BBABE,CDAAE,CCAEA,CEADE,AAAAE,CBEAB,AAEEA,BAEAE,AAADE,AAADE,AAAEE,BBAAE,AAADE,AAAEE,EEECA,EECEA
798,DDEAE,EEEAA,EEEAA,EEEAA,EEEAA,EEECA,AAAEE,AAACE,AAADE,AAEDE,AAEDD,EEEDA,EEDEA,EEEAA,EEEAA,EEAAD,AAABE,EEAAA,EEAAB,AAAEE,AAAEE,CEAEE,DDDEA,EEEAA,AAEEC,BBAAE,AAACE,AABEE,BBEAE,BBABE,AAACE,AAAEE,AADEE,AADAE,EEEAA,EEECA,EEEBA,EEECA
799,EEEAA,EEEEA,AAAEE,AAAEE,EDEAA,EEEAE,AAACE,AAAAE,AAACE,EECAA,EEEAA,AAAEE,AAEEA,DEAAE,AAEEA,CDABE,AAACE,AAAEE,EEAAA,BBBAE,AAAEE,EEAEA,AAEEA,CBEAE,AAAED,BCAAE,AAAAE,AABAE,AAABE,AAAAE,AAABE,AAADE,DDDEA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
800,AAEEE,EEEEA,EEEAA,EEEDA,EEEEA,DDEDA,EEEAA,BBAAE,EEAAC,AABEE,EEEAA,EEEAA,EEEAB,AAADE,AACEE,EEEDA,EEEAA,EECCA,DCEEA,EEEAA,AAEAE,AAEED,AAEAE,BBEAE,AAEAE,AAACE,AAADE,BDACE,EEEAA,AAABE,AAAAE,AAADE,AAAEE,AAAEE,AAAEE,AAAEE,AAACE,AACAE
801,AAEEE,EEEDA,EEEAA,EEEDA,BBBAE,EEEAA,AAADE,AAAAE,AAAEE,AABEE,EEEAA,EEEAA,AADEE,BBAAE,AAEEA,EEEAA,AAAEE,AAEEE,AADEE,EEDEA,EECAA,AAEEE,DCEAA,DEAAE,AABEE,BBAAE,AAABE,ABAEE,AAADE,AABAE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
802,AAEEE,EEEDA,EEEAA,EEEDA,AAAEE,EEEAA,AAADE,DDDEA,AAAEE,AABEE,EEEAA,EEEAA,AAEEE,BBAAE,AAEEA,EEEAA,DDEEA,AAEEA,EEDAA,EEEAA,BAEEA,BBCAE,EEBAE,EEEAE,AABEA,AAADE,AAAAE,AAAEE,AAADE,AAABE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
803,CAEAA,EEEEA,AAEAE,AAECE,EDEAA,EEEAD,AAADE,AAAAE,EEEAA,EECEA,CCCAE,AABEE,EECEA,DEAAE,AAEAE,CDAAE,AAAEE,BAAEA,EEAAA,AAAEE,BBAAE,AAAEE,EEEAA,BBEAE,AAAEB,AAABE,BAAAE,AABEE,AAABE,AAABE,AAABE,AAADE,EEBAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
804,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,BBAAE,AAAEE,AAAAE,AAADE,EEBAA,EEEAA,EEEAA,EEEAC,AAAEE,AAEDD,EEEAA,AAAEE,AACEE,EEBAD,EEEAA,EEEAA,EEEBA,EECAA,BBEAE,AAADE,AAAEE,AAAAE,AAAEE,AAACE,AAABE,AAABE,AAADE,EEBAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
805,EEEAA,EEDEA,AAAEE,AAAEE,DDEAA,EEEAE,AAAEE,BBAAE,EECAA,EEAEA,ABAEE,AAAEE,EEEDA,CDAAE,BAEEA,AADEE,AAAEC,DEAAE,CBEAA,AAAEE,CBEEA,AADEE,CDAEC,BAEAD,AAAEE,AACAE,AAACE,CDAAE,AAEAE,AAAAE,EEAAB,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
806,DDEAE,EEEDA,EEEBA,EEEAA,DDEEA,EEEBA,AAADE,AAACE,AAACE,AAEDE,AAEDE,EEEDA,DEDEA,EEEBA,EEEAA,AAAEE,DCBEA,EEAAA,EECEA,AAAEE,AAAEE,DEAED,AADEE,EEAAA,AAAEE,CCAEA,AABAE,AAEAE,AAADE,AAACE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,BBAEA,EEEDA,EEAEA
807,EEADA,EEDEA,EEEAA,EEDDA,AAEEE,EEEAB,DDDEA,AAABE,AAAEE,CCAEA,AAEEE,DDEDA,EEDEA,BBAAE,AAEEA,EEEDA,BBBAE,AAAEE,EEEAA,EEEAA,EEEAA,DDEEA,CBECA,CBEAE,AADDE,AABAE,EEEAA,EEAEA,EEAAD,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,DDAEA,DEAEA
808,AAEEE,EEEAA,EEEAA,EEEAA,EEEAA,BAEAA,AAADE,AAAAE,AAAAE,AAECE,BAEEA,EEEDA,EECDA,EEEAA,AAACE,AAAEE,AAABE,CDAAE,AADED,BBAEA,BBAAE,EEBAA,BBBAE,AADEA,AAAEE,BBAAE,AAEAE,AAAEE,DEAAE,AACAE,AAADE,AADEE,AAAEE,AAAEE,AABDE,AAAEE,EEEDA,EECEA
809,EEEAA,EEEEA,AAAEE,AAAEE,EDEAA,EEEAE,AAAEE,DDDEA,AAADE,AAAEE,AAAEE,EEEDA,EEDEA,CDAAE,EECCA,AAEEA,BBAAE,AAEAE,CDAAE,DDEAE,DDEAE,AAECB,AAAEA,EEBAE,AAAEE,AAABE,AAAAE,AAAEA,AAABE,DDDEA,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
810,EEEAC,DCEAA,EEECA,EEEAA,EEEAA,EEEEA,AAAEE,AAABE,AAADE,AAEEE,AAEEA,EEEEA,EECEA,CDAEA,EEEAA,EEEAA,EDEAA,DDBEA,EECEA,EEAAA,AAAEE,EEEAA,EEAAA,CDABE,AAAEE,BBAAE,AABAE,AAADE,AADEE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,EEEAA,EEECA,EEEBA,EEECA
811,AAEEE,EEEEA,EEEAA,EEDDA,EEEEA,AAAEE,AAAEE,AAAAE,AAADE,AAAEE,EEEAA,EEEAA,EEEAC,AAAEE,AAEEA,EEEAA,BABEA,AABAE,EECAA,EEEAA,EEEAA,EEEBA,EEBAD,BBEAE,AAEEE,AAADE,AAABE,AAADE,AAACE,AAABE,AAABE,AAADE,EEEAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
812,AAEEE,EEECA,EEEAA,EEDEA,EEEEA,AAAEE,AAADE,AAAAE,DCDEA,AABEE,EEEAA,EEEAA,EEEAC,AAAEE,AAEEB,EEAEB,BBBAE,AADEE,EEAEE,EEEAA,EEEAA,EEEBA,BBCAE,BAEAE,AAEEE,AAACE,AAADE,AAADE,AAACE,AAABE,AAABE,AAADE,EEBAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
813,AAEEE,EEEDA,EEEAA,EEEDA,AAAEE,EEEAE,AAAEE,CCEAE,AAAEE,AABEE,EEEAA,EEEAA,AAAEE,BCAAE,AACEE,AAAEE,AAAEE,AAAEE,AAACE,AAAEE,AAADE,AAADE,BAEAA,BABAE,AAAEE,AAAEE,EEEAA,EEEAA,AAACE,AAAAE,AAABE,EEEAA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
814,AAEEE,EEEEA,EEEAA,EEDDA,EEEEA,BBAAE,EEEAA,EEEAE,AAADE,AABEE,EEEAA,EEEAA,EEEAB,AAADE,AAAEE,AAAEE,AAEEE,EEEAA,CAEAA,EEEAE,AADAE,AAAEE,BBEAE,AAACE,AAEDD,AAACE,AAADE,AAAEE,EEECA,AAAAE,AAAAE,AAADE,EECAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
815,EEADA,EEEAA,DDEAC,AABEE,EEEAA,EEEEA,AAEBE,AAABE,AAAEE,AACEE,AAEEB,EEEDA,EEDEA,BBAAE,AAEEA,EEEAA,AADDE,AAAEE,DEAAE,EEAEA,BCAEE,EEEAA,EDEAA,DEAEA,DEAEA,EEEAA,AAEAE,DCEAA,BBEAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,DDAEA,DEAEA
816,EEEAA,EEEDA,AAAEE,AAAEE,DDEAA,EEEAE,AAAEE,BAAAE,EECAA,EEAEA,ABAEE,AABEE,EEEEA,CEAAE,AAEEA,EEAAA,AAAEE,AAEAA,EEAAA,DEAEE,BAEAA,ABACE,CBEAA,EEEAA,AAAEE,BBAAE,AAACE,BAEAA,CCEAE,AAAAE,AAABE,DEAAE,AAAEE,AAAEE,AAAEE,EEDEA,EEEAA,EEEAA
817,EEAAA,BBEAE,AAAEE,EEEAA,EEEAA,EEEAB,EEEAA,AAADE,AAAEE,AAEDE,BAEEA,EEEDA,EEDEA,BCAAE,AAEEA,EEEAA,BAAEA,EEBAA,EEEAD,AADEE,BCAEE,DEAAE,AACBE,EEABA,DDAEA,DDAEA,AAEAE,BAEAA,AAEAE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,DDAEA,DEAEA
818,EEEAA,DDEEA,AAAEE,AAAEE,DDEAA,EEEAD,AAAEE,AAAAE,AAAEE,EECAA,EEEAA,AABCE,EECEA,DEAAE,AAEAB,CDABE,AAACE,AAAEE,EEBAA,DDDEA,CDAAE,DEAEE,BAEAE,EEEAA,AAAEE,BBAAE,AAAAE,AAABE,AAEAE,AAAAE,AAABE,AAADE,EEEAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
819,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,AAAAE,AAAEE,AAAAE,AAACE,EEAEA,EEEAA,EEEAA,EEEAC,AAAEE,AACDE,AAAEE,AAAEE,AAAEE,AAACE,AAAAE,AAAEE,AAACE,AAACE,BBABE,AAAEB,BCAAE,AAABE,DDDEA,EEEBA,CDAAE,AAABE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,EEEAA,CBEAE
820,BCAEA,DEEAE,EEEAA,EEEAA,EEECA,CAEAA,AAEAE,BBAAE,AAAEE,AAEDE,CAEDA,EEEDA,EECAA,BBAEB,BBAAE,AAAEE,BAEAA,BBAEA,AAECC,AAAEE,AADEA,DDDEA,AAAEA,DEAEE,CCAEA,AAAEE,BABEA,EEEAA,DEAEE,AAACE,AAADE,AAAEE,AAAEE,AAEAE,AAADE,AAAEE,EEECA,EECEA
